Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-38.274418	-38.274418
1	0.950747	7500	-37.697190	-75.971609
2	0.926679	7500	-37.127199	-113.098808
3	0.902980	7500	-36.559380	-149.658188
4	0.879648	7500	-35.992215	-185.650403
5	0.856682	7500	-35.430313	-221.080715
6	0.834079	7500	-34.870276	-255.950992
7	0.811838	7500	-34.316632	-290.267624
8	0.789957	7500	-33.761844	-324.029468
9	0.768433	7500	-33.210394	-357.239862
10	0.747266	7500	-32.664460	-389.904322
11	0.726452	7500	-32.121843	-422.026165
12	0.705989	7500	-31.575622	-453.601787
13	0.685877	7500	-31.038611	-484.640398
14	0.666112	7500	-30.505068	-515.145466
15	0.646693	7500	-29.973206	-545.118672
16	0.627618	7500	-29.444268	-574.562939
17	0.608884	7500	-28.918986	-603.481926
18	0.590490	7500	-28.397091	-631.879017
19	0.572433	7500	-27.877083	-659.756101
20	0.554712	7500	-27.359778	-687.115878
21	0.537324	7500	-26.847667	-713.963546
22	0.520268	7500	-26.339086	-740.302631
23	0.503540	7500	-25.836647	-766.139279
24	0.487139	7500	-25.331368	-791.470646
25	0.471063	7500	-24.831512	-816.302158
26	0.455310	7500	-24.334423	-840.636581
27	0.439877	7500	-23.846337	-864.482918
28	0.424762	7500	-23.351248	-887.834166
29	0.409963	7500	-22.874277	-910.708443
30	0.395478	7500	-22.386527	-933.094970
31	0.381305	7500	-21.906891	-955.001861
32	0.367440	7500	-21.435603	-976.437464
33	0.353883	7500	-20.958185	-997.395649
34	0.340630	7500	-20.495784	-1017.891433
35	0.327680	7500	-20.024454	-1037.915887
36	0.315030	7500	-19.564591	-1057.480478
37	0.302677	7500	-19.109133	-1076.589611
38	0.290619	7500	-18.651969	-1095.241580
39	0.278855	7500	-18.204267	-1113.445847
40	0.267381	7500	-17.761281	-1131.207129
41	0.256195	7500	-17.316547	-1148.523675
42	0.245294	7500	-16.880606	-1165.404281
43	0.234677	7500	-16.443846	-1181.848127
44	0.224340	7500	-16.014868	-1197.862995
45	0.214281	7500	-15.579866	-1213.442861
46	0.204498	7500	-15.167068	-1228.609929
47	0.194988	7500	-14.745556	-1243.355485
