Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-24.611600	-24.611600
1	0.950747	7500	-24.231371	-48.842971
2	0.926679	7500	-23.871534	-72.714505
3	0.902980	7500	-23.502751	-96.217256
4	0.879648	7500	-23.133372	-119.350628
5	0.856682	7500	-22.781432	-142.132060
6	0.834079	7500	-22.435988	-164.568048
7	0.811838	7500	-22.061948	-186.629996
8	0.789957	7500	-21.706352	-208.336347
9	0.768433	7500	-21.357639	-229.693986
10	0.747266	7500	-21.001012	-250.694998
11	0.726452	7500	-20.668700	-271.363699
12	0.705989	7500	-20.308348	-291.672047
13	0.685877	7500	-19.958609	-311.630656
14	0.666112	7500	-19.637226	-331.267882
15	0.646693	7500	-19.282319	-350.550200
16	0.627618	7500	-18.941624	-369.491825
17	0.608884	7500	-18.591171	-388.082995
18	0.590490	7500	-18.266406	-406.349401
19	0.572433	7500	-17.944520	-424.293922
20	0.554712	7500	-17.622384	-441.916306
21	0.537324	7500	-17.291538	-459.207844
22	0.520268	7500	-16.946332	-476.154176
23	0.503540	7500	-16.643341	-492.797517
24	0.487139	7500	-16.299742	-509.097258
25	0.471063	7500	-16.020023	-525.117281
26	0.455310	7500	-15.691255	-540.808536
27	0.439877	7500	-15.405120	-556.213656
28	0.424762	7500	-15.082613	-571.296269
29	0.409963	7500	-14.753997	-586.050266
30	0.395478	7500	-14.446784	-600.497050
31	0.381305	7500	-14.120209	-614.617259
32	0.367440	7500	-13.811350	-628.428609
33	0.353883	7500	-13.548983	-641.977592
34	0.340630	7500	-13.262072	-655.239663
35	0.327680	7500	-12.962207	-668.201870
36	0.315030	7500	-12.627819	-680.829690
37	0.302677	7500	-12.325308	-693.154998
38	0.290619	7500	-12.088828	-705.243826
39	0.278855	7500	-11.761800	-717.005626
40	0.267381	7500	-11.465268	-728.470894
41	0.256195	7500	-11.204429	-739.675323
42	0.245294	7500	-10.939854	-750.615177
43	0.234677	7500	-10.750076	-761.365253
44	0.224340	7500	-10.395793	-771.761047
45	0.214281	7500	-10.215260	-781.976306
46	0.204498	7500	-10.041091	-792.017397
47	0.194988	7500	-9.759431	-801.776828
48	0.185749	7500	-9.383620	-811.160448
49	0.176777	7500	-9.336243	-820.496690
50	0.168070	7500	-9.243434	-829.740124
51	0.159626	7500	-8.751738	-838.491862
52	0.151441	7500	-8.489327	-846.981189
53	0.143514	7500	-8.317466	-855.298655
54	0.135841	7500	-7.983414	-863.282070
55	0.128420	7500	-7.709352	-870.991422
56	0.121247	7500	-7.503743	-878.495165
57	0.114320	7500	-7.307815	-885.802980
58	0.107637	7500	-7.155263	-892.958243
59	0.101193	7500	-6.773884	-899.732127
60	0.094986	7500	-6.588630	-906.320757
61	0.089014	7500	-6.575506	-912.896263
62	0.083273	7500	-6.343503	-919.239766
63	0.077760	7500	-5.882215	-925.121980
64	0.072472	7500	-5.920615	-931.042595
65	0.067406	7500	-5.647530	-936.690125
66	0.062558	7500	-5.410165	-942.100289
67	0.057926	7500	-5.208344	-947.308633
68	0.053506	7500	-4.959066	-952.267699
69	0.049295	7500	-4.720987	-956.988686
70	0.045289	7500	-4.512921	-961.501608
71	0.041485	7500	-4.239905	-965.741513
72	0.037880	7500	-4.004757	-969.746270
73	0.034469	7500	-3.904630	-973.650900
74	0.031250	7500	-3.612818	-977.263718
75	0.028218	7500	-3.459558	-980.723275
76	0.025370	7500	-3.262115	-983.985390
77	0.022702	7500	-3.069558	-987.054949
78	0.020209	7500	-2.865503	-989.920452
79	0.017889	7500	-2.708523	-992.628974
80	0.015736	7500	-2.562692	-995.191667
81	0.013746	7500	-2.373056	-997.564723
82	0.011916	7500	-2.204634	-999.769357
83	0.010240	7500	-2.063444	-1001.832801
84	0.008714	7500	-1.878429	-1003.711230
85	0.007334	7500	-1.787740	-1005.498970
86	0.006093	7500	-1.548517	-1007.047487
87	0.004988	7500	-1.483957	-1008.531444
88	0.004013	7500	-1.498816	-1010.030261
89	0.003162	7500	-1.199657	-1011.229917
90	0.002430	7500	-1.192236	-1012.422154
91	0.001810	7500	-1.000537	-1013.422691
92	0.001296	7500	-0.933938	-1014.356629
93	0.000882	7500	-0.739231	-1015.095860
94	0.000559	7500	-0.685574	-1015.781434
95	0.000320	7500	-0.680178	-1016.461612
96	0.000156	7500	-0.392075	-1016.853686
97	0.000057	7500	-0.255361	-1017.109047
98	0.000010	7500	-0.121505	-1017.230552
99	0.000000	7500	-0.042889	-1017.273441
Log marginal likelihood:	-1017.273441
0	0.975187	7500	-24.743867	-24.743867
1	0.950747	7500	-24.379472	-49.123338
2	0.926679	7500	-24.026402	-73.149741
3	0.902980	7500	-23.663308	-96.813049
4	0.879648	7500	-23.308805	-120.121854
5	0.856682	7500	-22.913559	-143.035413
6	0.834079	7500	-22.568531	-165.603943
7	0.811838	7500	-22.197152	-187.801095
8	0.789957	7500	-21.839947	-209.641041
9	0.768433	7500	-21.467411	-231.108452
10	0.747266	7500	-21.121805	-252.230258
11	0.726452	7500	-20.804846	-273.035104
12	0.705989	7500	-20.438695	-293.473799
13	0.685877	7500	-20.084981	-313.558780
14	0.666112	7500	-19.742928	-333.301708
15	0.646693	7500	-19.423128	-352.724836
16	0.627618	7500	-19.062660	-371.787496
17	0.608884	7500	-18.740078	-390.527574
18	0.590490	7500	-18.382365	-408.909939
19	0.572433	7500	-18.046096	-426.956034
20	0.554712	7500	-17.716021	-444.672055
21	0.537324	7500	-17.392197	-462.064252
22	0.520268	7500	-17.087356	-479.151608
23	0.503540	7500	-16.764910	-495.916518
24	0.487139	7500	-16.423033	-512.339551
25	0.471063	7500	-16.105461	-528.445012
26	0.455310	7500	-15.783120	-544.228132
27	0.439877	7500	-15.463774	-559.691906
28	0.424762	7500	-15.133457	-574.825363
29	0.409963	7500	-14.853229	-589.678592
30	0.395478	7500	-14.522704	-604.201295
31	0.381305	7500	-14.221919	-618.423215
32	0.367440	7500	-13.934881	-632.358096
33	0.353883	7500	-13.622752	-645.980848
34	0.340630	7500	-13.423665	-659.404513
35	0.327680	7500	-13.166320	-672.570833
36	0.315030	7500	-12.713649	-685.284482
37	0.302677	7500	-12.445263	-697.729745
38	0.290619	7500	-12.187025	-709.916769
39	0.278855	7500	-12.008925	-721.925695
40	0.267381	7500	-11.682026	-733.607721
41	0.256195	7500	-11.378308	-744.986028
42	0.245294	7500	-11.099827	-756.085856
43	0.234677	7500	-10.785920	-766.871776
44	0.224340	7500	-10.529273	-777.401049
45	0.214281	7500	-10.408223	-787.809272
46	0.204498	7500	-10.119147	-797.928419
47	0.194988	7500	-9.841868	-807.770286
48	0.185749	7500	-9.565628	-817.335915
49	0.176777	7500	-9.288181	-826.624096
50	0.168070	7500	-9.021569	-835.645665
51	0.159626	7500	-8.653570	-844.299235
52	0.151441	7500	-8.427518	-852.726753
53	0.143514	7500	-8.372925	-861.099678
54	0.135841	7500	-8.167136	-869.266814
55	0.128420	7500	-8.003862	-877.270675
56	0.121247	7500	-7.867131	-885.137806
57	0.114320	7500	-7.553383	-892.691189
58	0.107637	7500	-7.504024	-900.195213
59	0.101193	7500	-7.217577	-907.412789
60	0.094986	7500	-6.559243	-913.972032
61	0.089014	7500	-6.285953	-920.257985
62	0.083273	7500	-6.175476	-926.433461
63	0.077760	7500	-6.171004	-932.604465
64	0.072472	7500	-5.980351	-938.584816
65	0.067406	7500	-5.714141	-944.298956
66	0.062558	7500	-5.480691	-949.779647
67	0.057926	7500	-5.246948	-955.026595
68	0.053506	7500	-5.035154	-960.061749
