Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-29.912019	-29.912019
1	0.950747	7500	-29.459681	-59.371699
2	0.926679	7500	-29.015015	-88.386714
3	0.902980	7500	-28.570001	-116.956715
4	0.879648	7500	-28.130546	-145.087262
5	0.856682	7500	-27.694837	-172.782099
6	0.834079	7500	-27.256308	-200.038406
7	0.811838	7500	-26.817734	-226.856141
8	0.789957	7500	-26.383684	-253.239825
9	0.768433	7500	-25.957087	-279.196911
10	0.747266	7500	-25.529092	-304.726003
11	0.726452	7500	-25.105246	-329.831249
12	0.705989	7500	-24.679638	-354.510887
13	0.685877	7500	-24.262857	-378.773744
14	0.666112	7500	-23.844003	-402.617748
15	0.646693	7500	-23.428712	-426.046460
16	0.627618	7500	-23.013498	-449.059958
17	0.608884	7500	-22.603082	-471.663040
18	0.590490	7500	-22.191146	-493.854186
19	0.572433	7500	-21.796510	-515.650696
20	0.554712	7500	-21.388045	-537.038741
21	0.537324	7500	-20.983567	-558.022308
22	0.520268	7500	-20.589753	-578.612061
23	0.503540	7500	-20.199161	-598.811222
24	0.487139	7500	-19.801159	-618.612381
25	0.471063	7500	-19.413917	-638.026298
26	0.455310	7500	-19.029274	-657.055572
27	0.439877	7500	-18.639375	-675.694947
28	0.424762	7500	-18.259007	-693.953954
29	0.409963	7500	-17.880485	-711.834439
30	0.395478	7500	-17.503143	-729.337582
31	0.381305	7500	-17.129887	-746.467469
32	0.367440	7500	-16.763167	-763.230636
33	0.353883	7500	-16.387990	-779.618625
34	0.340630	7500	-16.025195	-795.643820
35	0.327680	7500	-15.662668	-811.306489
36	0.315030	7500	-15.297956	-826.604445
37	0.302677	7500	-14.941789	-841.546234
38	0.290619	7500	-14.590359	-856.136593
39	0.278855	7500	-14.243537	-870.380130
40	0.267381	7500	-13.897148	-884.277278
41	0.256195	7500	-13.543797	-897.821075
42	0.245294	7500	-13.206101	-911.027175
43	0.234677	7500	-12.873020	-923.900196
44	0.224340	7500	-12.534482	-936.434678
45	0.214281	7500	-12.193856	-948.628534
46	0.204498	7500	-11.870820	-960.499354
47	0.194988	7500	-11.544285	-972.043639
48	0.185749	7500	-11.212490	-983.256128
49	0.176777	7500	-10.900553	-994.156682
50	0.168070	7500	-10.578223	-1004.734904
51	0.159626	7500	-10.258790	-1014.993695
52	0.151441	7500	-9.956631	-1024.950326
53	0.143514	7500	-9.652010	-1034.602336
54	0.135841	7500	-9.347315	-1043.949651
55	0.128420	7500	-9.040746	-1052.990397
56	0.121247	7500	-8.748781	-1061.739179
57	0.114320	7500	-8.450226	-1070.189405
58	0.107637	7500	-8.167777	-1078.357182
59	0.101193	7500	-7.874940	-1086.232121
60	0.094986	7500	-7.596177	-1093.828298
61	0.089014	7500	-7.309947	-1101.138244
62	0.083273	7500	-7.053376	-1108.191620
63	0.077760	7500	-6.765072	-1114.956692
64	0.072472	7500	-6.521398	-1121.478090
65	0.067406	7500	-6.243434	-1127.721524
66	0.062558	7500	-5.992485	-1133.714009
67	0.057926	7500	-5.737902	-1139.451911
68	0.053506	7500	-5.494572	-1144.946483
69	0.049295	7500	-5.242170	-1150.188653
70	0.045289	7500	-4.998871	-1155.187524
71	0.041485	7500	-4.785854	-1159.973377
72	0.037880	7500	-4.939688	-1164.913066
73	0.034469	7500	-4.592245	-1169.505311
74	0.031250	7500	-4.117523	-1173.622834
75	0.028218	7500	-4.201950	-1177.824784
76	0.025370	7500	-4.093979	-1181.918763
77	0.022702	7500	-3.746294	-1185.665057
78	0.020209	7500	-3.869625	-1189.534683
79	0.017889	7500	-3.385944	-1192.920627
80	0.015736	7500	-3.447751	-1196.368377
81	0.013746	7500	-3.642847	-1200.011224
82	0.011916	7500	-3.550077	-1203.561301
83	0.010240	7500	-3.028373	-1206.589674
84	0.008714	7500	-2.916804	-1209.506478
85	0.007334	7500	-2.736989	-1212.243467
86	0.006093	7500	-2.484636	-1214.728103
87	0.004988	7500	-2.196552	-1216.924655
88	0.004013	7500	-2.002211	-1218.926865
89	0.003162	7500	-1.796888	-1220.723754
90	0.002430	7500	-1.562354	-1222.286108
91	0.001810	7500	-1.374310	-1223.660418
92	0.001296	7500	-1.223651	-1224.884069
93	0.000882	7500	-0.979308	-1225.863377
94	0.000559	7500	-0.890544	-1226.753920
95	0.000320	7500	-0.652764	-1227.406685
96	0.000156	7500	-0.571456	-1227.978141
97	0.000057	7500	-0.320709	-1228.298849
98	0.000010	7500	-0.183002	-1228.481851
99	0.000000	7500	-0.041949	-1228.523800
Log marginal likelihood:	-1228.523800
0	0.975187	7500	-29.764237	-29.764237
