Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-28.054634	-28.054634
1	0.950747	7500	-27.637592	-55.692226
2	0.926679	7500	-27.218123	-82.910349
3	0.902980	7500	-26.800862	-109.711211
4	0.879648	7500	-26.386938	-136.098149
5	0.856682	7500	-25.980683	-162.078832
6	0.834079	7500	-25.561944	-187.640776
7	0.811838	7500	-25.157174	-212.797950
8	0.789957	7500	-24.756207	-237.554157
9	0.768433	7500	-24.349235	-261.903392
10	0.747266	7500	-23.945919	-285.849311
11	0.726452	7500	-23.557100	-309.406411
12	0.705989	7500	-23.165663	-332.572074
13	0.685877	7500	-22.763931	-355.336006
14	0.666112	7500	-22.374489	-377.710495
15	0.646693	7500	-21.984851	-399.695346
16	0.627618	7500	-21.592998	-421.288344
17	0.608884	7500	-21.210148	-442.498493
18	0.590490	7500	-20.783641	-463.282133
19	0.572433	7500	-20.436438	-483.718571
20	0.554712	7500	-20.069983	-503.788554
21	0.537324	7500	-19.694872	-523.483427
22	0.520268	7500	-19.317411	-542.800838
23	0.503540	7500	-18.952952	-561.753789
24	0.487139	7500	-18.575178	-580.328967
25	0.471063	7500	-18.218579	-598.547547
26	0.455310	7500	-17.855554	-616.403101
27	0.439877	7500	-17.492564	-633.895665
28	0.424762	7500	-17.124867	-651.020532
29	0.409963	7500	-16.775601	-667.796133
30	0.395478	7500	-16.421719	-684.217851
31	0.381305	7500	-16.078606	-700.296458
32	0.367440	7500	-15.739845	-716.036302
33	0.353883	7500	-15.393053	-731.429355
34	0.340630	7500	-15.044126	-746.473481
35	0.327680	7500	-14.708961	-761.182443
36	0.315030	7500	-14.368213	-775.550655
37	0.302677	7500	-14.039196	-789.589852
38	0.290619	7500	-13.694064	-803.283915
39	0.278855	7500	-13.369399	-816.653315
40	0.267381	7500	-13.044080	-829.697394
41	0.256195	7500	-12.717476	-842.414871
42	0.245294	7500	-12.396364	-854.811235
43	0.234677	7500	-12.085534	-866.896769
44	0.224340	7500	-11.765587	-878.662356
45	0.214281	7500	-11.454522	-890.116878
46	0.204498	7500	-11.131218	-901.248095
47	0.194988	7500	-10.841773	-912.089868
48	0.185749	7500	-10.521105	-922.610973
49	0.176777	7500	-10.234921	-932.845894
50	0.168070	7500	-9.934522	-942.780416
51	0.159626	7500	-9.634693	-952.415109
52	0.151441	7500	-9.356898	-961.772007
53	0.143514	7500	-9.069755	-970.841762
54	0.135841	7500	-8.774334	-979.616096
55	0.128420	7500	-8.497037	-988.113133
56	0.121247	7500	-8.214286	-996.327419
57	0.114320	7500	-7.945685	-1004.273104
58	0.107637	7500	-7.685814	-1011.958918
59	0.101193	7500	-7.403602	-1019.362520
