Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-18.005886	-18.005886
1	0.950747	7500	-17.732578	-35.738464
2	0.926679	7500	-17.462899	-53.201363
3	0.902980	7500	-17.197770	-70.399134
4	0.879648	7500	-16.935290	-87.334424
5	0.856682	7500	-16.666787	-104.001210
6	0.834079	7500	-16.402300	-120.403510
7	0.811838	7500	-16.140661	-136.544171
8	0.789957	7500	-15.881129	-152.425300
9	0.768433	7500	-15.627972	-168.053272
10	0.747266	7500	-15.366365	-183.419638
11	0.726452	7500	-15.108939	-198.528577
12	0.705989	7500	-14.856163	-213.384739
13	0.685877	7500	-14.607359	-227.992098
14	0.666112	7500	-14.356168	-242.348266
15	0.646693	7500	-14.103198	-256.451463
16	0.627618	7500	-13.856647	-270.308111
17	0.608884	7500	-13.611290	-283.919400
18	0.590490	7500	-13.362894	-297.282294
19	0.572433	7500	-13.122166	-310.404460
20	0.554712	7500	-12.878052	-323.282513
21	0.537324	7500	-12.634599	-335.917111
22	0.520268	7500	-12.399258	-348.316369
23	0.503540	7500	-12.158203	-360.474572
24	0.487139	7500	-11.919885	-372.394457
25	0.471063	7500	-11.688948	-384.083406
26	0.455310	7500	-11.462034	-395.545440
27	0.439877	7500	-11.223212	-406.768652
28	0.424762	7500	-10.994997	-417.763648
29	0.409963	7500	-10.768595	-428.532244
30	0.395478	7500	-10.540444	-439.072688
31	0.381305	7500	-10.314253	-449.386941
32	0.367440	7500	-10.092966	-459.479907
33	0.353883	7500	-9.869905	-469.349811
34	0.340630	7500	-9.654792	-479.004603
35	0.327680	7500	-9.434890	-488.439493
36	0.315030	7500	-9.220526	-497.660019
37	0.302677	7500	-9.005134	-506.665153
38	0.290619	7500	-8.791004	-515.456157
39	0.278855	7500	-8.583114	-524.039271
40	0.267381	7500	-8.374509	-532.413780
41	0.256195	7500	-8.164346	-540.578127
42	0.245294	7500	-7.959556	-548.537682
43	0.234677	7500	-7.751182	-556.288865
44	0.224340	7500	-7.552271	-563.841136
45	0.214281	7500	-7.350867	-571.192003
46	0.204498	7500	-7.148323	-578.340326
47	0.194988	7500	-6.957495	-585.297821
48	0.185749	7500	-6.770579	-592.068400
49	0.176777	7500	-6.568400	-598.636800
50	0.168070	7500	-6.392244	-605.029044
51	0.159626	7500	-6.175093	-611.204137
52	0.151441	7500	-6.017205	-617.221342
53	0.143514	7500	-5.822884	-623.044226
54	0.135841	7500	-5.637939	-628.682166
55	0.128420	7500	-5.459225	-634.141390
56	0.121247	7500	-5.275195	-639.416585
57	0.114320	7500	-5.106063	-644.522649
58	0.107637	7500	-4.926433	-649.449082
59	0.101193	7500	-4.742407	-654.191489
60	0.094986	7500	-4.562810	-658.754299
61	0.089014	7500	-4.453513	-663.207811
62	0.083273	7500	-4.290705	-667.498517
63	0.077760	7500	-4.096549	-671.595066
64	0.072472	7500	-3.927598	-675.522664
65	0.067406	7500	-3.749950	-679.272614
66	0.062558	7500	-3.636997	-682.909610
67	0.057926	7500	-3.511464	-686.421074
68	0.053506	7500	-3.327437	-689.748511
69	0.049295	7500	-3.172014	-692.920525
70	0.045289	7500	-3.025927	-695.946453
71	0.041485	7500	-2.874986	-698.821439
72	0.037880	7500	-2.768226	-701.589665
73	0.034469	7500	-2.606604	-704.196268
74	0.031250	7500	-2.487892	-706.684161
75	0.028218	7500	-2.367612	-709.051773
76	0.025370	7500	-2.880431	-711.932204
77	0.022702	7500	-2.172491	-714.104695
78	0.020209	7500	-2.020478	-716.125172
79	0.017889	7500	-2.549705	-718.674878
80	0.015736	7500	-2.081958	-720.756836
81	0.013746	7500	-2.209146	-722.965981
82	0.011916	7500	-2.045017	-725.010999
83	0.010240	7500	-1.895985	-726.906984
84	0.008714	7500	-1.740163	-728.647147
85	0.007334	7500	-1.604803	-730.251950
86	0.006093	7500	-1.462985	-731.714935
87	0.004988	7500	-1.367146	-733.082081
88	0.004013	7500	-1.199497	-734.281578
89	0.003162	7500	-1.070955	-735.352533
90	0.002430	7500	-0.991825	-736.344358
91	0.001810	7500	-0.874749	-737.219107
92	0.001296	7500	-0.792154	-738.011261
93	0.000882	7500	-0.653233	-738.664494
94	0.000559	7500	-0.533672	-739.198166
95	0.000320	7500	-0.412971	-739.611137
96	0.000156	7500	-0.304784	-739.915921
97	0.000057	7500	-0.186558	-740.102478
98	0.000010	7500	-0.078281	-740.180760
99	0.000000	7500	-0.017567	-740.198327
Log marginal likelihood:	-740.198327
0	0.975187	7500	-17.769978	-17.769978
1	0.950747	7500	-17.510773	-35.280751
2	0.926679	7500	-17.256482	-52.537233
3	0.902980	7500	-17.001077	-69.538310
4	0.879648	7500	-16.652324	-86.190634
5	0.856682	7500	-16.352533	-102.543166
6	0.834079	7500	-16.159122	-118.702289
7	0.811838	7500	-15.937652	-134.639941
8	0.789957	7500	-15.621880	-150.261821
9	0.768433	7500	-15.441626	-165.703446
10	0.747266	7500	-15.124703	-180.828149
11	0.726452	7500	-14.892823	-195.720972
12	0.705989	7500	-14.663853	-210.384825
13	0.685877	7500	-14.398403	-224.783228
14	0.666112	7500	-14.178683	-238.961911
15	0.646693	7500	-13.884340	-252.846251
16	0.627618	7500	-13.622791	-266.469042
17	0.608884	7500	-13.381337	-279.850379
18	0.590490	7500	-13.211031	-293.061411
19	0.572433	7500	-12.952252	-306.013663
20	0.554712	7500	-12.724231	-318.737894
21	0.537324	7500	-12.458588	-331.196482
22	0.520268	7500	-12.252221	-343.448704
23	0.503540	7500	-11.984655	-355.433359
24	0.487139	7500	-11.767874	-367.201233
25	0.471063	7500	-11.550079	-378.751313
26	0.455310	7500	-11.315286	-390.066599
27	0.439877	7500	-11.092629	-401.159227
28	0.424762	7500	-10.869894	-412.029121
29	0.409963	7500	-10.638919	-422.668040
30	0.395478	7500	-10.415558	-433.083598
31	0.381305	7500	-10.196337	-443.279935
32	0.367440	7500	-9.968907	-453.248842
33	0.353883	7500	-9.751648	-463.000490
34	0.340630	7500	-9.538838	-472.539328
