Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-43.885998	-43.885998
1	0.950747	7500	-43.225266	-87.111264
2	0.926679	7500	-42.568797	-129.680061
3	0.902980	7500	-41.917928	-171.597989
4	0.879648	7500	-41.267647	-212.865636
5	0.856682	7500	-40.622741	-253.488377
6	0.834079	7500	-39.985109	-293.473486
7	0.811838	7500	-39.343062	-332.816548
8	0.789957	7500	-38.715524	-371.532072
9	0.768433	7500	-38.081432	-409.613504
10	0.747266	7500	-37.451141	-447.064645
11	0.726452	7500	-36.821397	-483.886042
12	0.705989	7500	-36.201299	-520.087341
13	0.685877	7500	-35.586970	-555.674311
14	0.666112	7500	-34.973813	-590.648124
15	0.646693	7500	-34.363290	-625.011415
16	0.627618	7500	-33.758026	-658.769440
17	0.608884	7500	-33.152234	-691.921674
18	0.590490	7500	-32.557139	-724.478814
19	0.572433	7500	-31.958482	-756.437295
20	0.554712	7500	-31.367237	-787.804533
21	0.537324	7500	-30.779944	-818.584477
22	0.520268	7500	-30.195485	-848.779962
23	0.503540	7500	-29.618653	-878.398615
24	0.487139	7500	-29.040177	-907.438792
25	0.471063	7500	-28.462043	-935.900835
26	0.455310	7500	-27.897163	-963.797999
27	0.439877	7500	-27.331452	-991.129451
28	0.424762	7500	-26.768720	-1017.898171
29	0.409963	7500	-26.216806	-1044.114977
30	0.395478	7500	-25.667465	-1069.782442
31	0.381305	7500	-25.113202	-1094.895644
32	0.367440	7500	-24.567193	-1119.462837
33	0.353883	7500	-24.031413	-1143.494250
34	0.340630	7500	-23.498320	-1166.992570
35	0.327680	7500	-22.953040	-1189.945610
36	0.315030	7500	-22.425439	-1212.371049
37	0.302677	7500	-21.902067	-1234.273116
38	0.290619	7500	-21.381956	-1255.655072
39	0.278855	7500	-20.862727	-1276.517799
40	0.267381	7500	-20.358274	-1296.876073
41	0.256195	7500	-19.850138	-1316.726211
42	0.245294	7500	-19.346654	-1336.072865
43	0.234677	7500	-18.848930	-1354.921795
44	0.224340	7500	-18.346667	-1373.268462
45	0.214281	7500	-17.859200	-1391.127662
46	0.204498	7500	-17.370288	-1408.497950
47	0.194988	7500	-16.898006	-1425.395956
48	0.185749	7500	-16.421307	-1441.817262
49	0.176777	7500	-15.948732	-1457.765995
50	0.168070	7500	-15.484742	-1473.250737
51	0.159626	7500	-15.030072	-1488.280809
52	0.151441	7500	-14.562733	-1502.843542
53	0.143514	7500	-14.112573	-1516.956115
54	0.135841	7500	-13.670070	-1530.626185
55	0.128420	7500	-13.224397	-1543.850582
56	0.121247	7500	-12.795155	-1556.645738
57	0.114320	7500	-12.357606	-1569.003344
58	0.107637	7500	-11.931076	-1580.934420
59	0.101193	7500	-11.508143	-1592.442563
60	0.094986	7500	-11.088632	-1603.531195
61	0.089014	7500	-10.680218	-1614.211413
62	0.083273	7500	-10.282519	-1624.493931
63	0.077760	7500	-9.888312	-1634.382243
64	0.072472	7500	-9.490429	-1643.872672
65	0.067406	7500	-9.116471	-1652.989143
66	0.062558	7500	-8.730126	-1661.719269
67	0.057926	7500	-8.344761	-1670.064030
68	0.053506	7500	-7.983209	-1678.047239
69	0.049295	7500	-7.603906	-1685.651146
70	0.045289	7500	-7.262348	-1692.913494
71	0.041485	7500	-6.909000	-1699.822494
72	0.037880	7500	-6.591185	-1706.413678
73	0.034469	7500	-6.256239	-1712.669917
74	0.031250	7500	-5.982924	-1718.652842
75	0.028218	7500	-6.096496	-1724.749338
76	0.025370	7500	-5.526480	-1730.275818
77	0.022702	7500	-5.412287	-1735.688105
78	0.020209	7500	-5.095287	-1740.783391
79	0.017889	7500	-4.798875	-1745.582267
80	0.015736	7500	-4.467033	-1750.049299
81	0.013746	7500	-4.194744	-1754.244043
82	0.011916	7500	-4.464985	-1758.709029
83	0.010240	7500	-3.608681	-1762.317709
84	0.008714	7500	-4.034812	-1766.352522
85	0.007334	7500	-3.612492	-1769.965014
86	0.006093	7500	-3.268346	-1773.233360
87	0.004988	7500	-3.022881	-1776.256241
88	0.004013	7500	-2.694243	-1778.950484
89	0.003162	7500	-2.350355	-1781.300839
90	0.002430	7500	-2.073096	-1783.373935
91	0.001810	7500	-1.778728	-1785.152662
92	0.001296	7500	-1.506481	-1786.659144
93	0.000882	7500	-1.298004	-1787.957148
94	0.000559	7500	-1.033120	-1788.990268
95	0.000320	7500	-0.777269	-1789.767538
96	0.000156	7500	-0.577085	-1790.344623
97	0.000057	7500	-0.406137	-1790.750760
98	0.000010	7500	-0.170436	-1790.921196
99	0.000000	7500	-0.040050	-1790.961246
Log marginal likelihood:	-1790.961246
0	0.975187	7500	-42.937465	-42.937465
1	0.950747	7500	-42.293571	-85.231036
2	0.926679	7500	-41.653462	-126.884497
3	0.902980	7500	-41.011712	-167.896210
4	0.879648	7500	-40.379734	-208.275944
5	0.856682	7500	-39.747028	-248.022972
6	0.834079	7500	-39.123276	-287.146248
7	0.811838	7500	-38.497587	-325.643835
8	0.789957	7500	-37.872068	-363.515903
9	0.768433	7500	-37.256745	-400.772648
10	0.747266	7500	-36.645221	-437.417869
11	0.726452	7500	-36.034115	-473.451984
12	0.705989	7500	-35.424756	-508.876740
13	0.685877	7500	-34.820056	-543.696796
14	0.666112	7500	-34.221889	-577.918684
15	0.646693	7500	-33.625241	-611.543925
16	0.627618	7500	-33.029980	-644.573905
17	0.608884	7500	-32.440664	-677.014569
18	0.590490	7500	-31.859103	-708.873672
19	0.572433	7500	-31.273554	-740.147226
20	0.554712	7500	-30.691328	-770.838554
21	0.537324	7500	-30.119912	-800.958466
22	0.520268	7500	-29.545829	-830.504295
23	0.503540	7500	-28.981761	-859.486056
24	0.487139	7500	-28.417394	-887.903450
25	0.471063	7500	-27.854005	-915.757454
26	0.455310	7500	-27.298597	-943.056052
27	0.439877	7500	-26.745372	-969.801424
28	0.424762	7500	-26.191093	-995.992517
29	0.409963	7500	-25.650617	-1021.643134
30	0.395478	7500	-25.108036	-1046.751170
31	0.381305	7500	-24.572075	-1071.323245
32	0.367440	7500	-24.041839	-1095.365084
33	0.353883	7500	-23.511152	-1118.876236
34	0.340630	7500	-22.981052	-1141.857288
35	0.327680	7500	-22.460999	-1164.318286
36	0.315030	7500	-21.947630	-1186.265916
37	0.302677	7500	-21.431258	-1207.697174
38	0.290619	7500	-20.924568	-1228.621742
39	0.278855	7500	-20.415743	-1249.037485
40	0.267381	7500	-19.914036	-1268.951521
41	0.256195	7500	-19.417780	-1288.369301
42	0.245294	7500	-18.933865	-1307.303167
43	0.234677	7500	-18.444109	-1325.747276
44	0.224340	7500	-17.958967	-1343.706243
45	0.214281	7500	-17.475431	-1361.181674
46	0.204498	7500	-17.006814	-1378.188488
47	0.194988	7500	-16.544290	-1394.732777
48	0.185749	7500	-16.076612	-1410.809389
49	0.176777	7500	-15.608940	-1426.418329
50	0.168070	7500	-15.165217	-1441.583545
51	0.159626	7500	-14.708595	-1456.292141
52	0.151441	7500	-14.263310	-1470.555451
53	0.143514	7500	-13.826390	-1484.381841
54	0.135841	7500	-13.374210	-1497.756050
55	0.128420	7500	-12.949774	-1510.705825
56	0.121247	7500	-12.520041	-1523.225866
57	0.114320	7500	-12.088722	-1535.314588
58	0.107637	7500	-11.687411	-1547.002000
59	0.101193	7500	-11.262190	-1558.264189
60	0.094986	7500	-10.855477	-1569.119666
61	0.089014	7500	-10.463689	-1579.583356
62	0.083273	7500	-10.058738	-1589.642094
63	0.077760	7500	-9.670086	-1599.312179
64	0.072472	7500	-9.290886	-1608.603066
65	0.067406	7500	-8.915135	-1617.518201
66	0.062558	7500	-8.541200	-1626.059401
67	0.057926	7500	-8.158352	-1634.217753
68	0.053506	7500	-7.816633	-1642.034386
69	0.049295	7500	-7.441210	-1649.475596
70	0.045289	7500	-7.119513	-1656.595108
71	0.041485	7500	-6.801087	-1663.396195
72	0.037880	7500	-6.688159	-1670.084354
73	0.034469	7500	-6.785596	-1676.869950
74	0.031250	7500	-6.447189	-1683.317139
75	0.028218	7500	-5.999288	-1689.316427
76	0.025370	7500	-5.673652	-1694.990080
77	0.022702	7500	-5.375847	-1700.365927
78	0.020209	7500	-4.946925	-1705.312852
79	0.017889	7500	-4.703886	-1710.016738
80	0.015736	7500	-4.350424	-1714.367162
81	0.013746	7500	-3.929851	-1718.297014
82	0.011916	7500	-3.780873	-1722.077886
83	0.010240	7500	-3.389506	-1725.467393
84	0.008714	7500	-3.105414	-1728.572807
85	0.007334	7500	-3.322021	-1731.894828
86	0.006093	7500	-3.318549	-1735.213378
87	0.004988	7500	-2.989459	-1738.202836
88	0.004013	7500	-2.665592	-1740.868428
89	0.003162	7500	-2.284691	-1743.153119
90	0.002430	7500	-2.052565	-1745.205685
91	0.001810	7500	-1.804943	-1747.010627
92	0.001296	7500	-1.507445	-1748.518072
93	0.000882	7500	-1.261152	-1749.779224
94	0.000559	7500	-1.050052	-1750.829276
95	0.000320	7500	-0.824285	-1751.653561
96	0.000156	7500	-0.628985	-1752.282546
97	0.000057	7500	-0.384103	-1752.666649
98	0.000010	7500	-0.176052	-1752.842701
99	0.000000	7500	-0.035309	-1752.878010
Log marginal likelihood:	-1752.878010
0	0.975187	7500	-42.928705	-42.928705
1	0.950747	7500	-42.284011	-85.212715
2	0.926679	7500	-41.640974	-126.853689
3	0.902980	7500	-41.003204	-167.856893
4	0.879648	7500	-40.369731	-208.226624
5	0.856682	7500	-39.739206	-247.965830
6	0.834079	7500	-39.114078	-287.079908
7	0.811838	7500	-38.490281	-325.570189
8	0.789957	7500	-37.868580	-363.438768
9	0.768433	7500	-37.250942	-400.689711
10	0.747266	7500	-36.635055	-437.324766
11	0.726452	7500	-36.028092	-473.352858
12	0.705989	7500	-35.420518	-508.773375
13	0.685877	7500	-34.811613	-543.584988
14	0.666112	7500	-34.212839	-577.797827
15	0.646693	7500	-33.617564	-611.415391
16	0.627618	7500	-33.028459	-644.443850
17	0.608884	7500	-32.436371	-676.880220
18	0.590490	7500	-31.846891	-708.727111
19	0.572433	7500	-31.268999	-739.996110
20	0.554712	7500	-30.686439	-770.682549
21	0.537324	7500	-30.112803	-800.795353
22	0.520268	7500	-29.543179	-830.338532
23	0.503540	7500	-28.975559	-859.314091
24	0.487139	7500	-28.408517	-887.722608
25	0.471063	7500	-27.846745	-915.569353
26	0.455310	7500	-27.292688	-942.862041
27	0.439877	7500	-26.739953	-969.601994
28	0.424762	7500	-26.192529	-995.794523
29	0.409963	7500	-25.642973	-1021.437496
30	0.395478	7500	-25.101493	-1046.538989
31	0.381305	7500	-24.571633	-1071.110622
32	0.367440	7500	-24.033054	-1095.143676
33	0.353883	7500	-23.500349	-1118.644025
34	0.340630	7500	-22.975935	-1141.619960
35	0.327680	7500	-22.453191	-1164.073151
36	0.315030	7500	-21.941051	-1186.014202
37	0.302677	7500	-21.430827	-1207.445029
38	0.290619	7500	-20.918604	-1228.363633
39	0.278855	7500	-20.412345	-1248.775978
40	0.267381	7500	-19.918341	-1268.694319
41	0.256195	7500	-19.416382	-1288.110700
42	0.245294	7500	-18.927488	-1307.038188
43	0.234677	7500	-18.436035	-1325.474223
44	0.224340	7500	-17.951495	-1343.425718
45	0.214281	7500	-17.469385	-1360.895103
46	0.204498	7500	-17.001049	-1377.896152
47	0.194988	7500	-16.533660	-1394.429811
48	0.185749	7500	-16.068627	-1410.498438
49	0.176777	7500	-15.604389	-1426.102827
50	0.168070	7500	-15.147509	-1441.250336
51	0.159626	7500	-14.698814	-1455.949150
52	0.151441	7500	-14.255110	-1470.204260
53	0.143514	7500	-13.808824	-1484.013084
54	0.135841	7500	-13.378957	-1497.392041
55	0.128420	7500	-12.942904	-1510.334945
56	0.121247	7500	-12.511184	-1522.846130
57	0.114320	7500	-12.088861	-1534.934990
58	0.107637	7500	-11.675714	-1546.610704
59	0.101193	7500	-11.276662	-1557.887366
60	0.094986	7500	-10.850551	-1568.737917
61	0.089014	7500	-10.451376	-1579.189293
62	0.083273	7500	-10.056677	-1589.245970
63	0.077760	7500	-9.664994	-1598.910964
64	0.072472	7500	-9.290343	-1608.201307
65	0.067406	7500	-8.894673	-1617.095981
66	0.062558	7500	-8.537169	-1625.633149
67	0.057926	7500	-8.163293	-1633.796442
68	0.053506	7500	-7.788828	-1641.585270
69	0.049295	7500	-7.482161	-1649.067431
70	0.045289	7500	-7.114997	-1656.182428
71	0.041485	7500	-6.745299	-1662.927727
72	0.037880	7500	-6.425768	-1669.353495
73	0.034469	7500	-6.195991	-1675.549486
74	0.031250	7500	-6.214872	-1681.764357
75	0.028218	7500	-5.917267	-1687.681624
76	0.025370	7500	-5.387185	-1693.068809
77	0.022702	7500	-5.116269	-1698.185078
78	0.020209	7500	-5.017425	-1703.202503
79	0.017889	7500	-4.726819	-1707.929322
80	0.015736	7500	-4.323644	-1712.252966
81	0.013746	7500	-4.366277	-1716.619243
82	0.011916	7500	-4.818832	-1721.438075
83	0.010240	7500	-4.360110	-1725.798185
84	0.008714	7500	-3.363165	-1729.161350
85	0.007334	7500	-3.350047	-1732.511396
86	0.006093	7500	-3.062869	-1735.574265
87	0.004988	7500	-2.920696	-1738.494961
88	0.004013	7500	-2.649313	-1741.144274
89	0.003162	7500	-2.347481	-1743.491755
90	0.002430	7500	-2.076308	-1745.568063
91	0.001810	7500	-1.812092	-1747.380155
92	0.001296	7500	-1.510405	-1748.890560
93	0.000882	7500	-1.249634	-1750.140194
94	0.000559	7500	-0.985328	-1751.125522
95	0.000320	7500	-0.812223	-1751.937745
96	0.000156	7500	-0.567104	-1752.504850
97	0.000057	7500	-0.375903	-1752.880753
98	0.000010	7500	-0.170127	-1753.050880
99	0.000000	7500	-0.035685	-1753.086565
Log marginal likelihood:	-1753.086565
0	0.975187	7500	-42.930963	-42.930963
1	0.950747	7500	-42.282675	-85.213638
2	0.926679	7500	-41.647326	-126.860964
3	0.902980	7500	-41.004981	-167.865945
4	0.879648	7500	-40.370353	-208.236298
5	0.856682	7500	-39.740176	-247.976474
6	0.834079	7500	-39.113059	-287.089533
7	0.811838	7500	-38.490152	-325.579685
8	0.789957	7500	-37.868449	-363.448134
