Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-43.789111	-43.789111
1	0.950747	7500	-43.130880	-86.919991
2	0.926679	7500	-42.478208	-129.398199
3	0.902980	7500	-41.825132	-171.223331
4	0.879648	7500	-41.177949	-212.401280
5	0.856682	7500	-40.535402	-252.936682
6	0.834079	7500	-39.894229	-292.830911
7	0.811838	7500	-39.260251	-332.091162
8	0.789957	7500	-38.626414	-370.717576
9	0.768433	7500	-37.989475	-408.707051
10	0.747266	7500	-37.366172	-446.073223
11	0.726452	7500	-36.748897	-482.822120
12	0.705989	7500	-36.126074	-518.948194
13	0.685877	7500	-35.509269	-554.457462
14	0.666112	7500	-34.895609	-589.353071
15	0.646693	7500	-34.287314	-623.640385
16	0.627618	7500	-33.681208	-657.321593
17	0.608884	7500	-33.080846	-690.402439
18	0.590490	7500	-32.488525	-722.890965
19	0.572433	7500	-31.894179	-754.785144
20	0.554712	7500	-31.304418	-786.089562
21	0.537324	7500	-30.711993	-816.801555
22	0.520268	7500	-30.129311	-846.930866
23	0.503540	7500	-29.553757	-876.484623
24	0.487139	7500	-28.972677	-905.457300
25	0.471063	7500	-28.406709	-933.864009
26	0.455310	7500	-27.835988	-961.699997
27	0.439877	7500	-27.271698	-988.971696
28	0.424762	7500	-26.713510	-1015.685206
29	0.409963	7500	-26.158583	-1041.843788
30	0.395478	7500	-25.602294	-1067.446082
31	0.381305	7500	-25.056754	-1092.502836
32	0.367440	7500	-24.517999	-1117.020835
33	0.353883	7500	-23.975116	-1140.995951
34	0.340630	7500	-23.434442	-1164.430393
35	0.327680	7500	-22.905665	-1187.336058
36	0.315030	7500	-22.379489	-1209.715547
37	0.302677	7500	-21.851699	-1231.567245
38	0.290619	7500	-21.338751	-1252.905996
39	0.278855	7500	-20.818466	-1273.724463
40	0.267381	7500	-20.311612	-1294.036075
41	0.256195	7500	-19.804514	-1313.840588
42	0.245294	7500	-19.308224	-1333.148812
43	0.234677	7500	-18.810806	-1351.959619
44	0.224340	7500	-18.315660	-1370.275279
45	0.214281	7500	-17.820752	-1388.096031
46	0.204498	7500	-17.339387	-1405.435417
47	0.194988	7500	-16.861095	-1422.296513
48	0.185749	7500	-16.389946	-1438.686458
49	0.176777	7500	-15.925543	-1454.612001
50	0.168070	7500	-15.447961	-1470.059963
51	0.159626	7500	-14.988098	-1485.048060
52	0.151441	7500	-14.532219	-1499.580279
53	0.143514	7500	-14.079543	-1513.659822
54	0.135841	7500	-13.635173	-1527.294995
55	0.128420	7500	-13.198884	-1540.493879
56	0.121247	7500	-12.761436	-1553.255314
57	0.114320	7500	-12.328049	-1565.583363
58	0.107637	7500	-11.907759	-1577.491122
59	0.101193	7500	-11.487609	-1588.978731
60	0.094986	7500	-11.073858	-1600.052589
61	0.089014	7500	-10.731588	-1610.784177
62	0.083273	7500	-10.262021	-1621.046198
