Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-28.987098	-28.987098
1	0.950747	7500	-28.552207	-57.539305
2	0.926679	7500	-28.122365	-85.661670
3	0.902980	7500	-27.690234	-113.351904
4	0.879648	7500	-27.261959	-140.613863
5	0.856682	7500	-26.839677	-167.453540
6	0.834079	7500	-26.414358	-193.867898
7	0.811838	7500	-25.991692	-219.859591
8	0.789957	7500	-25.571716	-245.431306
9	0.768433	7500	-25.158037	-270.589343
10	0.747266	7500	-24.743152	-295.332495
11	0.726452	7500	-24.329694	-319.662189
12	0.705989	7500	-23.919080	-343.581269
13	0.685877	7500	-23.511489	-367.092758
14	0.666112	7500	-23.108068	-390.200826
15	0.646693	7500	-22.708029	-412.908854
16	0.627618	7500	-22.307671	-435.216525
17	0.608884	7500	-21.912992	-457.129517
18	0.590490	7500	-21.516622	-478.646140
19	0.572433	7500	-21.127056	-499.773196
20	0.554712	7500	-20.734435	-520.507631
21	0.537324	7500	-20.350231	-540.857862
22	0.520268	7500	-19.957224	-560.815086
23	0.503540	7500	-19.574134	-580.389221
24	0.487139	7500	-19.192118	-599.581339
25	0.471063	7500	-18.818748	-618.400087
26	0.455310	7500	-18.448482	-636.848569
27	0.439877	7500	-18.069970	-654.918539
28	0.424762	7500	-17.699758	-672.618297
29	0.409963	7500	-17.334234	-689.952531
30	0.395478	7500	-16.967541	-706.920073
31	0.381305	7500	-16.606086	-723.526159
32	0.367440	7500	-16.249853	-739.776012
33	0.353883	7500	-15.888531	-755.664543
34	0.340630	7500	-15.535853	-771.200395
35	0.327680	7500	-15.181575	-786.381970
36	0.315030	7500	-14.835547	-801.217517
37	0.302677	7500	-14.487558	-815.705075
38	0.290619	7500	-14.151607	-829.856682
39	0.278855	7500	-13.812422	-843.669104
40	0.267381	7500	-13.465551	-857.134655
41	0.256195	7500	-13.133575	-870.268230
42	0.245294	7500	-12.799017	-883.067247
43	0.234677	7500	-12.480017	-895.547264
44	0.224340	7500	-12.151159	-907.698423
45	0.214281	7500	-11.829545	-919.527969
46	0.204498	7500	-11.507383	-931.035352
47	0.194988	7500	-11.191539	-942.226891
48	0.185749	7500	-10.885222	-953.112112
49	0.176777	7500	-10.572437	-963.684550
50	0.168070	7500	-10.328564	-974.013113
51	0.159626	7500	-9.996232	-984.009345
52	0.151441	7500	-9.690855	-993.700201
53	0.143514	7500	-9.363275	-1003.063475
54	0.135841	7500	-9.077983	-1012.141458
55	0.128420	7500	-8.796781	-1020.938239
56	0.121247	7500	-8.731059	-1029.669298
57	0.114320	7500	-8.550692	-1038.219990
58	0.107637	7500	-7.975359	-1046.195348
59	0.101193	7500	-7.805220	-1054.000568
60	0.094986	7500	-7.507762	-1061.508330
61	0.089014	7500	-7.384871	-1068.893201
62	0.083273	7500	-7.104062	-1075.997263
63	0.077760	7500	-6.976115	-1082.973377
64	0.072472	7500	-6.549113	-1089.522491
65	0.067406	7500	-6.322051	-1095.844542
66	0.062558	7500	-6.156074	-1102.000616
67	0.057926	7500	-6.031990	-1108.032606
68	0.053506	7500	-5.635693	-1113.668300
69	0.049295	7500	-5.368305	-1119.036605
70	0.045289	7500	-5.231678	-1124.268284
71	0.041485	7500	-4.954243	-1129.222527
72	0.037880	7500	-4.765466	-1133.987993
73	0.034469	7500	-4.502551	-1138.490544
74	0.031250	7500	-4.280654	-1142.771197
75	0.028218	7500	-4.046918	-1146.818115
76	0.025370	7500	-3.815825	-1150.633940
77	0.022702	7500	-3.552826	-1154.186766
78	0.020209	7500	-3.364941	-1157.551707
79	0.017889	7500	-3.134271	-1160.685978
80	0.015736	7500	-2.925163	-1163.611141
81	0.013746	7500	-2.730453	-1166.341594
82	0.011916	7500	-2.510854	-1168.852448
83	0.010240	7500	-2.310637	-1171.163085
84	0.008714	7500	-2.130447	-1173.293532
85	0.007334	7500	-1.949194	-1175.242726
86	0.006093	7500	-1.782955	-1177.025682
87	0.004988	7500	-1.660536	-1178.686217
88	0.004013	7500	-1.521450	-1180.207667
89	0.003162	7500	-1.311283	-1181.518950
90	0.002430	7500	-1.189088	-1182.708039
91	0.001810	7500	-1.051984	-1183.760022
92	0.001296	7500	-0.958054	-1184.718077
93	0.000882	7500	-0.805260	-1185.523337
94	0.000559	7500	-0.801699	-1186.325036
95	0.000320	7500	-0.575098	-1186.900134
96	0.000156	7500	-0.476616	-1187.376750
97	0.000057	7500	-0.357080	-1187.733830
98	0.000010	7500	-0.160030	-1187.893860
99	0.000000	7500	-0.050040	-1187.943900
Log marginal likelihood:	-1187.943900
0	0.975187	7500	-29.146428	-29.146428
1	0.950747	7500	-28.710482	-57.856910
2	0.926679	7500	-28.275397	-86.132307
3	0.902980	7500	-27.843141	-113.975448
4	0.879648	7500	-27.411173	-141.386621
5	0.856682	7500	-26.985306	-168.371927
6	0.834079	7500	-26.560324	-194.932251
7	0.811838	7500	-26.134817	-221.067068
8	0.789957	7500	-25.717562	-246.784629
9	0.768433	7500	-25.295855	-272.080485
10	0.747266	7500	-24.879002	-296.959487
