Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-35.856466	-35.856466
1	0.950747	7500	-35.319939	-71.176405
2	0.926679	7500	-34.784162	-105.960567
3	0.902980	7500	-34.252751	-140.213319
4	0.879648	7500	-33.721053	-173.934372
5	0.856682	7500	-33.195387	-207.129758
6	0.834079	7500	-32.670561	-239.800319
7	0.811838	7500	-32.147760	-271.948079
8	0.789957	7500	-31.630676	-303.578755
9	0.768433	7500	-31.118098	-334.696853
10	0.747266	7500	-30.602822	-365.299674
11	0.726452	7500	-30.092273	-395.391948
12	0.705989	7500	-29.587427	-424.979375
13	0.685877	7500	-29.085965	-454.065340
14	0.666112	7500	-28.587500	-482.652841
15	0.646693	7500	-28.086937	-510.739777
16	0.627618	7500	-27.591651	-538.331429
17	0.608884	7500	-27.096355	-565.427783
18	0.590490	7500	-26.604646	-592.032429
19	0.572433	7500	-26.116334	-618.148763
20	0.554712	7500	-25.634826	-643.783589
21	0.537324	7500	-25.156648	-668.940237
22	0.520268	7500	-24.676938	-693.617175
23	0.503540	7500	-24.209104	-717.826279
24	0.487139	7500	-23.732194	-741.558473
25	0.471063	7500	-23.264540	-764.823013
26	0.455310	7500	-22.802703	-787.625716
27	0.439877	7500	-22.339274	-809.964990
28	0.424762	7500	-21.877042	-831.842032
29	0.409963	7500	-21.430857	-853.272889
30	0.395478	7500	-20.979104	-874.251993
31	0.381305	7500	-20.530225	-894.782217
32	0.367440	7500	-20.085175	-914.867392
33	0.353883	7500	-19.636868	-934.504261
34	0.340630	7500	-19.202594	-953.706855
35	0.327680	7500	-18.764649	-972.471504
36	0.315030	7500	-18.338084	-990.809588
37	0.302677	7500	-17.910191	-1008.719779
38	0.290619	7500	-17.481515	-1026.201294
39	0.278855	7500	-17.061903	-1043.263197
40	0.267381	7500	-16.646741	-1059.909938
41	0.256195	7500	-16.224643	-1076.134581
42	0.245294	7500	-15.817018	-1091.951599
43	0.234677	7500	-15.415835	-1107.367434
44	0.224340	7500	-15.008949	-1122.376383
45	0.214281	7500	-14.604379	-1136.980762
46	0.204498	7500	-14.206937	-1151.187699
47	0.194988	7500	-13.821128	-1165.008827
48	0.185749	7500	-13.435288	-1178.444115
49	0.176777	7500	-13.051387	-1191.495502
