Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-27.531077	-27.531077
1	0.950747	7500	-27.122279	-54.653356
2	0.926679	7500	-26.709982	-81.363338
3	0.902980	7500	-26.300605	-107.663943
4	0.879648	7500	-25.890466	-133.554409
5	0.856682	7500	-25.484951	-159.039361
6	0.834079	7500	-25.085022	-184.124382
7	0.811838	7500	-24.685097	-208.809480
8	0.789957	7500	-24.289094	-233.098574
9	0.768433	7500	-23.896315	-256.994889
10	0.747266	7500	-23.497549	-280.492438
11	0.726452	7500	-23.105723	-303.598160
12	0.705989	7500	-22.716527	-326.314687
13	0.685877	7500	-22.335923	-348.650610
14	0.666112	7500	-21.948273	-370.598883
15	0.646693	7500	-21.565099	-392.163983
16	0.627618	7500	-21.183776	-413.347758
17	0.608884	7500	-20.806614	-434.154372
18	0.590490	7500	-20.433413	-454.587785
19	0.572433	7500	-20.062352	-474.650137
20	0.554712	7500	-19.687542	-494.337679
21	0.537324	7500	-19.323034	-513.660712
22	0.520268	7500	-18.959342	-532.620054
23	0.503540	7500	-18.593062	-551.213116
24	0.487139	7500	-18.232391	-569.445508
25	0.471063	7500	-17.873212	-587.318720
26	0.455310	7500	-17.516816	-604.835535
27	0.439877	7500	-17.159254	-621.994789
28	0.424762	7500	-16.809815	-638.804604
29	0.409963	7500	-16.465091	-655.269696
30	0.395478	7500	-16.114926	-671.384621
31	0.381305	7500	-15.771309	-687.155931
32	0.367440	7500	-15.428514	-702.584445
33	0.353883	7500	-15.093773	-717.678217
34	0.340630	7500	-14.758802	-732.437019
35	0.327680	7500	-14.422724	-746.859744
36	0.315030	7500	-14.086293	-760.946037
37	0.302677	7500	-13.765064	-774.711101
38	0.290619	7500	-13.432790	-788.143891
39	0.278855	7500	-13.112211	-801.256102
40	0.267381	7500	-12.798118	-814.054219
41	0.256195	7500	-12.475740	-826.529960
42	0.245294	7500	-12.162089	-838.692049
43	0.234677	7500	-11.845260	-850.537309
44	0.224340	7500	-11.544709	-862.082018
45	0.214281	7500	-11.233272	-873.315289
46	0.204498	7500	-10.929388	-884.244677
47	0.194988	7500	-10.628027	-894.872705
48	0.185749	7500	-10.333211	-905.205916
49	0.176777	7500	-10.035917	-915.241833
50	0.168070	7500	-9.751836	-924.993669
51	0.159626	7500	-9.454252	-934.447921
52	0.151441	7500	-9.176233	-943.624154
53	0.143514	7500	-8.891769	-952.515923
54	0.135841	7500	-8.608500	-961.124423
55	0.128420	7500	-8.336596	-969.461018
56	0.121247	7500	-8.069413	-977.530432
57	0.114320	7500	-7.797644	-985.328076
58	0.107637	7500	-7.515634	-992.843710
59	0.101193	7500	-7.257121	-1000.100830
60	0.094986	7500	-7.019759	-1007.120590
61	0.089014	7500	-6.748001	-1013.868591
62	0.083273	7500	-6.489550	-1020.358140
63	0.077760	7500	-6.245973	-1026.604113
64	0.072472	7500	-6.003500	-1032.607613
65	0.067406	7500	-5.768092	-1038.375705
66	0.062558	7500	-5.521203	-1043.896908
67	0.057926	7500	-5.289824	-1049.186732
68	0.053506	7500	-5.049096	-1054.235828
69	0.049295	7500	-4.796538	-1059.032366
70	0.045289	7500	-4.583762	-1063.616128
71	0.041485	7500	-4.433769	-1068.049898
72	0.037880	7500	-4.185845	-1072.235743
73	0.034469	7500	-4.189356	-1076.425099
74	0.031250	7500	-4.315637	-1080.740736
75	0.028218	7500	-3.992639	-1084.733375
76	0.025370	7500	-3.852547	-1088.585922
77	0.022702	7500	-3.610481	-1092.196403
78	0.020209	7500	-3.467005	-1095.663408
79	0.017889	7500	-3.390366	-1099.053774
80	0.015736	7500	-3.344579	-1102.398353
81	0.013746	7500	-3.020615	-1105.418968
82	0.011916	7500	-2.981465	-1108.400433
83	0.010240	7500	-2.689650	-1111.090082
84	0.008714	7500	-2.668232	-1113.758314
85	0.007334	7500	-2.436908	-1116.195222
86	0.006093	7500	-2.202419	-1118.397641
87	0.004988	7500	-1.977546	-1120.375187
88	0.004013	7500	-1.785968	-1122.161155
89	0.003162	7500	-1.586561	-1123.747716
90	0.002430	7500	-1.405881	-1125.153597
91	0.001810	7500	-1.240191	-1126.393788
92	0.001296	7500	-1.063678	-1127.457466
93	0.000882	7500	-0.872264	-1128.329730
94	0.000559	7500	-0.717391	-1129.047121
95	0.000320	7500	-0.560422	-1129.607543
96	0.000156	7500	-0.431233	-1130.038776
97	0.000057	7500	-0.280620	-1130.319397
98	0.000010	7500	-0.152147	-1130.471543
99	0.000000	7500	-0.033805	-1130.505349
Log marginal likelihood:	-1130.505349
0	0.975187	7500	-27.800578	-27.800578
1	0.950747	7500	-27.387274	-55.187852
2	0.926679	7500	-26.966833	-82.154684
3	0.902980	7500	-26.557492	-108.712176
4	0.879648	7500	-26.150955	-134.863131
5	0.856682	7500	-25.741498	-160.604629
6	0.834079	7500	-25.336663	-185.941292
7	0.811838	7500	-24.929897	-210.871189
8	0.789957	7500	-24.526061	-235.397251
9	0.768433	7500	-24.129108	-259.526359
10	0.747266	7500	-23.731955	-283.258314
11	0.726452	7500	-23.343477	-306.601791
12	0.705989	7500	-22.950794	-329.552585
13	0.685877	7500	-22.553636	-352.106221
14	0.666112	7500	-22.166530	-374.272751
15	0.646693	7500	-21.779932	-396.052683
16	0.627618	7500	-21.399126	-417.451809
17	0.608884	7500	-21.015627	-438.467436
18	0.590490	7500	-20.631862	-459.099298
19	0.572433	7500	-20.266805	-479.366104
20	0.554712	7500	-19.892523	-499.258627
21	0.537324	7500	-19.530297	-518.788924
22	0.520268	7500	-19.147841	-537.936766
23	0.503540	7500	-18.776216	-556.712981
24	0.487139	7500	-18.411057	-575.124038
25	0.471063	7500	-18.052151	-593.176189
26	0.455310	7500	-17.707268	-610.883457
27	0.439877	7500	-17.328263	-628.211720
28	0.424762	7500	-16.981274	-645.192994
29	0.409963	7500	-16.623812	-661.816807
30	0.395478	7500	-16.273155	-678.089962
31	0.381305	7500	-15.924468	-694.014429
32	0.367440	7500	-15.578837	-709.593267
33	0.353883	7500	-15.241913	-724.835180
34	0.340630	7500	-14.906077	-739.741257
35	0.327680	7500	-14.567662	-754.308919
36	0.315030	7500	-14.229327	-768.538246
37	0.302677	7500	-13.899104	-782.437350
38	0.290619	7500	-13.564017	-796.001367
39	0.278855	7500	-13.245203	-809.246570
40	0.267381	7500	-12.922963	-822.169533
41	0.256195	7500	-12.605706	-834.775239
42	0.245294	7500	-12.279977	-847.055216
43	0.234677	7500	-11.965147	-859.020363
44	0.224340	7500	-11.657015	-870.677379
45	0.214281	7500	-11.340687	-882.018066
46	0.204498	7500	-11.036309	-893.054374
47	0.194988	7500	-10.725433	-903.779807
48	0.185749	7500	-10.438417	-914.218224
49	0.176777	7500	-10.135278	-924.353502
50	0.168070	7500	-9.845639	-934.199141
51	0.159626	7500	-9.540168	-943.739308
52	0.151441	7500	-9.263629	-953.002938
53	0.143514	7500	-8.973201	-961.976139
54	0.135841	7500	-8.694913	-970.671052
55	0.128420	7500	-8.418242	-979.089294
56	0.121247	7500	-8.137335	-987.226628
57	0.114320	7500	-7.871046	-995.097675
58	0.107637	7500	-7.602509	-1002.700184
59	0.101193	7500	-7.335112	-1010.035296
60	0.094986	7500	-7.080591	-1017.115887
61	0.089014	7500	-6.814735	-1023.930622
62	0.083273	7500	-6.573386	-1030.504008
63	0.077760	7500	-6.311574	-1036.815583
64	0.072472	7500	-6.060724	-1042.876307
65	0.067406	7500	-5.822477	-1048.698784
66	0.062558	7500	-5.591780	-1054.290564
67	0.057926	7500	-5.364811	-1059.655375
68	0.053506	7500	-5.167823	-1064.823198
69	0.049295	7500	-4.889297	-1069.712495
70	0.045289	7500	-4.846681	-1074.559175
71	0.041485	7500	-4.789385	-1079.348560
72	0.037880	7500	-4.264156	-1083.612716
73	0.034469	7500	-4.389037	-1088.001753
74	0.031250	7500	-4.127235	-1092.128987
75	0.028218	7500	-3.776101	-1095.905088
76	0.025370	7500	-3.621744	-1099.526832
77	0.022702	7500	-3.631943	-1103.158775
78	0.020209	7500	-3.419627	-1106.578402
79	0.017889	7500	-3.197530	-1109.775932
80	0.015736	7500	-3.446149	-1113.222080
81	0.013746	7500	-3.259479	-1116.481560
82	0.011916	7500	-3.171587	-1119.653147
83	0.010240	7500	-2.864798	-1122.517945
84	0.008714	7500	-2.577187	-1125.095131
85	0.007334	7500	-2.427097	-1127.522229
86	0.006093	7500	-2.184757	-1129.706986
87	0.004988	7500	-1.961883	-1131.668870
88	0.004013	7500	-1.821504	-1133.490374
89	0.003162	7500	-1.609365	-1135.099739
90	0.002430	7500	-1.443996	-1136.543734
91	0.001810	7500	-1.221259	-1137.764994
92	0.001296	7500	-1.082521	-1138.847514
93	0.000882	7500	-0.929637	-1139.777151
94	0.000559	7500	-0.727141	-1140.504291
95	0.000320	7500	-0.571640	-1141.075931
96	0.000156	7500	-0.480370	-1141.556301
97	0.000057	7500	-0.251334	-1141.807635
98	0.000010	7500	-0.155683	-1141.963318
99	0.000000	7500	-0.027321	-1141.990639
Log marginal likelihood:	-1141.990639
0	0.975187	7500	-27.460598	-27.460598
