Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-32.858844	-32.858844
1	0.950747	7500	-32.367294	-65.226138
2	0.926679	7500	-31.880052	-97.106190
3	0.902980	7500	-31.385284	-128.491474
4	0.879648	7500	-30.901145	-159.392619
5	0.856682	7500	-30.416461	-189.809080
6	0.834079	7500	-29.938742	-219.747822
7	0.811838	7500	-29.464115	-249.211936
8	0.789957	7500	-28.989755	-278.201692
9	0.768433	7500	-28.515098	-306.716790
10	0.747266	7500	-28.050618	-334.767408
11	0.726452	7500	-27.576848	-362.344256
12	0.705989	7500	-27.114499	-389.458755
13	0.685877	7500	-26.649804	-416.108560
14	0.666112	7500	-26.193528	-442.302088
15	0.646693	7500	-25.736790	-468.038878
16	0.627618	7500	-25.283179	-493.322057
17	0.608884	7500	-24.831177	-518.153234
18	0.590490	7500	-24.383461	-542.536696
19	0.572433	7500	-23.938589	-566.475285
20	0.554712	7500	-23.496036	-589.971321
21	0.537324	7500	-23.055867	-613.027188
22	0.520268	7500	-22.621702	-635.648890
23	0.503540	7500	-22.187361	-657.836251
24	0.487139	7500	-21.754213	-679.590464
25	0.471063	7500	-21.324048	-700.914511
26	0.455310	7500	-20.893705	-721.808216
27	0.439877	7500	-20.471513	-742.279729
28	0.424762	7500	-20.056838	-762.336567
29	0.409963	7500	-19.637739	-781.974306
30	0.395478	7500	-19.225249	-801.199555
31	0.381305	7500	-18.815215	-820.014770
32	0.367440	7500	-18.407271	-838.422042
33	0.353883	7500	-18.005143	-856.427185
34	0.340630	7500	-17.600067	-874.027252
35	0.327680	7500	-17.198944	-891.226196
36	0.315030	7500	-16.808644	-908.034840
37	0.302677	7500	-16.415459	-924.450299
38	0.290619	7500	-16.029805	-940.480104
39	0.278855	7500	-15.639816	-956.119920
40	0.267381	7500	-15.258197	-971.378117
41	0.256195	7500	-14.876517	-986.254634
42	0.245294	7500	-14.504695	-1000.759329
43	0.234677	7500	-14.134745	-1014.894074
44	0.224340	7500	-13.762173	-1028.656247
45	0.214281	7500	-13.396732	-1042.052979
46	0.204498	7500	-13.039046	-1055.092025
47	0.194988	7500	-12.679800	-1067.771825
48	0.185749	7500	-12.325643	-1080.097468
49	0.176777	7500	-11.970733	-1092.068201
50	0.168070	7500	-11.620062	-1103.688262
51	0.159626	7500	-11.308375	-1114.996637
52	0.151441	7500	-10.930213	-1125.926850
53	0.143514	7500	-10.599781	-1136.526632
54	0.135841	7500	-10.731718	-1147.258350
55	0.128420	7500	-10.108811	-1157.367160
56	0.121247	7500	-9.619058	-1166.986218
57	0.114320	7500	-9.293788	-1176.280006
58	0.107637	7500	-8.980842	-1185.260848
59	0.101193	7500	-8.664662	-1193.925509
60	0.094986	7500	-8.365038	-1202.290547
61	0.089014	7500	-8.325903	-1210.616451
62	0.083273	7500	-7.966621	-1218.583071
63	0.077760	7500	-7.656864	-1226.239935
64	0.072472	7500	-7.295126	-1233.535061
65	0.067406	7500	-7.050172	-1240.585233
66	0.062558	7500	-6.849308	-1247.434541
67	0.057926	7500	-6.554761	-1253.989302
68	0.053506	7500	-6.258775	-1260.248077
69	0.049295	7500	-5.916949	-1266.165026
70	0.045289	7500	-5.689938	-1271.854964
71	0.041485	7500	-5.429939	-1277.284903
72	0.037880	7500	-5.137723	-1282.422626
73	0.034469	7500	-4.927369	-1287.349994
74	0.031250	7500	-4.624918	-1291.974913
75	0.028218	7500	-4.407507	-1296.382420
76	0.025370	7500	-4.061177	-1300.443597
77	0.022702	7500	-3.775914	-1304.219511
78	0.020209	7500	-3.937932	-1308.157444
79	0.017889	7500	-3.663153	-1311.820597
80	0.015736	7500	-3.550193	-1315.370790
81	0.013746	7500	-3.331510	-1318.702301
82	0.011916	7500	-3.078174	-1321.780475
83	0.010240	7500	-2.848960	-1324.629435
84	0.008714	7500	-2.601332	-1327.230768
85	0.007334	7500	-2.404627	-1329.635395
86	0.006093	7500	-2.203291	-1331.838685
87	0.004988	7500	-1.963506	-1333.802191
88	0.004013	7500	-1.818068	-1335.620259
89	0.003162	7500	-1.554152	-1337.174411
90	0.002430	7500	-1.369913	-1338.544324
91	0.001810	7500	-1.226315	-1339.770639
92	0.001296	7500	-1.058203	-1340.828842
93	0.000882	7500	-0.911828	-1341.740671
94	0.000559	7500	-0.855128	-1342.595799
95	0.000320	7500	-0.645190	-1343.240989
96	0.000156	7500	-0.506307	-1343.747295
97	0.000057	7500	-0.320778	-1344.068073
98	0.000010	7500	-0.175503	-1344.243576
99	0.000000	7500	-0.040602	-1344.284178
Log marginal likelihood:	-1344.284178
0	0.975187	7500	-33.062658	-33.062658
1	0.950747	7500	-32.565896	-65.628555
2	0.926679	7500	-32.074182	-97.702737
3	0.902980	7500	-31.579234	-129.281970
4	0.879648	7500	-31.095431	-160.377401
5	0.856682	7500	-30.606991	-190.984392
6	0.834079	7500	-30.122074	-221.106466
7	0.811838	7500	-29.644733	-250.751199
8	0.789957	7500	-29.165504	-279.916703
9	0.768433	7500	-28.692089	-308.608792
10	0.747266	7500	-28.220839	-336.829632
11	0.726452	7500	-27.748487	-364.578118
12	0.705989	7500	-27.277747	-391.855866
13	0.685877	7500	-26.818184	-418.674049
14	0.666112	7500	-26.353587	-445.027636
15	0.646693	7500	-25.895822	-470.923459
16	0.627618	7500	-25.439423	-496.362882
17	0.608884	7500	-24.983369	-521.346251
18	0.590490	7500	-24.538442	-545.884693
19	0.572433	7500	-24.084102	-569.968795
20	0.554712	7500	-23.642577	-593.611372
21	0.537324	7500	-23.202138	-616.813510
22	0.520268	7500	-22.759082	-639.572592
23	0.503540	7500	-22.324614	-661.897207
24	0.487139	7500	-21.887575	-683.784781
25	0.471063	7500	-21.457629	-705.242410
26	0.455310	7500	-21.030788	-726.273198
27	0.439877	7500	-20.604857	-746.878056
28	0.424762	7500	-20.175947	-767.054003
29	0.409963	7500	-19.763578	-786.817581
30	0.395478	7500	-19.340574	-806.158155
31	0.381305	7500	-18.931800	-825.089956
32	0.367440	7500	-18.519998	-843.609953
33	0.353883	7500	-18.110146	-861.720099
34	0.340630	7500	-17.713893	-879.433993
35	0.327680	7500	-17.309870	-896.743863
36	0.315030	7500	-16.910852	-913.654715
37	0.302677	7500	-16.514789	-930.169504
38	0.290619	7500	-16.128373	-946.297877
39	0.278855	7500	-15.740396	-962.038272
40	0.267381	7500	-15.356350	-977.394623
41	0.256195	7500	-14.973459	-992.368081
42	0.245294	7500	-14.591584	-1006.959665
43	0.234677	7500	-14.214285	-1021.173951
44	0.224340	7500	-13.841683	-1035.015634
45	0.214281	7500	-13.482188	-1048.497822
46	0.204498	7500	-13.117788	-1061.615610
47	0.194988	7500	-12.752384	-1074.367993
48	0.185749	7500	-12.387565	-1086.755558
49	0.176777	7500	-12.044179	-1098.799738
50	0.168070	7500	-11.687183	-1110.486920
51	0.159626	7500	-11.344313	-1121.831233
52	0.151441	7500	-10.996934	-1132.828167
53	0.143514	7500	-10.657135	-1143.485302
54	0.135841	7500	-10.319376	-1153.804678
55	0.128420	7500	-9.992897	-1163.797576
56	0.121247	7500	-9.666023	-1173.463598
57	0.114320	7500	-9.345601	-1182.809200
58	0.107637	7500	-9.071475	-1191.880675
59	0.101193	7500	-8.892110	-1200.772786
60	0.094986	7500	-8.394596	-1209.167381
61	0.089014	7500	-8.119687	-1217.287068
62	0.083273	7500	-7.890839	-1225.177907
63	0.077760	7500	-7.767728	-1232.945635
64	0.072472	7500	-7.240456	-1240.186091
65	0.067406	7500	-7.004666	-1247.190757
66	0.062558	7500	-6.625731	-1253.816488
67	0.057926	7500	-6.393040	-1260.209528
68	0.053506	7500	-6.277867	-1266.487395
69	0.049295	7500	-5.998020	-1272.485415
70	0.045289	7500	-5.717294	-1278.202709
71	0.041485	7500	-5.448788	-1283.651497
72	0.037880	7500	-5.175012	-1288.826509
73	0.034469	7500	-4.926607	-1293.753116
74	0.031250	7500	-4.667784	-1298.420900
75	0.028218	7500	-4.410539	-1302.831439
76	0.025370	7500	-4.198413	-1307.029852
77	0.022702	7500	-4.396781	-1311.426633
78	0.020209	7500	-3.872316	-1315.298949
79	0.017889	7500	-3.869604	-1319.168553
