Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-25.876618	-25.876618
1	0.950747	7500	-25.488413	-51.365031
2	0.926679	7500	-25.103656	-76.468688
3	0.902980	7500	-24.720202	-101.188889
4	0.879648	7500	-24.327324	-125.516213
5	0.856682	7500	-23.987769	-149.503982
6	0.834079	7500	-23.591653	-173.095635
7	0.811838	7500	-23.202858	-196.298492
8	0.789957	7500	-22.829639	-219.128131
9	0.768433	7500	-22.476500	-241.604631
10	0.747266	7500	-22.102247	-263.706878
11	0.726452	7500	-21.731950	-285.438828
12	0.705989	7500	-21.380290	-306.819118
13	0.685877	7500	-21.004193	-327.823312
14	0.666112	7500	-20.648779	-348.472090
15	0.646693	7500	-20.283512	-368.755603
16	0.627618	7500	-19.946150	-388.701753
17	0.608884	7500	-19.570836	-408.272589
18	0.590490	7500	-19.211439	-427.484029
19	0.572433	7500	-18.864697	-446.348726
20	0.554712	7500	-18.535825	-464.884551
21	0.537324	7500	-18.195029	-483.079579
22	0.520268	7500	-17.837471	-500.917050
23	0.503540	7500	-17.512295	-518.429345
24	0.487139	7500	-17.161158	-535.590503
25	0.471063	7500	-16.828330	-552.418834
26	0.455310	7500	-16.503242	-568.922075
27	0.439877	7500	-16.176738	-585.098813
28	0.424762	7500	-15.845605	-600.944418
29	0.409963	7500	-15.510476	-616.454894
30	0.395478	7500	-15.195744	-631.650638
31	0.381305	7500	-14.904949	-646.555587
32	0.367440	7500	-14.775954	-661.331541
33	0.353883	7500	-14.217740	-675.549281
34	0.340630	7500	-13.904503	-689.453784
35	0.327680	7500	-13.596600	-703.050384
36	0.315030	7500	-13.300961	-716.351344
37	0.302677	7500	-13.083961	-729.435306
38	0.290619	7500	-12.863123	-742.298429
39	0.278855	7500	-12.421062	-754.719491
40	0.267381	7500	-12.253442	-766.972933
41	0.256195	7500	-11.808053	-778.780985
42	0.245294	7500	-11.519614	-790.300599
43	0.234677	7500	-11.350750	-801.651349
44	0.224340	7500	-11.089555	-812.740904
45	0.214281	7500	-10.638212	-823.379116
46	0.204498	7500	-10.538926	-833.918042
47	0.194988	7500	-10.109540	-844.027582
48	0.185749	7500	-9.889779	-853.917361
49	0.176777	7500	-9.746748	-863.664110
50	0.168070	7500	-9.469315	-873.133424
51	0.159626	7500	-9.173579	-882.307003
52	0.151441	7500	-8.801386	-891.108389
53	0.143514	7500	-8.624206	-899.732595
54	0.135841	7500	-8.334476	-908.067072
55	0.128420	7500	-8.076476	-916.143547
56	0.121247	7500	-7.781963	-923.925510
57	0.114320	7500	-7.543853	-931.469363
58	0.107637	7500	-7.271350	-938.740713
59	0.101193	7500	-7.132322	-945.873036
60	0.094986	7500	-6.797160	-952.670196
61	0.089014	7500	-6.547887	-959.218083
62	0.083273	7500	-6.312165	-965.530247
63	0.077760	7500	-6.087941	-971.618189
64	0.072472	7500	-5.844076	-977.462264
65	0.067406	7500	-5.580684	-983.042948
66	0.062558	7500	-5.359309	-988.402257
67	0.057926	7500	-5.162431	-993.564688
68	0.053506	7500	-4.889228	-998.453916
69	0.049295	7500	-4.721801	-1003.175717
70	0.045289	7500	-4.470959	-1007.646676
71	0.041485	7500	-4.329285	-1011.975961
72	0.037880	7500	-4.168150	-1016.144110
73	0.034469	7500	-3.911807	-1020.055917
74	0.031250	7500	-3.998719	-1024.054636
75	0.028218	7500	-3.583540	-1027.638176
76	0.025370	7500	-3.309174	-1030.947350
77	0.022702	7500	-3.420442	-1034.367792
78	0.020209	7500	-3.540799	-1037.908591
79	0.017889	7500	-3.454085	-1041.362676
80	0.015736	7500	-3.187903	-1044.550579
81	0.013746	7500	-2.964608	-1047.515187
82	0.011916	7500	-2.696758	-1050.211946
83	0.010240	7500	-2.651121	-1052.863067
84	0.008714	7500	-2.349972	-1055.213039
85	0.007334	7500	-2.194860	-1057.407899
86	0.006093	7500	-2.004287	-1059.412186
87	0.004988	7500	-1.847993	-1061.260179
88	0.004013	7500	-1.603529	-1062.863709
89	0.003162	7500	-1.530146	-1064.393854
90	0.002430	7500	-1.374862	-1065.768717
91	0.001810	7500	-1.239619	-1067.008336
92	0.001296	7500	-1.104412	-1068.112748
93	0.000882	7500	-1.071348	-1069.184096
94	0.000559	7500	-0.871593	-1070.055690
95	0.000320	7500	-0.752623	-1070.808312
96	0.000156	7500	-0.616108	-1071.424421
97	0.000057	7500	-0.334992	-1071.759413
98	0.000010	7500	-0.178944	-1071.938357
99	0.000000	7500	-0.038693	-1071.977051
Log marginal likelihood:	-1071.977051
0	0.975187	7500	-25.969456	-25.969456
1	0.950747	7500	-25.587209	-51.556666
2	0.926679	7500	-25.196050	-76.752715
3	0.902980	7500	-24.824557	-101.577272
4	0.879648	7500	-24.433803	-126.011076
5	0.856682	7500	-24.067166	-150.078241
6	0.834079	7500	-23.691311	-173.769553
7	0.811838	7500	-23.307622	-197.077175
8	0.789957	7500	-22.930946	-220.008121
9	0.768433	7500	-22.568682	-242.576803
10	0.747266	7500	-22.241743	-264.818546
11	0.726452	7500	-21.850381	-286.668927
12	0.705989	7500	-21.444808	-308.113735
13	0.685877	7500	-21.093924	-329.207659
14	0.666112	7500	-20.742125	-349.949784
15	0.646693	7500	-20.363410	-370.313194
16	0.627618	7500	-20.015447	-390.328641
17	0.608884	7500	-19.649509	-409.978150
18	0.590490	7500	-19.305859	-429.284009
19	0.572433	7500	-18.969824	-448.253833
20	0.554712	7500	-18.612950	-466.866783
21	0.537324	7500	-18.272123	-485.138906
22	0.520268	7500	-17.923094	-503.062000
23	0.503540	7500	-17.578673	-520.640673
24	0.487139	7500	-17.240481	-537.881155
25	0.471063	7500	-16.903300	-554.784455
26	0.455310	7500	-16.586880	-571.371335
27	0.439877	7500	-16.233337	-587.604672
28	0.424762	7500	-15.925562	-603.530234
29	0.409963	7500	-15.587243	-619.117477
30	0.395478	7500	-15.248921	-634.366398
31	0.381305	7500	-14.921567	-649.287965
32	0.367440	7500	-14.680073	-663.968038
33	0.353883	7500	-14.331173	-678.299211
34	0.340630	7500	-13.993519	-692.292729
35	0.327680	7500	-13.686715	-705.979444
36	0.315030	7500	-13.370082	-719.349526
37	0.302677	7500	-13.063108	-732.412634
38	0.290619	7500	-12.753133	-745.165767
39	0.278855	7500	-12.445891	-757.611657
40	0.267381	7500	-12.147024	-769.758682
41	0.256195	7500	-11.844730	-781.603412
42	0.245294	7500	-11.710044	-793.313456
43	0.234677	7500	-11.418526	-804.731982
44	0.224340	7500	-11.125882	-815.857864
45	0.214281	7500	-10.682542	-826.540406
46	0.204498	7500	-10.495927	-837.036333
47	0.194988	7500	-10.185144	-847.221478
48	0.185749	7500	-9.915127	-857.136605
49	0.176777	7500	-9.623108	-866.759713
50	0.168070	7500	-9.270757	-876.030470
51	0.159626	7500	-9.043388	-885.073858
52	0.151441	7500	-8.833962	-893.907819
53	0.143514	7500	-8.582340	-902.490159
54	0.135841	7500	-8.315999	-910.806159
55	0.128420	7500	-8.048952	-918.855110
56	0.121247	7500	-7.781792	-926.636903
57	0.114320	7500	-7.488536	-934.125439
58	0.107637	7500	-7.280251	-941.405689
59	0.101193	7500	-6.954561	-948.360250
60	0.094986	7500	-6.731264	-955.091514
61	0.089014	7500	-6.584517	-961.676031
62	0.083273	7500	-6.296972	-967.973003
63	0.077760	7500	-6.025690	-973.998693
64	0.072472	7500	-5.819187	-979.817881
65	0.067406	7500	-5.583912	-985.401793
66	0.062558	7500	-5.370009	-990.771802
67	0.057926	7500	-5.176415	-995.948218
68	0.053506	7500	-4.917988	-1000.866205
69	0.049295	7500	-4.731725	-1005.597930
70	0.045289	7500	-4.453171	-1010.051101
71	0.041485	7500	-4.207471	-1014.258572
72	0.037880	7500	-4.091399	-1018.349970
73	0.034469	7500	-3.977916	-1022.327887
74	0.031250	7500	-3.784483	-1026.112370
75	0.028218	7500	-3.777290	-1029.889660
76	0.025370	7500	-3.388514	-1033.278174
77	0.022702	7500	-3.262873	-1036.541047
78	0.020209	7500	-3.760748	-1040.301795
79	0.017889	7500	-3.344097	-1043.645892
80	0.015736	7500	-3.090444	-1046.736336
81	0.013746	7500	-3.021039	-1049.757375
82	0.011916	7500	-2.648354	-1052.405729
83	0.010240	7500	-2.619355	-1055.025084
84	0.008714	7500	-2.401797	-1057.426881
85	0.007334	7500	-2.191079	-1059.617960
86	0.006093	7500	-2.101211	-1061.719171
87	0.004988	7500	-1.786056	-1063.505227
88	0.004013	7500	-1.701625	-1065.206853
89	0.003162	7500	-1.597333	-1066.804186
90	0.002430	7500	-1.453081	-1068.257267
91	0.001810	7500	-1.278795	-1069.536062
92	0.001296	7500	-1.089748	-1070.625810
93	0.000882	7500	-0.861449	-1071.487259
94	0.000559	7500	-0.876827	-1072.364086
95	0.000320	7500	-0.810971	-1073.175057
96	0.000156	7500	-0.627527	-1073.802584
97	0.000057	7500	-0.413803	-1074.216387
98	0.000010	7500	-0.141940	-1074.358327
99	0.000000	7500	-0.039094	-1074.397421
Log marginal likelihood:	-1074.397421
0	0.975187	7500	-25.556114	-25.556114
1	0.950747	7500	-25.183398	-50.739512
2	0.926679	7500	-24.795095	-75.534608
3	0.902980	7500	-24.423223	-99.957830
4	0.879648	7500	-24.044935	-124.002765
5	0.856682	7500	-23.666892	-147.669657
6	0.834079	7500	-23.292499	-170.962157
7	0.811838	7500	-22.936231	-193.898387
8	0.789957	7500	-22.556444	-216.454832
9	0.768433	7500	-22.194637	-238.649469
10	0.747266	7500	-21.841231	-260.490700
11	0.726452	7500	-21.465736	-281.956436
12	0.705989	7500	-21.099901	-303.056337
13	0.685877	7500	-20.753325	-323.809662
14	0.666112	7500	-20.386256	-344.195919
15	0.646693	7500	-20.037334	-364.233253
16	0.627618	7500	-19.701952	-383.935205
17	0.608884	7500	-19.338272	-403.273477
18	0.590490	7500	-19.000058	-422.273535
19	0.572433	7500	-18.650179	-440.923714
20	0.554712	7500	-18.318904	-459.242618
21	0.537324	7500	-17.982655	-477.225273
22	0.520268	7500	-17.630288	-494.855561
23	0.503540	7500	-17.292993	-512.148554
24	0.487139	7500	-16.935855	-529.084409
25	0.471063	7500	-16.602452	-545.686861
26	0.455310	7500	-16.270180	-561.957041
27	0.439877	7500	-15.957816	-577.914857
28	0.424762	7500	-15.638798	-593.553656
29	0.409963	7500	-15.311033	-608.864689
30	0.395478	7500	-14.986495	-623.851184
31	0.381305	7500	-14.685141	-638.536325
32	0.367440	7500	-14.365354	-652.901679
33	0.353883	7500	-14.064666	-666.966345
34	0.340630	7500	-13.745822	-680.712167
35	0.327680	7500	-13.453653	-694.165820
36	0.315030	7500	-13.114472	-707.280292
37	0.302677	7500	-12.835555	-720.115846
38	0.290619	7500	-12.519238	-732.635084
39	0.278855	7500	-12.244571	-744.879655
40	0.267381	7500	-11.931123	-756.810778
41	0.256195	7500	-11.650779	-768.461557
42	0.245294	7500	-11.348483	-779.810040
43	0.234677	7500	-11.063489	-790.873529
44	0.224340	7500	-10.784625	-801.658153
45	0.214281	7500	-10.489398	-812.147552
46	0.204498	7500	-10.216335	-822.363886
47	0.194988	7500	-9.928834	-832.292721
48	0.185749	7500	-9.664980	-841.957700
49	0.176777	7500	-9.638034	-851.595734
50	0.168070	7500	-9.312433	-860.908167
51	0.159626	7500	-9.044157	-869.952324
52	0.151441	7500	-8.808892	-878.761216
53	0.143514	7500	-8.528922	-887.290138
54	0.135841	7500	-8.275770	-895.565908
55	0.128420	7500	-8.032315	-903.598223
56	0.121247	7500	-7.811545	-911.409768
57	0.114320	7500	-7.634936	-919.044704
58	0.107637	7500	-7.265937	-926.310641
59	0.101193	7500	-6.967705	-933.278347
