Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-37.498851	-37.498851
1	0.950747	7500	-36.943306	-74.442158
2	0.926679	7500	-36.387319	-110.829476
3	0.902980	7500	-35.823085	-146.652562
4	0.879648	7500	-35.279060	-181.931622
5	0.856682	7500	-34.721265	-216.652887
6	0.834079	7500	-34.190977	-250.843864
7	0.811838	7500	-33.630836	-284.474700
8	0.789957	7500	-33.097775	-317.572475
9	0.768433	7500	-32.539428	-350.111904
10	0.747266	7500	-32.018490	-382.130394
11	0.726452	7500	-31.486260	-413.616653
12	0.705989	7500	-30.947417	-444.564070
13	0.685877	7500	-30.422418	-474.986488
14	0.666112	7500	-29.909965	-504.896453
15	0.646693	7500	-29.390830	-534.287283
16	0.627618	7500	-28.867122	-563.154405
17	0.608884	7500	-28.361326	-591.515731
18	0.590490	7500	-27.863919	-619.379650
19	0.572433	7500	-27.333025	-646.712675
20	0.554712	7500	-26.825648	-673.538323
21	0.537324	7500	-26.328405	-699.866728
22	0.520268	7500	-25.828626	-725.695354
23	0.503540	7500	-25.340728	-751.036083
24	0.487139	7500	-24.854319	-775.890402
25	0.471063	7500	-24.365784	-800.256186
26	0.455310	7500	-23.897447	-824.153633
27	0.439877	7500	-23.414989	-847.568622
28	0.424762	7500	-22.932228	-870.500850
29	0.409963	7500	-22.436771	-892.937621
30	0.395478	7500	-21.960342	-914.897964
31	0.381305	7500	-21.516992	-936.414956
32	0.367440	7500	-21.063869	-957.478824
33	0.353883	7500	-20.588520	-978.067345
34	0.340630	7500	-20.115141	-998.182485
35	0.327680	7500	-19.683719	-1017.866204
36	0.315030	7500	-19.210741	-1037.076944
37	0.302677	7500	-18.803072	-1055.880017
38	0.290619	7500	-18.346917	-1074.226934
39	0.278855	7500	-17.913832	-1092.140766
40	0.267381	7500	-17.442198	-1109.582964
41	0.256195	7500	-17.055548	-1126.638512
42	0.245294	7500	-16.602258	-1143.240770
43	0.234677	7500	-16.183470	-1159.424240
44	0.224340	7500	-15.774417	-1175.198656
45	0.214281	7500	-15.341184	-1190.539841
46	0.204498	7500	-14.944980	-1205.484821
47	0.194988	7500	-14.539430	-1220.024251
48	0.185749	7500	-14.139907	-1234.164159
49	0.176777	7500	-13.728884	-1247.893042
50	0.168070	7500	-13.325642	-1261.218684
51	0.159626	7500	-12.940055	-1274.158740
52	0.151441	7500	-12.534212	-1286.692952
53	0.143514	7500	-12.160567	-1298.853519
54	0.135841	7500	-11.843597	-1310.697117
55	0.128420	7500	-11.414891	-1322.112008
56	0.121247	7500	-11.040082	-1333.152089
57	0.114320	7500	-10.683366	-1343.835455
58	0.107637	7500	-10.544185	-1354.379640
59	0.101193	7500	-10.533806	-1364.913445
60	0.094986	7500	-10.358302	-1375.271747
