Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-30.015128	-30.015128
1	0.950747	7500	-29.565518	-59.580645
2	0.926679	7500	-29.124008	-88.704653
3	0.902980	7500	-28.678756	-117.383409
4	0.879648	7500	-28.229062	-145.612471
5	0.856682	7500	-27.817484	-173.429955
6	0.834079	7500	-27.379904	-200.809859
7	0.811838	7500	-26.922837	-227.732696
8	0.789957	7500	-26.485111	-254.217806
9	0.768433	7500	-26.060070	-280.277876
10	0.747266	7500	-25.633996	-305.911873
11	0.726452	7500	-25.217153	-331.129026
12	0.705989	7500	-24.818931	-355.947957
13	0.685877	7500	-24.356137	-380.304094
14	0.666112	7500	-23.944889	-404.248983
15	0.646693	7500	-23.543499	-427.792481
16	0.627618	7500	-23.131899	-450.924380
17	0.608884	7500	-22.708234	-473.632614
18	0.590490	7500	-22.305536	-495.938150
19	0.572433	7500	-21.913471	-517.851621
20	0.554712	7500	-21.502750	-539.354370
21	0.537324	7500	-21.110942	-560.465313
22	0.520268	7500	-20.706220	-581.171533
23	0.503540	7500	-20.297381	-601.468914
24	0.487139	7500	-19.932964	-621.401878
25	0.471063	7500	-19.543530	-640.945408
26	0.455310	7500	-19.177696	-660.123105
27	0.439877	7500	-18.777742	-678.900847
28	0.424762	7500	-18.391145	-697.291992
29	0.409963	7500	-18.000115	-715.292107
30	0.395478	7500	-17.649107	-732.941214
31	0.381305	7500	-17.372337	-750.313551
32	0.367440	7500	-17.000645	-767.314196
33	0.353883	7500	-16.625901	-783.940097
34	0.340630	7500	-16.268458	-800.208555
35	0.327680	7500	-15.925052	-816.133607
36	0.315030	7500	-15.402873	-831.536480
37	0.302677	7500	-15.042628	-846.579108
38	0.290619	7500	-14.713012	-861.292120
39	0.278855	7500	-14.322737	-875.614856
40	0.267381	7500	-14.030832	-889.645688
41	0.256195	7500	-13.688181	-903.333870
42	0.245294	7500	-13.427418	-916.761288
43	0.234677	7500	-13.099645	-929.860933
44	0.224340	7500	-12.674012	-942.534945
45	0.214281	7500	-12.341201	-954.876146
46	0.204498	7500	-12.031520	-966.907667
47	0.194988	7500	-11.726077	-978.633743
48	0.185749	7500	-11.383718	-990.017461
49	0.176777	7500	-11.131089	-1001.148551
50	0.168070	7500	-10.781415	-1011.929966
51	0.159626	7500	-10.454398	-1022.384364
52	0.151441	7500	-10.215899	-1032.600263
53	0.143514	7500	-9.826728	-1042.426991
54	0.135841	7500	-9.549527	-1051.976518
55	0.128420	7500	-9.261588	-1061.238106
56	0.121247	7500	-8.974766	-1070.212872
57	0.114320	7500	-8.713092	-1078.925965
58	0.107637	7500	-8.392796	-1087.318761
59	0.101193	7500	-8.120581	-1095.439341
60	0.094986	7500	-7.825648	-1103.264989
61	0.089014	7500	-7.582124	-1110.847113
62	0.083273	7500	-7.340860	-1118.187973
63	0.077760	7500	-6.993352	-1125.181325
64	0.072472	7500	-6.772758	-1131.954083
65	0.067406	7500	-6.447196	-1138.401279
66	0.062558	7500	-6.239788	-1144.641067
67	0.057926	7500	-5.922824	-1150.563891
68	0.053506	7500	-5.703567	-1156.267458
69	0.049295	7500	-5.606469	-1161.873928
70	0.045289	7500	-5.621535	-1167.495463
71	0.041485	7500	-6.253971	-1173.749433
72	0.037880	7500	-6.000514	-1179.749948
73	0.034469	7500	-4.948490	-1184.698438
74	0.031250	7500	-5.240266	-1189.938704
75	0.028218	7500	-5.025555	-1194.964259
76	0.025370	7500	-4.796720	-1199.760979
77	0.022702	7500	-4.537533	-1204.298513
78	0.020209	7500	-4.240146	-1208.538659
79	0.017889	7500	-4.012866	-1212.551525
80	0.015736	7500	-3.691699	-1216.243223
81	0.013746	7500	-3.454880	-1219.698103
82	0.011916	7500	-3.212652	-1222.910755
83	0.010240	7500	-3.032923	-1225.943678
84	0.008714	7500	-2.745891	-1228.689570
85	0.007334	7500	-2.499443	-1231.189012
86	0.006093	7500	-2.357038	-1233.546051
87	0.004988	7500	-2.132029	-1235.678080
88	0.004013	7500	-1.816646	-1237.494726
89	0.003162	7500	-1.659697	-1239.154423
90	0.002430	7500	-1.539603	-1240.694026
