Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-42.218905	-42.218905
1	0.950747	7500	-41.595434	-83.814340
2	0.926679	7500	-40.981185	-124.795524
3	0.902980	7500	-40.347581	-165.143105
4	0.879648	7500	-39.696970	-204.840075
5	0.856682	7500	-39.079831	-243.919906
6	0.834079	7500	-38.467517	-282.387424
7	0.811838	7500	-37.862465	-320.249888
8	0.789957	7500	-37.257017	-357.506905
9	0.768433	7500	-36.640217	-394.147122
10	0.747266	7500	-36.038599	-430.185721
11	0.726452	7500	-35.451578	-465.637299
12	0.705989	7500	-34.840280	-500.477579
13	0.685877	7500	-34.262590	-534.740169
14	0.666112	7500	-33.660864	-568.401033
15	0.646693	7500	-33.114653	-601.515686
16	0.627618	7500	-32.495125	-634.010812
17	0.608884	7500	-31.938678	-665.949490
18	0.590490	7500	-31.333779	-697.283270
19	0.572433	7500	-30.782103	-728.065373
20	0.554712	7500	-30.240421	-758.305794
21	0.537324	7500	-29.654687	-787.960481
22	0.520268	7500	-29.095932	-817.056413
23	0.503540	7500	-28.546535	-845.602948
24	0.487139	7500	-27.966693	-873.569641
25	0.471063	7500	-27.432192	-901.001833
26	0.455310	7500	-26.885852	-927.887685
27	0.439877	7500	-26.336912	-954.224598
28	0.424762	7500	-25.801898	-980.026496
29	0.409963	7500	-25.286818	-1005.313315
30	0.395478	7500	-24.733110	-1030.046425
31	0.381305	7500	-24.221305	-1054.267730
32	0.367440	7500	-23.682952	-1077.950682
33	0.353883	7500	-23.213442	-1101.164123
34	0.340630	7500	-22.687329	-1123.851452
35	0.327680	7500	-22.182659	-1146.034111
36	0.315030	7500	-21.639013	-1167.673124
37	0.302677	7500	-21.143573	-1188.816697
38	0.290619	7500	-20.625351	-1209.442048
39	0.278855	7500	-20.149430	-1229.591478
40	0.267381	7500	-19.658518	-1249.249996
41	0.256195	7500	-19.309110	-1268.559106
42	0.245294	7500	-18.988594	-1287.547700
43	0.234677	7500	-18.466004	-1306.013703
44	0.224340	7500	-17.973845	-1323.987548
45	0.214281	7500	-17.517115	-1341.504663
46	0.204498	7500	-17.035663	-1358.540326
47	0.194988	7500	-16.560065	-1375.100391
48	0.185749	7500	-16.113679	-1391.214070
49	0.176777	7500	-15.645772	-1406.859842
50	0.168070	7500	-15.187150	-1422.046993
51	0.159626	7500	-14.776747	-1436.823740
52	0.151441	7500	-14.448834	-1451.272574
53	0.143514	7500	-13.904153	-1465.176728
54	0.135841	7500	-13.395751	-1478.572478
55	0.128420	7500	-13.051063	-1491.623541
56	0.121247	7500	-12.575826	-1504.199367
57	0.114320	7500	-12.051356	-1516.250723
58	0.107637	7500	-11.723852	-1527.974575
59	0.101193	7500	-11.580819	-1539.555394
60	0.094986	7500	-11.132622	-1550.688017
61	0.089014	7500	-10.714354	-1561.402370
62	0.083273	7500	-10.354869	-1571.757240
63	0.077760	7500	-9.954313	-1581.711553
64	0.072472	7500	-9.484218	-1591.195771
65	0.067406	7500	-9.071624	-1600.267395
66	0.062558	7500	-8.742195	-1609.009591
67	0.057926	7500	-8.418416	-1617.428007
68	0.053506	7500	-8.029438	-1625.457445
69	0.049295	7500	-7.697838	-1633.155283
70	0.045289	7500	-7.328049	-1640.483332
71	0.041485	7500	-6.975964	-1647.459296
72	0.037880	7500	-6.624561	-1654.083857
73	0.034469	7500	-6.291459	-1660.375316
74	0.031250	7500	-6.014339	-1666.389655
75	0.028218	7500	-5.635559	-1672.025214
76	0.025370	7500	-5.350842	-1677.376056
77	0.022702	7500	-5.004298	-1682.380354
78	0.020209	7500	-4.880202	-1687.260556
79	0.017889	7500	-5.124062	-1692.384618
80	0.015736	7500	-5.288335	-1697.672953
81	0.013746	7500	-4.914900	-1702.587853
82	0.011916	7500	-4.553547	-1707.141400
83	0.010240	7500	-4.216404	-1711.357804
84	0.008714	7500	-3.820052	-1715.177855
85	0.007334	7500	-3.513235	-1718.691090
86	0.006093	7500	-3.178585	-1721.869676
87	0.004988	7500	-2.850456	-1724.720132
88	0.004013	7500	-2.564152	-1727.284283
89	0.003162	7500	-2.286192	-1729.570475
90	0.002430	7500	-2.023750	-1731.594225
91	0.001810	7500	-1.732916	-1733.327141
92	0.001296	7500	-1.369145	-1734.696286
93	0.000882	7500	-1.198307	-1735.894594
94	0.000559	7500	-0.984890	-1736.879484
95	0.000320	7500	-0.719197	-1737.598681
96	0.000156	7500	-0.526551	-1738.125232
97	0.000057	7500	-0.347201	-1738.472433
98	0.000010	7500	-0.174374	-1738.646807
99	0.000000	7500	-0.036485	-1738.683292
Log marginal likelihood:	-1738.683292
0	0.975187	7500	-41.423670	-41.423670
1	0.950747	7500	-40.804141	-82.227811
2	0.926679	7500	-40.185586	-122.413397
3	0.902980	7500	-39.565025	-161.978422
4	0.879648	7500	-38.955744	-200.934166
5	0.856682	7500	-38.353493	-239.287658
6	0.834079	7500	-37.751357	-277.039016
7	0.811838	7500	-37.149528	-314.188544
8	0.789957	7500	-36.566082	-350.754626
9	0.768433	7500	-35.969732	-386.724358
10	0.747266	7500	-35.359807	-422.084165
11	0.726452	7500	-34.767379	-456.851543
12	0.705989	7500	-34.187670	-491.039213
13	0.685877	7500	-33.603088	-524.642302
14	0.666112	7500	-33.036026	-557.678328
15	0.646693	7500	-32.452141	-590.130469
16	0.627618	7500	-31.892730	-622.023199
17	0.608884	7500	-31.320750	-653.343950
18	0.590490	7500	-30.752681	-684.096631
19	0.572433	7500	-30.191879	-714.288509
20	0.554712	7500	-29.629258	-743.917768
21	0.537324	7500	-29.079471	-772.997238
22	0.520268	7500	-28.550640	-801.547878
23	0.503540	7500	-27.977130	-829.525008
24	0.487139	7500	-27.439223	-856.964231
25	0.471063	7500	-26.907615	-883.871846
26	0.455310	7500	-26.385523	-910.257369
27	0.439877	7500	-25.855639	-936.113008
28	0.424762	7500	-25.319881	-961.432889
29	0.409963	7500	-24.783430	-986.216318
30	0.395478	7500	-24.267711	-1010.484029
31	0.381305	7500	-23.748272	-1034.232300
32	0.367440	7500	-23.261846	-1057.494146
33	0.353883	7500	-22.728786	-1080.222932
34	0.340630	7500	-22.276993	-1102.499925
35	0.327680	7500	-21.740654	-1124.240579
36	0.315030	7500	-21.221323	-1145.461902
37	0.302677	7500	-20.746920	-1166.208822
38	0.290619	7500	-20.236945	-1186.445766
39	0.278855	7500	-19.776862	-1206.222628
40	0.267381	7500	-19.337198	-1225.559827
41	0.256195	7500	-18.817642	-1244.377469
42	0.245294	7500	-18.432687	-1262.810155
43	0.234677	7500	-17.901074	-1280.711229
44	0.224340	7500	-17.410130	-1298.121359
45	0.214281	7500	-16.949319	-1315.070678
46	0.204498	7500	-16.713331	-1331.784009
47	0.194988	7500	-16.266433	-1348.050442
48	0.185749	7500	-15.816998	-1363.867439
49	0.176777	7500	-15.362286	-1379.229725
50	0.168070	7500	-14.925492	-1394.155217
51	0.159626	7500	-14.476585	-1408.631802
52	0.151441	7500	-14.037154	-1422.668955
53	0.143514	7500	-13.525411	-1436.194366
54	0.135841	7500	-13.035757	-1449.230123
55	0.128420	7500	-12.729077	-1461.959200
56	0.121247	7500	-12.415642	-1474.374842
57	0.114320	7500	-12.254370	-1486.629212
58	0.107637	7500	-11.663493	-1498.292705
59	0.101193	7500	-11.233279	-1509.525985
60	0.094986	7500	-10.942975	-1520.468959
61	0.089014	7500	-10.586582	-1531.055541
62	0.083273	7500	-9.945893	-1541.001435
63	0.077760	7500	-9.573508	-1550.574943
64	0.072472	7500	-9.133438	-1559.708381
65	0.067406	7500	-8.830684	-1568.539066
66	0.062558	7500	-8.552977	-1577.092043
