Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-18.567055	-18.567055
1	0.950747	7500	-18.284404	-36.851459
2	0.926679	7500	-18.016161	-54.867620
3	0.902980	7500	-17.729201	-72.596821
4	0.879648	7500	-17.460666	-90.057488
5	0.856682	7500	-17.191559	-107.249046
6	0.834079	7500	-16.942683	-124.191730
7	0.811838	7500	-16.704376	-140.896106
8	0.789957	7500	-16.401473	-157.297579
9	0.768433	7500	-16.144937	-173.442516
10	0.747266	7500	-15.860957	-189.303473
11	0.726452	7500	-15.636559	-204.940032
12	0.705989	7500	-15.424513	-220.364545
13	0.685877	7500	-15.206440	-235.570985
14	0.666112	7500	-14.922733	-250.493718
15	0.646693	7500	-14.609372	-265.103090
16	0.627618	7500	-14.335613	-279.438702
17	0.608884	7500	-14.049597	-293.488299
18	0.590490	7500	-13.795408	-307.283707
19	0.572433	7500	-13.550366	-320.834072
20	0.554712	7500	-13.305323	-334.139395
21	0.537324	7500	-13.047335	-347.186730
22	0.520268	7500	-12.800779	-359.987510
23	0.503540	7500	-12.556860	-372.544369
24	0.487139	7500	-12.311648	-384.856017
25	0.471063	7500	-12.104456	-396.960473
26	0.455310	7500	-11.889704	-408.850177
27	0.439877	7500	-11.698641	-420.548818
28	0.424762	7500	-11.459316	-432.008135
29	0.409963	7500	-11.226417	-443.234552
30	0.395478	7500	-10.964702	-454.199254
31	0.381305	7500	-10.750512	-464.949766
32	0.367440	7500	-10.545262	-475.495028
33	0.353883	7500	-10.347575	-485.842603
34	0.340630	7500	-10.072735	-495.915338
35	0.327680	7500	-9.825402	-505.740740
36	0.315030	7500	-9.606478	-515.347219
37	0.302677	7500	-9.348964	-524.696183
38	0.290619	7500	-9.149470	-533.845652
39	0.278855	7500	-8.933312	-542.778965
40	0.267381	7500	-8.741286	-551.520250
41	0.256195	7500	-8.549506	-560.069756
42	0.245294	7500	-8.530681	-568.600438
43	0.234677	7500	-8.238835	-576.839273
44	0.224340	7500	-7.999123	-584.838396
45	0.214281	7500	-7.915880	-592.754276
46	0.204498	7500	-7.649220	-600.403496
47	0.194988	7500	-7.386503	-607.790000
48	0.185749	7500	-7.249169	-615.039168
49	0.176777	7500	-7.059230	-622.098399
50	0.168070	7500	-6.843888	-628.942286
51	0.159626	7500	-6.621017	-635.563304
52	0.151441	7500	-6.427595	-641.990899
53	0.143514	7500	-6.287605	-648.278504
54	0.135841	7500	-6.112556	-654.391060
55	0.128420	7500	-5.898967	-660.290027
56	0.121247	7500	-5.726256	-666.016283
57	0.114320	7500	-5.521101	-671.537384
58	0.107637	7500	-5.377507	-676.914891
59	0.101193	7500	-5.213363	-682.128254
60	0.094986	7500	-5.024846	-687.153100
