Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-55.613911	-55.613911
1	0.950747	7500	-54.776507	-110.390418
2	0.926679	7500	-53.950999	-164.341417
3	0.902980	7500	-53.118960	-217.460377
4	0.879648	7500	-52.296048	-269.756425
5	0.856682	7500	-51.476851	-321.233277
6	0.834079	7500	-50.679954	-371.913230
7	0.811838	7500	-49.882955	-421.796185
8	0.789957	7500	-49.047829	-470.844014
9	0.768433	7500	-48.255856	-519.099870
10	0.747266	7500	-47.455099	-566.554969
11	0.726452	7500	-46.667120	-613.222090
12	0.705989	7500	-45.880560	-659.102650
13	0.685877	7500	-45.107658	-704.210308
14	0.666112	7500	-44.319002	-748.529310
15	0.646693	7500	-43.552993	-792.082303
16	0.627618	7500	-42.785897	-834.868201
17	0.608884	7500	-42.014570	-876.882771
18	0.590490	7500	-41.256277	-918.139048
19	0.572433	7500	-40.503999	-958.643048
20	0.554712	7500	-39.747952	-998.391000
21	0.537324	7500	-39.001290	-1037.392290
22	0.520268	7500	-38.270653	-1075.662943
23	0.503540	7500	-37.526610	-1113.189553
24	0.487139	7500	-36.805230	-1149.994783
25	0.471063	7500	-36.076897	-1186.071679
26	0.455310	7500	-35.343289	-1221.414968
27	0.439877	7500	-34.649578	-1256.064546
28	0.424762	7500	-33.927727	-1289.992273
29	0.409963	7500	-33.217283	-1323.209556
30	0.395478	7500	-32.520441	-1355.729998
31	0.381305	7500	-31.832825	-1387.562822
32	0.367440	7500	-31.122220	-1418.685042
33	0.353883	7500	-30.448230	-1449.133272
34	0.340630	7500	-29.751606	-1478.884878
35	0.327680	7500	-29.085631	-1507.970508
36	0.315030	7500	-28.411399	-1536.381907
37	0.302677	7500	-27.789910	-1564.171817
38	0.290619	7500	-27.092881	-1591.264699
39	0.278855	7500	-26.425863	-1617.690561
40	0.267381	7500	-25.797504	-1643.488065
41	0.256195	7500	-25.147597	-1668.635663
42	0.245294	7500	-24.507469	-1693.143132
43	0.234677	7500	-23.887032	-1717.030164
44	0.224340	7500	-23.260491	-1740.290655
45	0.214281	7500	-22.653920	-1762.944575
