Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-27.548681	-27.548681
1	0.950747	7500	-27.136194	-54.684875
2	0.926679	7500	-26.726738	-81.411614
3	0.902980	7500	-26.318930	-107.730544
4	0.879648	7500	-25.912296	-133.642841
5	0.856682	7500	-25.504663	-159.147503
6	0.834079	7500	-25.104947	-184.252451
7	0.811838	7500	-24.704819	-208.957270
8	0.789957	7500	-24.304605	-233.261875
9	0.768433	7500	-23.907684	-257.169559
10	0.747266	7500	-23.518153	-280.687712
11	0.726452	7500	-23.124728	-303.812440
12	0.705989	7500	-22.738177	-326.550617
13	0.685877	7500	-22.344429	-348.895047
14	0.666112	7500	-21.962817	-370.857864
15	0.646693	7500	-21.580202	-392.438067
16	0.627618	7500	-21.200012	-413.638078
17	0.608884	7500	-20.820128	-434.458207
18	0.590490	7500	-20.449045	-454.907251
19	0.572433	7500	-20.078863	-474.986114
20	0.554712	7500	-19.703776	-494.689890
21	0.537324	7500	-19.334465	-514.024355
22	0.520268	7500	-18.967266	-532.991621
23	0.503540	7500	-18.607369	-551.598990
24	0.487139	7500	-18.245396	-569.844386
25	0.471063	7500	-17.883388	-587.727774
26	0.455310	7500	-17.528965	-605.256739
27	0.439877	7500	-17.176837	-622.433576
28	0.424762	7500	-16.821617	-639.255193
29	0.409963	7500	-16.469192	-655.724385
30	0.395478	7500	-16.131479	-671.855864
31	0.381305	7500	-15.781864	-687.637728
32	0.367440	7500	-15.442429	-703.080156
33	0.353883	7500	-15.103029	-718.183185
34	0.340630	7500	-14.764012	-732.947197
35	0.327680	7500	-14.430965	-747.378162
36	0.315030	7500	-14.100588	-761.478750
37	0.302677	7500	-13.770135	-775.248885
38	0.290619	7500	-13.441542	-788.690427
39	0.278855	7500	-13.123618	-801.814045
40	0.267381	7500	-12.809570	-814.623615
41	0.256195	7500	-12.474204	-827.097819
42	0.245294	7500	-12.176035	-839.273854
43	0.234677	7500	-11.856758	-851.130612
44	0.224340	7500	-11.548530	-862.679142
45	0.214281	7500	-11.237458	-873.916600
46	0.204498	7500	-10.938933	-884.855533
47	0.194988	7500	-10.633239	-895.488771
48	0.185749	7500	-10.339123	-905.827895
49	0.176777	7500	-10.047846	-915.875741
50	0.168070	7500	-9.752085	-925.627826
51	0.159626	7500	-9.460022	-935.087848
52	0.151441	7500	-9.191185	-944.279033
53	0.143514	7500	-8.882025	-953.161057
54	0.135841	7500	-8.617088	-961.778145
55	0.128420	7500	-8.347411	-970.125556
56	0.121247	7500	-8.073909	-978.199465
57	0.114320	7500	-7.802530	-986.001996
58	0.107637	7500	-7.521876	-993.523872
59	0.101193	7500	-7.264119	-1000.787991
60	0.094986	7500	-7.015824	-1007.803815
61	0.089014	7500	-6.741137	-1014.544952
62	0.083273	7500	-6.511634	-1021.056586
63	0.077760	7500	-6.265525	-1027.322111
64	0.072472	7500	-6.012876	-1033.334987
65	0.067406	7500	-5.763339	-1039.098325
66	0.062558	7500	-5.539824	-1044.638149
67	0.057926	7500	-5.320648	-1049.958797
68	0.053506	7500	-5.092188	-1055.050985
69	0.049295	7500	-4.853004	-1059.903989
70	0.045289	7500	-4.626169	-1064.530158
71	0.041485	7500	-4.406057	-1068.936214
72	0.037880	7500	-4.400695	-1073.336910
73	0.034469	7500	-3.971375	-1077.308285
74	0.031250	7500	-3.783479	-1081.091764
75	0.028218	7500	-4.277849	-1085.369613
76	0.025370	7500	-3.995580	-1089.365193
77	0.022702	7500	-3.708018	-1093.073211
78	0.020209	7500	-3.923629	-1096.996840
79	0.017889	7500	-3.615953	-1100.612794
80	0.015736	7500	-3.505214	-1104.118008
81	0.013746	7500	-3.344199	-1107.462207
82	0.011916	7500	-3.092485	-1110.554692
83	0.010240	7500	-2.817155	-1113.371847
84	0.008714	7500	-2.566883	-1115.938730
85	0.007334	7500	-2.375071	-1118.313801
86	0.006093	7500	-2.147625	-1120.461426
87	0.004988	7500	-1.919306	-1122.380732
88	0.004013	7500	-1.723600	-1124.104331
89	0.003162	7500	-1.545162	-1125.649493
90	0.002430	7500	-1.374454	-1127.023947
91	0.001810	7500	-1.208977	-1128.232924
92	0.001296	7500	-1.020725	-1129.253649
93	0.000882	7500	-0.838194	-1130.091843
94	0.000559	7500	-0.703281	-1130.795124
95	0.000320	7500	-0.550083	-1131.345207
96	0.000156	7500	-0.407455	-1131.752663
97	0.000057	7500	-0.255656	-1132.008319
98	0.000010	7500	-0.133338	-1132.141656
99	0.000000	7500	-0.023923	-1132.165579
Log marginal likelihood:	-1132.165579
0	0.975187	7500	-27.859664	-27.859664
1	0.950747	7500	-27.441604	-55.301269
2	0.926679	7500	-27.026270	-82.327538
3	0.902980	7500	-26.609330	-108.936869
4	0.879648	7500	-26.202803	-135.139672
5	0.856682	7500	-25.788422	-160.928094
6	0.834079	7500	-25.383454	-186.311548
7	0.811838	7500	-24.982422	-211.293970
8	0.789957	7500	-24.577939	-235.871908
9	0.768433	7500	-24.176090	-260.047998
10	0.747266	7500	-23.780886	-283.828884
11	0.726452	7500	-23.380041	-307.208926
12	0.705989	7500	-22.987972	-330.196898
13	0.685877	7500	-22.598847	-352.795744
14	0.666112	7500	-22.207084	-375.002828
15	0.646693	7500	-21.822956	-396.825784
16	0.627618	7500	-21.438272	-418.264056
17	0.608884	7500	-21.058795	-439.322851
