Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-30.178484	-30.178484
1	0.950747	7500	-29.720942	-59.899427
2	0.926679	7500	-29.288169	-89.187596
3	0.902980	7500	-28.834971	-118.022567
4	0.879648	7500	-28.403048	-146.425615
5	0.856682	7500	-27.952990	-174.378605
6	0.834079	7500	-27.510968	-201.889573
7	0.811838	7500	-27.072009	-228.961582
8	0.789957	7500	-26.636823	-255.598405
9	0.768433	7500	-26.211805	-281.810210
10	0.747266	7500	-25.771063	-307.581273
11	0.726452	7500	-25.349951	-332.931224
12	0.705989	7500	-24.930433	-357.861657
13	0.685877	7500	-24.505418	-382.367074
14	0.666112	7500	-24.103408	-406.470482
15	0.646693	7500	-23.666379	-430.136861
16	0.627618	7500	-23.245427	-453.382289
17	0.608884	7500	-22.862469	-476.244757
18	0.590490	7500	-22.436570	-498.681328
19	0.572433	7500	-22.030520	-520.711848
20	0.554712	7500	-21.623963	-542.335810
21	0.537324	7500	-21.213698	-563.549508
22	0.520268	7500	-20.821491	-584.370999
23	0.503540	7500	-20.407636	-604.778635
24	0.487139	7500	-20.089542	-624.868177
25	0.471063	7500	-19.726405	-644.594582
26	0.455310	7500	-19.241016	-663.835597
27	0.439877	7500	-18.865959	-682.701556
28	0.424762	7500	-18.486135	-701.187691
29	0.409963	7500	-18.074240	-719.261931
30	0.395478	7500	-17.721392	-736.983323
31	0.381305	7500	-17.378135	-754.361458
32	0.367440	7500	-17.040466	-771.401924
33	0.353883	7500	-16.603176	-788.005100
34	0.340630	7500	-16.274939	-804.280040
35	0.327680	7500	-15.877715	-820.157755
36	0.315030	7500	-15.538569	-835.696323
37	0.302677	7500	-15.309527	-851.005850
38	0.290619	7500	-14.831050	-865.836901
39	0.278855	7500	-14.488880	-880.325780
40	0.267381	7500	-14.137707	-894.463488
41	0.256195	7500	-13.794822	-908.258310
42	0.245294	7500	-13.429777	-921.688087
43	0.234677	7500	-13.130705	-934.818792
44	0.224340	7500	-12.877669	-947.696461
45	0.214281	7500	-12.533738	-960.230199
46	0.204498	7500	-12.179703	-972.409902
47	0.194988	7500	-11.919055	-984.328957
48	0.185749	7500	-11.552409	-995.881366
49	0.176777	7500	-11.198577	-1007.079944
50	0.168070	7500	-10.871957	-1017.951901
51	0.159626	7500	-10.533208	-1028.485108
52	0.151441	7500	-10.244605	-1038.729713
53	0.143514	7500	-9.957745	-1048.687458
54	0.135841	7500	-9.632625	-1058.320084
55	0.128420	7500	-9.315464	-1067.635548
56	0.121247	7500	-9.110779	-1076.746327
57	0.114320	7500	-8.818794	-1085.565121
58	0.107637	7500	-8.858673	-1094.423794
59	0.101193	7500	-8.640771	-1103.064565
60	0.094986	7500	-7.996254	-1111.060819
61	0.089014	7500	-7.620224	-1118.681043
62	0.083273	7500	-7.710103	-1126.391147
63	0.077760	7500	-7.396280	-1133.787427
64	0.072472	7500	-7.131896	-1140.919323
65	0.067406	7500	-6.805954	-1147.725277
66	0.062558	7500	-6.531401	-1154.256677
67	0.057926	7500	-6.311839	-1160.568517
68	0.053506	7500	-6.014689	-1166.583205
69	0.049295	7500	-5.697871	-1172.281076
70	0.045289	7500	-5.440494	-1177.721570
71	0.041485	7500	-5.224764	-1182.946334
72	0.037880	7500	-4.963499	-1187.909833
73	0.034469	7500	-4.677765	-1192.587598
74	0.031250	7500	-4.527168	-1197.114767
75	0.028218	7500	-4.254293	-1201.369060
76	0.025370	7500	-4.558082	-1205.927142
77	0.022702	7500	-4.882682	-1210.809824
78	0.020209	7500	-4.323583	-1215.133407
79	0.017889	7500	-4.243854	-1219.377261
80	0.015736	7500	-3.981470	-1223.358732
81	0.013746	7500	-3.666614	-1227.025345
82	0.011916	7500	-3.356224	-1230.381570
83	0.010240	7500	-3.123982	-1233.505552
84	0.008714	7500	-2.910399	-1236.415951
85	0.007334	7500	-2.649409	-1239.065360
86	0.006093	7500	-2.471131	-1241.536491
87	0.004988	7500	-2.160354	-1243.696845
