Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-39.330563	-39.330563
1	0.950747	7500	-38.743747	-78.074310
2	0.926679	7500	-38.159071	-116.233381
3	0.902980	7500	-37.574145	-153.807527
4	0.879648	7500	-36.997594	-190.805120
5	0.856682	7500	-36.423933	-227.229054
6	0.834079	7500	-35.862887	-263.091941
7	0.811838	7500	-35.278874	-298.370815
8	0.789957	7500	-34.709229	-333.080044
9	0.768433	7500	-34.143160	-367.223204
10	0.747266	7500	-33.576741	-400.799945
11	0.726452	7500	-33.024303	-433.824247
12	0.705989	7500	-32.472099	-466.296346
13	0.685877	7500	-31.921783	-498.218129
14	0.666112	7500	-31.384581	-529.602711
15	0.646693	7500	-30.823289	-560.426000
16	0.627618	7500	-30.278201	-590.704201
17	0.608884	7500	-29.749971	-620.454172
18	0.590490	7500	-29.208510	-649.662683
19	0.572433	7500	-28.671488	-678.334170
20	0.554712	7500	-28.151830	-706.486000
21	0.537324	7500	-27.610616	-734.096615
22	0.520268	7500	-27.105896	-761.202512
23	0.503540	7500	-26.585393	-787.787905
24	0.487139	7500	-26.074359	-813.862263
25	0.471063	7500	-25.556835	-839.419098
26	0.455310	7500	-25.065571	-864.484669
27	0.439877	7500	-24.536276	-889.020944
28	0.424762	7500	-24.042629	-913.063574
29	0.409963	7500	-23.549443	-936.613017
30	0.395478	7500	-23.047842	-959.660859
31	0.381305	7500	-22.565873	-982.226732
32	0.367440	7500	-22.063832	-1004.290564
33	0.353883	7500	-21.590780	-1025.881344
34	0.340630	7500	-21.107085	-1046.988429
35	0.327680	7500	-20.635466	-1067.623895
36	0.315030	7500	-20.157504	-1087.781399
37	0.302677	7500	-19.696031	-1107.477430
38	0.290619	7500	-19.282826	-1126.760256
39	0.278855	7500	-18.762972	-1145.523228
40	0.267381	7500	-18.325072	-1163.848300
41	0.256195	7500	-17.876593	-1181.724893
42	0.245294	7500	-17.443817	-1199.168710
43	0.234677	7500	-16.975881	-1216.144591
44	0.224340	7500	-16.540657	-1232.685248
45	0.214281	7500	-16.108502	-1248.793750
46	0.204498	7500	-15.658612	-1264.452362
47	0.194988	7500	-15.228742	-1279.681104
48	0.185749	7500	-14.805841	-1294.486945
49	0.176777	7500	-14.400663	-1308.887609
50	0.168070	7500	-13.969956	-1322.857565
51	0.159626	7500	-13.565024	-1336.422589
52	0.151441	7500	-13.199119	-1349.621708
53	0.143514	7500	-12.752660	-1362.374368
54	0.135841	7500	-12.359873	-1374.734241
