Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-24.539629	-24.539629
1	0.950747	7500	-24.149384	-48.689013
2	0.926679	7500	-23.800810	-72.489823
3	0.902980	7500	-23.433526	-95.923349
4	0.879648	7500	-23.080410	-119.003759
5	0.856682	7500	-22.742191	-141.745950
6	0.834079	7500	-22.396338	-164.142287
7	0.811838	7500	-22.003281	-186.145568
8	0.789957	7500	-21.666029	-207.811597
9	0.768433	7500	-21.297744	-229.109342
10	0.747266	7500	-20.944554	-250.053896
11	0.726452	7500	-20.595966	-270.649861
12	0.705989	7500	-20.254720	-290.904581
13	0.685877	7500	-19.909225	-310.813807
14	0.666112	7500	-19.604204	-330.418011
15	0.646693	7500	-19.267543	-349.685554
16	0.627618	7500	-18.896603	-368.582157
17	0.608884	7500	-18.741506	-387.323663
18	0.590490	7500	-18.237807	-405.561470
19	0.572433	7500	-17.949648	-423.511118
20	0.554712	7500	-17.609099	-441.120218
21	0.537324	7500	-17.306707	-458.426925
22	0.520268	7500	-16.966587	-475.393512
23	0.503540	7500	-16.630440	-492.023952
24	0.487139	7500	-16.325212	-508.349164
25	0.471063	7500	-16.006253	-524.355418
26	0.455310	7500	-15.668026	-540.023443
27	0.439877	7500	-15.404767	-555.428210
28	0.424762	7500	-15.103771	-570.531981
29	0.409963	7500	-14.789319	-585.321299
30	0.395478	7500	-14.425545	-599.746844
31	0.381305	7500	-14.199424	-613.946268
32	0.367440	7500	-13.996843	-627.943111
33	0.353883	7500	-13.697517	-641.640628
34	0.340630	7500	-13.352353	-654.992981
35	0.327680	7500	-12.914356	-667.907337
36	0.315030	7500	-12.626586	-680.533923
37	0.302677	7500	-12.337463	-692.871386
38	0.290619	7500	-12.087897	-704.959283
39	0.278855	7500	-11.816041	-716.775325
40	0.267381	7500	-11.519788	-728.295112
41	0.256195	7500	-11.276727	-739.571840
42	0.245294	7500	-10.978899	-750.550738
43	0.234677	7500	-10.712174	-761.262912
44	0.224340	7500	-10.432783	-771.695695
45	0.214281	7500	-10.185503	-781.881198
46	0.204498	7500	-9.976178	-791.857376
47	0.194988	7500	-9.665558	-801.522934
48	0.185749	7500	-9.396508	-810.919442
49	0.176777	7500	-9.090884	-820.010326
50	0.168070	7500	-8.828334	-828.838660
51	0.159626	7500	-8.582215	-837.420876
52	0.151441	7500	-8.344570	-845.765446
53	0.143514	7500	-8.104476	-853.869922
54	0.135841	7500	-7.895119	-861.765041
55	0.128420	7500	-7.638789	-869.403830
56	0.121247	7500	-7.382251	-876.786081
57	0.114320	7500	-7.134084	-883.920166
58	0.107637	7500	-6.896140	-890.816305
59	0.101193	7500	-6.634273	-897.450578
60	0.094986	7500	-6.435675	-903.886253
61	0.089014	7500	-6.219983	-910.106236
62	0.083273	7500	-5.980204	-916.086440
63	0.077760	7500	-5.790858	-921.877298
64	0.072472	7500	-5.524287	-927.401585
65	0.067406	7500	-5.324364	-932.725949
66	0.062558	7500	-5.221362	-937.947311
67	0.057926	7500	-5.044476	-942.991787
68	0.053506	7500	-4.747638	-947.739425
69	0.049295	7500	-4.577879	-952.317304
70	0.045289	7500	-4.371859	-956.689163
71	0.041485	7500	-4.193208	-960.882371
72	0.037880	7500	-4.062896	-964.945268
73	0.034469	7500	-3.845599	-968.790867
74	0.031250	7500	-3.648038	-972.438905
75	0.028218	7500	-3.863480	-976.302385
76	0.025370	7500	-3.869696	-980.172082
77	0.022702	7500	-3.397825	-983.569907
78	0.020209	7500	-4.311661	-987.881568
79	0.017889	7500	-3.245306	-991.126874
80	0.015736	7500	-3.795399	-994.922272
81	0.013746	7500	-3.475639	-998.397912
82	0.011916	7500	-3.205230	-1001.603142
83	0.010240	7500	-3.046510	-1004.649652
84	0.008714	7500	-2.781856	-1007.431508
85	0.007334	7500	-2.544181	-1009.975689
86	0.006093	7500	-2.328272	-1012.303961
87	0.004988	7500	-2.076905	-1014.380866
88	0.004013	7500	-2.001074	-1016.381940
89	0.003162	7500	-1.721116	-1018.103056
90	0.002430	7500	-1.537391	-1019.640447
91	0.001810	7500	-1.321893	-1020.962341
92	0.001296	7500	-1.135194	-1022.097535
93	0.000882	7500	-1.087400	-1023.184935
94	0.000559	7500	-0.761735	-1023.946671
95	0.000320	7500	-0.708842	-1024.655513
96	0.000156	7500	-0.539152	-1025.194665
97	0.000057	7500	-0.338846	-1025.533511
98	0.000010	7500	-0.127041	-1025.660552
99	0.000000	7500	-0.024560	-1025.685112
Log marginal likelihood:	-1025.685112
0	0.975187	7500	-24.353580	-24.353580
1	0.950747	7500	-23.986000	-48.339580
2	0.926679	7500	-23.626775	-71.966355
3	0.902980	7500	-23.273734	-95.240090
4	0.879648	7500	-22.916259	-118.156349
5	0.856682	7500	-22.551677	-140.708026
6	0.834079	7500	-22.201988	-162.910014
7	0.811838	7500	-21.853945	-184.763959
8	0.789957	7500	-21.499744	-206.263702
9	0.768433	7500	-21.159122	-227.422824
10	0.747266	7500	-20.802188	-248.225012
11	0.726452	7500	-20.464310	-268.689323
12	0.705989	7500	-20.110153	-288.799476
