Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-25.206088	-25.206088
1	0.950747	7500	-24.827124	-50.033212
2	0.926679	7500	-24.452245	-74.485457
3	0.902980	7500	-24.078385	-98.563843
4	0.879648	7500	-23.707105	-122.270948
5	0.856682	7500	-23.334046	-145.604994
6	0.834079	7500	-22.968764	-168.573758
7	0.811838	7500	-22.603021	-191.176779
8	0.789957	7500	-22.238149	-213.414928
9	0.768433	7500	-21.876477	-235.291405
10	0.747266	7500	-21.515847	-256.807251
11	0.726452	7500	-21.153857	-277.961108
12	0.705989	7500	-20.808261	-298.769369
13	0.685877	7500	-20.452551	-319.221920
14	0.666112	7500	-20.096072	-339.317992
15	0.646693	7500	-19.744311	-359.062304
16	0.627618	7500	-19.397483	-378.459787
17	0.608884	7500	-19.054431	-397.514217
18	0.590490	7500	-18.710795	-416.225013
19	0.572433	7500	-18.367917	-434.592930
20	0.554712	7500	-18.030796	-452.623725
21	0.537324	7500	-17.691255	-470.314981
22	0.520268	7500	-17.356544	-487.671524
23	0.503540	7500	-17.027318	-504.698842
24	0.487139	7500	-16.690616	-521.389458
25	0.471063	7500	-16.369352	-537.758810
26	0.455310	7500	-16.039106	-553.797917
27	0.439877	7500	-15.716863	-569.514779
28	0.424762	7500	-15.399324	-584.914103
29	0.409963	7500	-15.086619	-600.000722
30	0.395478	7500	-14.759227	-614.759949
31	0.381305	7500	-14.453162	-629.213110
32	0.367440	7500	-14.131850	-643.344961
33	0.353883	7500	-13.822294	-657.167254
34	0.340630	7500	-13.513240	-670.680494
35	0.327680	7500	-13.207666	-683.888160
36	0.315030	7500	-12.912269	-696.800428
37	0.302677	7500	-12.606073	-709.406501
38	0.290619	7500	-12.309113	-721.715615
39	0.278855	7500	-12.012532	-733.728147
40	0.267381	7500	-11.725862	-745.454009
41	0.256195	7500	-11.428943	-756.882952
42	0.245294	7500	-11.146859	-768.029810
43	0.234677	7500	-10.863873	-778.893683
44	0.224340	7500	-10.583751	-789.477435
45	0.214281	7500	-10.320748	-799.798183
46	0.204498	7500	-10.040809	-809.838991
47	0.194988	7500	-9.748968	-819.587960
48	0.185749	7500	-9.487954	-829.075913
49	0.176777	7500	-9.213971	-838.289884
50	0.168070	7500	-8.953315	-847.243199
51	0.159626	7500	-8.696489	-855.939689
52	0.151441	7500	-8.444346	-864.384034
53	0.143514	7500	-8.454231	-872.838266
54	0.135841	7500	-8.229681	-881.067947
