Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-24.580954	-24.580954
1	0.950747	7500	-24.214736	-48.795691
2	0.926679	7500	-23.846734	-72.642425
3	0.902980	7500	-23.489352	-96.131777
4	0.879648	7500	-23.118901	-119.250678
5	0.856682	7500	-22.756225	-142.006903
6	0.834079	7500	-22.406304	-164.413207
7	0.811838	7500	-22.046952	-186.460158
8	0.789957	7500	-21.695900	-208.156059
9	0.768433	7500	-21.333697	-229.489756
10	0.747266	7500	-20.985591	-250.475347
11	0.726452	7500	-20.632042	-271.107389
12	0.705989	7500	-20.290750	-291.398139
13	0.685877	7500	-19.946424	-311.344563
14	0.666112	7500	-19.597564	-330.942127
15	0.646693	7500	-19.267521	-350.209648
16	0.627618	7500	-18.927091	-369.136740
17	0.608884	7500	-18.600486	-387.737226
18	0.590490	7500	-18.270365	-406.007591
19	0.572433	7500	-17.933080	-423.940671
20	0.554712	7500	-17.613801	-441.554472
21	0.537324	7500	-17.300195	-458.854666
22	0.520268	7500	-16.966093	-475.820760
23	0.503540	7500	-16.626957	-492.447716
24	0.487139	7500	-16.318063	-508.765779
25	0.471063	7500	-16.020863	-524.786642
26	0.455310	7500	-15.663365	-540.450007
27	0.439877	7500	-15.358867	-555.808875
28	0.424762	7500	-15.039922	-570.848797
29	0.409963	7500	-14.722583	-585.571380
30	0.395478	7500	-14.428889	-600.000269
31	0.381305	7500	-14.119874	-614.120143
32	0.367440	7500	-13.807945	-627.928088
33	0.353883	7500	-13.541355	-641.469444
34	0.340630	7500	-13.267177	-654.736621
35	0.327680	7500	-12.937726	-667.674347
36	0.315030	7500	-12.711852	-680.386199
37	0.302677	7500	-12.371757	-692.757956
38	0.290619	7500	-12.090335	-704.848291
39	0.278855	7500	-11.828344	-716.676635
40	0.267381	7500	-11.557732	-728.234367
41	0.256195	7500	-11.390996	-739.625363
42	0.245294	7500	-11.433241	-751.058604
43	0.234677	7500	-10.709975	-761.768579
44	0.224340	7500	-10.403753	-772.172332
45	0.214281	7500	-10.135281	-782.307613
46	0.204498	7500	-9.856097	-792.163710
47	0.194988	7500	-9.550738	-801.714448
48	0.185749	7500	-9.336864	-811.051312
49	0.176777	7500	-9.051576	-820.102888
50	0.168070	7500	-8.858393	-828.961281
51	0.159626	7500	-8.612591	-837.573872
52	0.151441	7500	-8.513685	-846.087557
53	0.143514	7500	-8.514178	-854.601734
54	0.135841	7500	-7.747098	-862.348832
55	0.128420	7500	-7.533259	-869.882091
56	0.121247	7500	-7.307748	-877.189839
57	0.114320	7500	-7.098966	-884.288805
58	0.107637	7500	-7.361690	-891.650495
59	0.101193	7500	-6.740673	-898.391168
60	0.094986	7500	-6.672165	-905.063333
61	0.089014	7500	-6.588980	-911.652313
62	0.083273	7500	-6.317860	-917.970173
63	0.077760	7500	-6.132382	-924.102555
64	0.072472	7500	-5.824773	-929.927329
65	0.067406	7500	-5.614560	-935.541888
66	0.062558	7500	-5.387028	-940.928917
67	0.057926	7500	-5.174781	-946.103698
68	0.053506	7500	-4.968093	-951.071791
69	0.049295	7500	-4.765257	-955.837048
70	0.045289	7500	-4.438109	-960.275157
71	0.041485	7500	-4.344870	-964.620027
72	0.037880	7500	-4.104383	-968.724410
73	0.034469	7500	-4.012353	-972.736763
74	0.031250	7500	-3.754685	-976.491448
75	0.028218	7500	-3.553984	-980.045432
76	0.025370	7500	-3.396136	-983.441568
77	0.022702	7500	-3.283218	-986.724786
78	0.020209	7500	-3.082879	-989.807666
79	0.017889	7500	-2.864537	-992.672203
80	0.015736	7500	-3.589454	-996.261657
81	0.013746	7500	-3.333596	-999.595253
82	0.011916	7500	-2.987001	-1002.582254
83	0.010240	7500	-2.685482	-1005.267736
84	0.008714	7500	-2.565698	-1007.833434
85	0.007334	7500	-2.409814	-1010.243248
86	0.006093	7500	-2.192236	-1012.435484
87	0.004988	7500	-2.015163	-1014.450647
88	0.004013	7500	-1.824023	-1016.274670
89	0.003162	7500	-1.568272	-1017.842942
90	0.002430	7500	-1.494597	-1019.337540
91	0.001810	7500	-1.321600	-1020.659139
92	0.001296	7500	-1.014336	-1021.673475
93	0.000882	7500	-0.914875	-1022.588349
94	0.000559	7500	-0.862881	-1023.451230
95	0.000320	7500	-0.549335	-1024.000565
96	0.000156	7500	-0.457181	-1024.457746
97	0.000057	7500	-0.270115	-1024.727862
98	0.000010	7500	-0.168358	-1024.896220
99	0.000000	7500	-0.026224	-1024.922444
Log marginal likelihood:	-1024.922444
0	0.975187	7500	-24.546297	-24.546297
1	0.950747	7500	-24.169937	-48.716234
2	0.926679	7500	-23.798993	-72.515227
3	0.902980	7500	-23.438805	-95.954033
4	0.879648	7500	-23.069587	-119.023620
5	0.856682	7500	-22.709655	-141.733275
6	0.834079	7500	-22.370222	-164.103497
7	0.811838	7500	-22.005148	-186.108644
8	0.789957	7500	-21.671271	-207.779915
9	0.768433	7500	-21.295416	-229.075332
10	0.747266	7500	-20.947346	-250.022678
11	0.726452	7500	-20.613740	-270.636418
12	0.705989	7500	-20.260042	-290.896461
13	0.685877	7500	-19.924858	-310.821319
14	0.666112	7500	-19.575757	-330.397076
15	0.646693	7500	-19.246619	-349.643694
16	0.627618	7500	-18.909334	-368.553028
17	0.608884	7500	-18.569551	-387.122580
18	0.590490	7500	-18.230342	-405.352921
19	0.572433	7500	-17.907619	-423.260540
20	0.554712	7500	-17.579517	-440.840057
21	0.537324	7500	-17.257279	-458.097336
22	0.520268	7500	-16.929236	-475.026572
23	0.503540	7500	-16.612973	-491.639546
24	0.487139	7500	-16.288336	-507.927882
25	0.471063	7500	-15.968156	-523.896038
26	0.455310	7500	-15.650000	-539.546038
27	0.439877	7500	-15.329460	-554.875498
28	0.424762	7500	-15.011963	-569.887461
29	0.409963	7500	-14.721107	-584.608568
30	0.395478	7500	-14.410470	-599.019038
31	0.381305	7500	-14.087174	-613.106212
32	0.367440	7500	-13.813909	-626.920121
33	0.353883	7500	-13.532426	-640.452546
34	0.340630	7500	-13.196242	-653.648789
35	0.327680	7500	-12.890468	-666.539257
36	0.315030	7500	-12.608180	-679.147437
37	0.302677	7500	-12.351387	-691.498825
38	0.290619	7500	-11.999298	-703.498122
39	0.278855	7500	-11.729301	-715.227424
40	0.267381	7500	-11.518868	-726.746292
41	0.256195	7500	-11.183121	-737.929413
42	0.245294	7500	-10.920149	-748.849562
43	0.234677	7500	-10.623990	-759.473552
44	0.224340	7500	-10.368674	-769.842226
45	0.214281	7500	-10.141429	-779.983655
46	0.204498	7500	-9.824156	-789.807812
47	0.194988	7500	-9.553488	-799.361299
48	0.185749	7500	-9.327087	-808.688386
49	0.176777	7500	-9.136188	-817.824574
50	0.168070	7500	-9.189572	-827.014147
51	0.159626	7500	-9.200208	-836.214355
52	0.151441	7500	-8.926946	-845.141301
53	0.143514	7500	-8.572039	-853.713340
54	0.135841	7500	-7.984489	-861.697829
55	0.128420	7500	-8.027626	-869.725455
56	0.121247	7500	-7.783368	-877.508823
57	0.114320	7500	-7.507149	-885.015973
58	0.107637	7500	-7.175191	-892.191164
59	0.101193	7500	-7.013874	-899.205038
60	0.094986	7500	-6.841076	-906.046114
61	0.089014	7500	-6.569879	-912.615993
62	0.083273	7500	-6.362068	-918.978061
63	0.077760	7500	-6.089181	-925.067242
64	0.072472	7500	-5.843710	-930.910952
65	0.067406	7500	-5.609325	-936.520277
66	0.062558	7500	-5.384074	-941.904351
67	0.057926	7500	-5.172856	-947.077207
68	0.053506	7500	-4.967377	-952.044584
69	0.049295	7500	-4.689415	-956.733999
70	0.045289	7500	-4.486578	-961.220577
71	0.041485	7500	-4.317990	-965.538567
72	0.037880	7500	-4.087297	-969.625864
73	0.034469	7500	-3.909217	-973.535081
74	0.031250	7500	-3.721393	-977.256474
75	0.028218	7500	-3.493927	-980.750401
76	0.025370	7500	-3.315320	-984.065721
77	0.022702	7500	-3.148766	-987.214487
78	0.020209	7500	-3.595139	-990.809627
79	0.017889	7500	-3.873180	-994.682806
80	0.015736	7500	-3.598336	-998.281142
81	0.013746	7500	-3.357623	-1001.638765
82	0.011916	7500	-3.128283	-1004.767048
83	0.010240	7500	-2.880515	-1007.647564
84	0.008714	7500	-2.613551	-1010.261115
85	0.007334	7500	-2.479991	-1012.741106
86	0.006093	7500	-2.187001	-1014.928107
87	0.004988	7500	-1.989429	-1016.917536
88	0.004013	7500	-1.865345	-1018.782882
89	0.003162	7500	-1.645706	-1020.428587
90	0.002430	7500	-1.400004	-1021.828591
91	0.001810	7500	-1.190731	-1023.019322
92	0.001296	7500	-1.128400	-1024.147722
93	0.000882	7500	-1.006968	-1025.154691
94	0.000559	7500	-0.821771	-1025.976462
95	0.000320	7500	-0.559277	-1026.535739
96	0.000156	7500	-0.397463	-1026.933202
97	0.000057	7500	-0.265955	-1027.199158
98	0.000010	7500	-0.164400	-1027.363558
99	0.000000	7500	-0.029047	-1027.392605
Log marginal likelihood:	-1027.392605
0	0.975187	7500	-24.031376	-24.031376
1	0.950747	7500	-23.681233	-47.712609
2	0.926679	7500	-23.325480	-71.038089
3	0.902980	7500	-22.956325	-93.994414
4	0.879648	7500	-22.599205	-116.593619
5	0.856682	7500	-22.216097	-138.809716
6	0.834079	7500	-21.879711	-160.689427
7	0.811838	7500	-21.547281	-182.236708
8	0.789957	7500	-21.184630	-203.421338
9	0.768433	7500	-20.825834	-224.247172
10	0.747266	7500	-20.499493	-244.746665
11	0.726452	7500	-20.172360	-264.919024
12	0.705989	7500	-19.819347	-284.738372
13	0.685877	7500	-19.485192	-304.223564
14	0.666112	7500	-19.142552	-323.366116
15	0.646693	7500	-18.816845	-342.182961
16	0.627618	7500	-18.500928	-360.683889
17	0.608884	7500	-18.187518	-378.871407
18	0.590490	7500	-17.833447	-396.704854
19	0.572433	7500	-17.517690	-414.222544
20	0.554712	7500	-17.185947	-431.408491
21	0.537324	7500	-16.885342	-448.293833
22	0.520268	7500	-16.559662	-464.853495
23	0.503540	7500	-16.255751	-481.109246
24	0.487139	7500	-15.931371	-497.040617
25	0.471063	7500	-15.619569	-512.660186
26	0.455310	7500	-15.294160	-527.954346
27	0.439877	7500	-14.989453	-542.943799
28	0.424762	7500	-14.719584	-557.663382
29	0.409963	7500	-14.393592	-572.056974
30	0.395478	7500	-14.092680	-586.149654
31	0.381305	7500	-13.799249	-599.948903
32	0.367440	7500	-13.508688	-613.457591
33	0.353883	7500	-13.205484	-626.663075
34	0.340630	7500	-12.907420	-639.570495
35	0.327680	7500	-12.634569	-652.205064
36	0.315030	7500	-12.326398	-664.531462
37	0.302677	7500	-12.100392	-676.631854
38	0.290619	7500	-11.817794	-688.449649
39	0.278855	7500	-11.506426	-699.956074
40	0.267381	7500	-11.208857	-711.164931
41	0.256195	7500	-10.955318	-722.120249
42	0.245294	7500	-10.646591	-732.766840
43	0.234677	7500	-10.389821	-743.156661
44	0.224340	7500	-10.151933	-753.308594
45	0.214281	7500	-9.905284	-763.213878
46	0.204498	7500	-9.654809	-772.868687
47	0.194988	7500	-9.363627	-782.232314
48	0.185749	7500	-9.471587	-791.703901
49	0.176777	7500	-8.845535	-800.549436
50	0.168070	7500	-8.608134	-809.157570
51	0.159626	7500	-8.375802	-817.533372
52	0.151441	7500	-8.124070	-825.657443
53	0.143514	7500	-7.846590	-833.504032
54	0.135841	7500	-7.607197	-841.111229
55	0.128420	7500	-7.370086	-848.481316
56	0.121247	7500	-7.118280	-855.599596
57	0.114320	7500	-6.896916	-862.496512
58	0.107637	7500	-6.656884	-869.153396
59	0.101193	7500	-6.430150	-875.583547
60	0.094986	7500	-6.218844	-881.802391
61	0.089014	7500	-6.010509	-887.812899
62	0.083273	7500	-5.848899	-893.661798
63	0.077760	7500	-5.865019	-899.526817
64	0.072472	7500	-5.758788	-905.285605
65	0.067406	7500	-5.536933	-910.822538
66	0.062558	7500	-5.303484	-916.126022
67	0.057926	7500	-5.059493	-921.185515
68	0.053506	7500	-4.815794	-926.001309
69	0.049295	7500	-4.656414	-930.657723
70	0.045289	7500	-4.395458	-935.053180
71	0.041485	7500	-4.229925	-939.283105
72	0.037880	7500	-3.980274	-943.263379
73	0.034469	7500	-3.878706	-947.142085
74	0.031250	7500	-3.741852	-950.883937
75	0.028218	7500	-3.463690	-954.347627
76	0.025370	7500	-3.276683	-957.624310
77	0.022702	7500	-3.121569	-960.745880
78	0.020209	7500	-3.442442	-964.188322
79	0.017889	7500	-3.840660	-968.028982
80	0.015736	7500	-3.563043	-971.592024
81	0.013746	7500	-3.358149	-974.950173
82	0.011916	7500	-3.104795	-978.054968
83	0.010240	7500	-2.866061	-980.921029
84	0.008714	7500	-2.666884	-983.587913
85	0.007334	7500	-2.423001	-986.010914
86	0.006093	7500	-2.235447	-988.246361
87	0.004988	7500	-2.012671	-990.259032
88	0.004013	7500	-1.739240	-991.998272
89	0.003162	7500	-1.628069	-993.626342
90	0.002430	7500	-1.432603	-995.058945
91	0.001810	7500	-1.261086	-996.320030
92	0.001296	7500	-1.106473	-997.426503
93	0.000882	7500	-0.979872	-998.406376
94	0.000559	7500	-0.821518	-999.227893
95	0.000320	7500	-0.616258	-999.844151
96	0.000156	7500	-0.408017	-1000.252169
97	0.000057	7500	-0.216192	-1000.468360
98	0.000010	7500	-0.129205	-1000.597565
99	0.000000	7500	-0.027759	-1000.625324
Log marginal likelihood:	-1000.625324
0	0.975187	7500	-24.241886	-24.241886
1	0.950747	7500	-23.878491	-48.120377
2	0.926679	7500	-23.529127	-71.649503
3	0.902980	7500	-23.171471	-94.820974
4	0.879648	7500	-22.817323	-117.638297
5	0.856682	7500	-22.440141	-140.078438
6	0.834079	7500	-22.109389	-162.187827
7	0.811838	7500	-21.738700	-183.926528
8	0.789957	7500	-21.404748	-205.331276
9	0.768433	7500	-21.039168	-226.370444
10	0.747266	7500	-20.688016	-247.058461
11	0.726452	7500	-20.349650	-267.408110
12	0.705989	7500	-20.009355	-287.417466
13	0.685877	7500	-19.677160	-307.094626
14	0.666112	7500	-19.350528	-326.445154
15	0.646693	7500	-19.024411	-345.469565
16	0.627618	7500	-18.675409	-364.144974
17	0.608884	7500	-18.371665	-382.516639
18	0.590490	7500	-18.020268	-400.536907
19	0.572433	7500	-17.695261	-418.232167
20	0.554712	7500	-17.349917	-435.582084
21	0.537324	7500	-17.049289	-452.631373
22	0.520268	7500	-16.716381	-469.347754
23	0.503540	7500	-16.388666	-485.736420
24	0.487139	7500	-16.081325	-501.817745
25	0.471063	7500	-15.801921	-517.619666
26	0.455310	7500	-15.480863	-533.100529
27	0.439877	7500	-15.152037	-548.252566
28	0.424762	7500	-14.839904	-563.092470
29	0.409963	7500	-14.532258	-577.624728
30	0.395478	7500	-14.236790	-591.861517
31	0.381305	7500	-13.936308	-605.797825
32	0.367440	7500	-13.654123	-619.451948
33	0.353883	7500	-13.371479	-632.823427
34	0.340630	7500	-13.048740	-645.872168
35	0.327680	7500	-12.784499	-658.656667
36	0.315030	7500	-12.461661	-671.118327
37	0.302677	7500	-12.196042	-683.314370
38	0.290619	7500	-11.886206	-695.200576
39	0.278855	7500	-11.622513	-706.823089
40	0.267381	7500	-11.332246	-718.155335
41	0.256195	7500	-11.040995	-729.196330
42	0.245294	7500	-10.760719	-739.957048
43	0.234677	7500	-10.483587	-750.440635
44	0.224340	7500	-10.290949	-760.731584
45	0.214281	7500	-9.982005	-770.713589
46	0.204498	7500	-9.717736	-780.431325
47	0.194988	7500	-9.476380	-789.907705
48	0.185749	7500	-9.170380	-799.078085
49	0.176777	7500	-8.938029	-808.016115
50	0.168070	7500	-8.699605	-816.715719
51	0.159626	7500	-8.581618	-825.297337
52	0.151441	7500	-8.302376	-833.599713
53	0.143514	7500	-8.425673	-842.025386
54	0.135841	7500	-8.260377	-850.285763
55	0.128420	7500	-7.988866	-858.274629
56	0.121247	7500	-7.738013	-866.012642
57	0.114320	7500	-7.426319	-873.438961
58	0.107637	7500	-7.248334	-880.687295
59	0.101193	7500	-6.968137	-887.655432
60	0.094986	7500	-6.632835	-894.288267
61	0.089014	7500	-6.476344	-900.764611
62	0.083273	7500	-6.239692	-907.004303
63	0.077760	7500	-5.986134	-912.990437
64	0.072472	7500	-5.707445	-918.697883
65	0.067406	7500	-5.563101	-924.260984
66	0.062558	7500	-5.347774	-929.608758
67	0.057926	7500	-5.083052	-934.691810
68	0.053506	7500	-4.862099	-939.553909
69	0.049295	7500	-4.678535	-944.232444
70	0.045289	7500	-4.435843	-948.668287
71	0.041485	7500	-4.278997	-952.947284
72	0.037880	7500	-4.014373	-956.961657
73	0.034469	7500	-3.852471	-960.814129
74	0.031250	7500	-3.723857	-964.537985
75	0.028218	7500	-3.407747	-967.945732
76	0.025370	7500	-3.297667	-971.243399
77	0.022702	7500	-3.068466	-974.311865
78	0.020209	7500	-3.010203	-977.322068
79	0.017889	7500	-3.112657	-980.434725
80	0.015736	7500	-3.588945	-984.023670
81	0.013746	7500	-3.374346	-987.398016
82	0.011916	7500	-3.107546	-990.505562
83	0.010240	7500	-2.911259	-993.416821
84	0.008714	7500	-2.658387	-996.075207
85	0.007334	7500	-2.411902	-998.487109
86	0.006093	7500	-2.220207	-1000.707316
87	0.004988	7500	-1.997330	-1002.704646
88	0.004013	7500	-1.882510	-1004.587156
89	0.003162	7500	-1.690159	-1006.277315
90	0.002430	7500	-1.420569	-1007.697885
91	0.001810	7500	-1.178948	-1008.876832
92	0.001296	7500	-1.081357	-1009.958189
93	0.000882	7500	-0.981877	-1010.940066
94	0.000559	7500	-0.669642	-1011.609708
95	0.000320	7500	-0.661782	-1012.271490
96	0.000156	7500	-0.435230	-1012.706720
97	0.000057	7500	-0.261015	-1012.967735
98	0.000010	7500	-0.110751	-1013.078486
99	0.000000	7500	-0.037517	-1013.116003
Log marginal likelihood:	-1013.116003
0	0.975187	7500	-23.751199	-23.751199
1	0.950747	7500	-23.403980	-47.155179
2	0.926679	7500	-23.038510	-70.193689
3	0.902980	7500	-22.683249	-92.876939
4	0.879648	7500	-22.347563	-115.224502
5	0.856682	7500	-22.002062	-137.226564
6	0.834079	7500	-21.648076	-158.874640
7	0.811838	7500	-21.307061	-180.181701
8	0.789957	7500	-20.951452	-201.133154
9	0.768433	7500	-20.630224	-221.763377
10	0.747266	7500	-20.290326	-242.053703
11	0.726452	7500	-19.955427	-262.009130
12	0.705989	7500	-19.623717	-281.632847
13	0.685877	7500	-19.284605	-300.917452
14	0.666112	7500	-18.956371	-319.873822
15	0.646693	7500	-18.618900	-338.492722
16	0.627618	7500	-18.314064	-356.806786
17	0.608884	7500	-17.967792	-374.774578
18	0.590490	7500	-17.654169	-392.428747
19	0.572433	7500	-17.322632	-409.751379
20	0.554712	7500	-17.032867	-426.784246
21	0.537324	7500	-16.702209	-443.486455
22	0.520268	7500	-16.397402	-459.883857
23	0.503540	7500	-16.069835	-475.953692
24	0.487139	7500	-15.797944	-491.751636
25	0.471063	7500	-15.481275	-507.232911
26	0.455310	7500	-15.175521	-522.408432
27	0.439877	7500	-14.858349	-537.266780
28	0.424762	7500	-14.560808	-551.827588
29	0.409963	7500	-14.257220	-566.084809
30	0.395478	7500	-13.960975	-580.045784
31	0.381305	7500	-13.675996	-593.721780
32	0.367440	7500	-13.379111	-607.100891
33	0.353883	7500	-13.064388	-620.165279
34	0.340630	7500	-12.794174	-632.959453
