Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-34.813386	-34.813386
1	0.950747	7500	-34.290674	-69.104060
2	0.926679	7500	-33.769891	-102.873951
3	0.902980	7500	-33.252990	-136.126942
4	0.879648	7500	-32.737821	-168.864763
5	0.856682	7500	-32.228976	-201.093739
6	0.834079	7500	-31.721831	-232.815571
7	0.811838	7500	-31.212510	-264.028081
8	0.789957	7500	-30.709136	-294.737217
9	0.768433	7500	-30.211576	-324.948793
10	0.747266	7500	-29.711336	-354.660129
11	0.726452	7500	-29.218615	-383.878744
12	0.705989	7500	-28.724040	-412.602784
13	0.685877	7500	-28.236543	-440.839327
14	0.666112	7500	-27.748307	-468.587634
15	0.646693	7500	-27.264916	-495.852551
16	0.627618	7500	-26.780642	-522.633192
17	0.608884	7500	-26.303600	-548.936792
18	0.590490	7500	-25.831791	-574.768583
19	0.572433	7500	-25.362464	-600.131046
20	0.554712	7500	-24.889404	-625.020451
21	0.537324	7500	-24.433105	-649.453556
22	0.520268	7500	-23.964602	-673.418158
23	0.503540	7500	-23.501184	-696.919342
24	0.487139	7500	-23.043928	-719.963270
25	0.471063	7500	-22.588934	-742.552203
26	0.455310	7500	-22.147293	-764.699496
27	0.439877	7500	-21.694620	-786.394116
28	0.424762	7500	-21.246800	-807.640916
29	0.409963	7500	-20.803316	-828.444232
30	0.395478	7500	-20.370447	-848.814679
31	0.381305	7500	-19.934012	-868.748692
32	0.367440	7500	-19.498555	-888.247246
33	0.353883	7500	-19.069179	-907.316425
34	0.340630	7500	-18.648851	-925.965276
35	0.327680	7500	-18.225491	-944.190767
36	0.315030	7500	-17.799096	-961.989863
37	0.302677	7500	-17.391767	-979.381630
38	0.290619	7500	-16.980182	-996.361812
39	0.278855	7500	-16.565163	-1012.926975
40	0.267381	7500	-16.162269	-1029.089244
41	0.256195	7500	-15.756156	-1044.845400
42	0.245294	7500	-15.358486	-1060.203886
43	0.234677	7500	-14.964814	-1075.168700
44	0.224340	7500	-14.575891	-1089.744591
45	0.214281	7500	-14.183061	-1103.927652
46	0.204498	7500	-13.799651	-1117.727303
47	0.194988	7500	-13.411510	-1131.138814
48	0.185749	7500	-13.046973	-1144.185786
49	0.176777	7500	-12.671335	-1156.857121
50	0.168070	7500	-12.306895	-1169.164016
51	0.159626	7500	-11.945680	-1181.109696
52	0.151441	7500	-11.573600	-1192.683296
53	0.143514	7500	-11.217546	-1203.900842
54	0.135841	7500	-10.864092	-1214.764934
55	0.128420	7500	-10.518795	-1225.283729
56	0.121247	7500	-10.170726	-1235.454454
57	0.114320	7500	-9.815102	-1245.269557
58	0.107637	7500	-9.487120	-1254.756677
59	0.101193	7500	-9.162047	-1263.918724
60	0.094986	7500	-8.842899	-1272.761623
61	0.089014	7500	-8.507556	-1281.269179
62	0.083273	7500	-8.206813	-1289.475992
63	0.077760	7500	-7.878187	-1297.354179
64	0.072472	7500	-7.566012	-1304.920192
65	0.067406	7500	-7.245578	-1312.165770
66	0.062558	7500	-6.971108	-1319.136878
67	0.057926	7500	-6.739916	-1325.876794
68	0.053506	7500	-6.633990	-1332.510785
69	0.049295	7500	-6.113387	-1338.624172
70	0.045289	7500	-6.054811	-1344.678983
71	0.041485	7500	-5.641791	-1350.320774
72	0.037880	7500	-5.404498	-1355.725272
73	0.034469	7500	-5.584406	-1361.309678
74	0.031250	7500	-5.263024	-1366.572702
75	0.028218	7500	-5.089936	-1371.662638
76	0.025370	7500	-4.624352	-1376.286991
77	0.022702	7500	-4.784396	-1381.071387
78	0.020209	7500	-4.185946	-1385.257333
79	0.017889	7500	-4.147121	-1389.404454
80	0.015736	7500	-3.864441	-1393.268895
81	0.013746	7500	-3.564272	-1396.833167
82	0.011916	7500	-3.320419	-1400.153586
83	0.010240	7500	-3.027120	-1403.180706
84	0.008714	7500	-2.795320	-1405.976026
85	0.007334	7500	-2.529881	-1408.505907
86	0.006093	7500	-2.318048	-1410.823955
87	0.004988	7500	-2.106546	-1412.930501
88	0.004013	7500	-1.902468	-1414.832969
89	0.003162	7500	-1.682944	-1416.515913
90	0.002430	7500	-1.526361	-1418.042274
91	0.001810	7500	-1.309566	-1419.351840
92	0.001296	7500	-1.108534	-1420.460374
93	0.000882	7500	-0.932259	-1421.392634
94	0.000559	7500	-0.810003	-1422.202637
95	0.000320	7500	-0.653408	-1422.856045
96	0.000156	7500	-0.503238	-1423.359283
97	0.000057	7500	-0.400542	-1423.759825
98	0.000010	7500	-0.232282	-1423.992107
99	0.000000	7500	-0.025898	-1424.018005
Log marginal likelihood:	-1424.018005
0	0.975187	7500	-34.744394	-34.744394
1	0.950747	7500	-34.224413	-68.968807
2	0.926679	7500	-33.708629	-102.677436
3	0.902980	7500	-33.190240	-135.867676
4	0.879648	7500	-32.676131	-168.543807
5	0.856682	7500	-32.168117	-200.711924
6	0.834079	7500	-31.660090	-232.372014
7	0.811838	7500	-31.154606	-263.526620
8	0.789957	7500	-30.652065	-294.178685
9	0.768433	7500	-30.152562	-324.331247
10	0.747266	7500	-29.655282	-353.986529
11	0.726452	7500	-29.162620	-383.149149
12	0.705989	7500	-28.673340	-411.822489
13	0.685877	7500	-28.179480	-440.001969
14	0.666112	7500	-27.695426	-467.697395
15	0.646693	7500	-27.212780	-494.910175
16	0.627618	7500	-26.733713	-521.643888
17	0.608884	7500	-26.256167	-547.900055
18	0.590490	7500	-25.787253	-573.687308
19	0.572433	7500	-25.313593	-599.000901
20	0.554712	7500	-24.844747	-623.845648
21	0.537324	7500	-24.379989	-648.225637
22	0.520268	7500	-23.919918	-672.145556
23	0.503540	7500	-23.456075	-695.601631
24	0.487139	7500	-23.003825	-718.605456
25	0.471063	7500	-22.543128	-741.148584
26	0.455310	7500	-22.092916	-763.241500
27	0.439877	7500	-21.647691	-784.889191
28	0.424762	7500	-21.206733	-806.095924
29	0.409963	7500	-20.764673	-826.860597
30	0.395478	7500	-20.324499	-847.185097
31	0.381305	7500	-19.886963	-867.072059
32	0.367440	7500	-19.469188	-886.541248
33	0.353883	7500	-19.036367	-905.577615
34	0.340630	7500	-18.611698	-924.189312
35	0.327680	7500	-18.188303	-942.377615
36	0.315030	7500	-17.770172	-960.147787
37	0.302677	7500	-17.349925	-977.497713
