Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-29.204459	-29.204459
1	0.950747	7500	-28.768792	-57.973252
2	0.926679	7500	-28.331536	-86.304787
3	0.902980	7500	-27.899006	-114.203794
4	0.879648	7500	-27.468455	-141.672248
5	0.856682	7500	-27.039115	-168.711363
6	0.834079	7500	-26.607019	-195.318383
7	0.811838	7500	-26.185411	-221.503794
8	0.789957	7500	-25.766670	-247.270463
9	0.768433	7500	-25.345509	-272.615973
10	0.747266	7500	-24.931118	-297.547090
11	0.726452	7500	-24.511006	-322.058096
12	0.705989	7500	-24.097361	-346.155457
13	0.685877	7500	-23.688763	-369.844220
14	0.666112	7500	-23.281929	-393.126149
15	0.646693	7500	-22.875891	-416.002039
16	0.627618	7500	-22.472288	-438.474328
17	0.608884	7500	-22.071490	-460.545817
18	0.590490	7500	-21.676154	-482.221971
19	0.572433	7500	-21.278985	-503.500956
20	0.554712	7500	-20.884303	-524.385260
21	0.537324	7500	-20.497596	-544.882855
22	0.520268	7500	-20.112365	-564.995221
23	0.503540	7500	-19.718170	-584.713390
24	0.487139	7500	-19.337639	-604.051030
25	0.471063	7500	-18.954996	-623.006025
26	0.455310	7500	-18.576583	-641.582608
27	0.439877	7500	-18.203266	-659.785875
28	0.424762	7500	-17.831846	-677.617721
29	0.409963	7500	-17.461628	-695.079348
30	0.395478	7500	-17.085637	-712.164985
31	0.381305	7500	-16.728511	-728.893497
32	0.367440	7500	-16.368360	-745.261857
33	0.353883	7500	-16.004007	-761.265864
34	0.340630	7500	-15.652901	-776.918765
35	0.327680	7500	-15.294835	-792.213600
36	0.315030	7500	-14.944438	-807.158038
37	0.302677	7500	-14.597439	-821.755477
38	0.290619	7500	-14.252920	-836.008397
39	0.278855	7500	-13.909110	-849.917507
40	0.267381	7500	-13.571765	-863.489272
41	0.256195	7500	-13.231351	-876.720622
42	0.245294	7500	-12.898216	-889.618838
43	0.234677	7500	-12.563287	-902.182125
44	0.224340	7500	-12.241738	-914.423863
45	0.214281	7500	-11.912520	-926.336383
46	0.204498	7500	-11.584454	-937.920837
47	0.194988	7500	-11.269230	-949.190067
48	0.185749	7500	-10.954091	-960.144158
49	0.176777	7500	-10.648290	-970.792449
50	0.168070	7500	-10.330600	-981.123049
51	0.159626	7500	-10.030395	-991.153444
52	0.151441	7500	-9.724325	-1000.877769
53	0.143514	7500	-9.432976	-1010.310745
54	0.135841	7500	-9.128958	-1019.439702
55	0.128420	7500	-8.845306	-1028.285008
56	0.121247	7500	-8.542619	-1036.827627
57	0.114320	7500	-8.256220	-1045.083847
58	0.107637	7500	-7.981304	-1053.065151
59	0.101193	7500	-7.698142	-1060.763293
60	0.094986	7500	-7.422030	-1068.185323
61	0.089014	7500	-7.148392	-1075.333715
62	0.083273	7500	-6.882771	-1082.216486
63	0.077760	7500	-6.634312	-1088.850798
64	0.072472	7500	-6.363360	-1095.214158
65	0.067406	7500	-6.100548	-1101.314706
66	0.062558	7500	-5.857353	-1107.172059
67	0.057926	7500	-5.612522	-1112.784582
68	0.053506	7500	-5.362655	-1118.147237
69	0.049295	7500	-5.133870	-1123.281106
70	0.045289	7500	-4.898415	-1128.179521
71	0.041485	7500	-4.676756	-1132.856277
72	0.037880	7500	-4.451983	-1137.308260
73	0.034469	7500	-4.249897	-1141.558157
74	0.031250	7500	-4.083054	-1145.641211
75	0.028218	7500	-3.835495	-1149.476706
76	0.025370	7500	-3.722047	-1153.198753
77	0.022702	7500	-4.141295	-1157.340048
78	0.020209	7500	-4.450616	-1161.790664
79	0.017889	7500	-3.797157	-1165.587821
80	0.015736	7500	-3.597208	-1169.185029
81	0.013746	7500	-3.294216	-1172.479245
82	0.011916	7500	-3.293853	-1175.773098
83	0.010240	7500	-3.043842	-1178.816940
84	0.008714	7500	-2.786622	-1181.603562
