Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-25.121311	-25.121311
1	0.950747	7500	-24.621432	-49.742742
2	0.926679	7500	-24.259579	-74.002321
3	0.902980	7500	-23.895699	-97.898020
4	0.879648	7500	-23.526903	-121.424924
5	0.856682	7500	-23.150892	-144.575815
6	0.834079	7500	-22.788803	-167.364618
7	0.811838	7500	-22.450583	-189.815201
8	0.789957	7500	-22.083121	-211.898322
9	0.768433	7500	-21.807384	-233.705706
10	0.747266	7500	-21.455553	-255.161259
11	0.726452	7500	-21.117303	-276.278562
12	0.705989	7500	-20.734370	-297.012932
13	0.685877	7500	-20.383874	-317.396806
14	0.666112	7500	-20.046438	-337.443244
15	0.646693	7500	-19.693693	-357.136937
16	0.627618	7500	-19.318484	-376.455421
17	0.608884	7500	-18.991690	-395.447112
18	0.590490	7500	-18.654616	-414.101728
19	0.572433	7500	-18.315780	-432.417507
20	0.554712	7500	-17.990613	-450.408120
21	0.537324	7500	-17.647406	-468.055526
22	0.520268	7500	-17.328410	-485.383936
23	0.503540	7500	-16.980847	-502.364783
24	0.487139	7500	-16.659651	-519.024434
25	0.471063	7500	-16.324327	-535.348760
26	0.455310	7500	-15.992778	-551.341538
27	0.439877	7500	-15.690260	-567.031798
28	0.424762	7500	-15.381133	-582.412931
29	0.409963	7500	-15.054416	-597.467347
30	0.395478	7500	-14.733800	-612.201146
31	0.381305	7500	-14.428767	-626.629913
32	0.367440	7500	-14.131505	-640.761418
33	0.353883	7500	-13.813126	-654.574543
34	0.340630	7500	-13.495614	-668.070158
35	0.327680	7500	-13.191177	-681.261335
36	0.315030	7500	-12.905252	-694.166587
37	0.302677	7500	-12.612442	-706.779029
38	0.290619	7500	-12.294960	-719.073989
39	0.278855	7500	-12.015038	-731.089028
40	0.267381	7500	-11.710132	-742.799159
41	0.256195	7500	-11.434051	-754.233210
42	0.245294	7500	-11.143297	-765.376506
43	0.234677	7500	-10.860202	-776.236708
44	0.224340	7500	-10.560813	-786.797522
45	0.214281	7500	-10.286694	-797.084215
46	0.204498	7500	-10.060514	-807.144729
47	0.194988	7500	-9.779887	-816.924616
48	0.185749	7500	-9.482067	-826.406683
49	0.176777	7500	-9.264449	-835.671132
50	0.168070	7500	-9.254573	-844.925705
51	0.159626	7500	-8.971824	-853.897529
52	0.151441	7500	-8.729911	-862.627440
53	0.143514	7500	-8.823240	-871.450680
54	0.135841	7500	-8.639927	-880.090607
55	0.128420	7500	-7.999260	-888.089868
56	0.121247	7500	-7.945517	-896.035385
57	0.114320	7500	-7.737339	-903.772723
58	0.107637	7500	-7.554084	-911.326807
59	0.101193	7500	-7.261149	-918.587957
60	0.094986	7500	-7.009716	-925.597672
61	0.089014	7500	-6.737432	-932.335105
62	0.083273	7500	-6.508247	-938.843352
63	0.077760	7500	-6.242604	-945.085956
64	0.072472	7500	-6.000316	-951.086272
65	0.067406	7500	-5.758611	-956.844883
66	0.062558	7500	-5.525997	-962.370880
67	0.057926	7500	-5.263574	-967.634454
68	0.053506	7500	-5.048771	-972.683225
69	0.049295	7500	-4.852104	-977.535328
70	0.045289	7500	-4.592642	-982.127970
71	0.041485	7500	-4.362696	-986.490666
72	0.037880	7500	-4.144731	-990.635397
73	0.034469	7500	-3.942833	-994.578231
74	0.031250	7500	-3.752047	-998.330278
75	0.028218	7500	-3.532978	-1001.863255
