Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-38.592110	-38.592110
1	0.950747	7500	-38.011177	-76.603288
2	0.926679	7500	-37.436458	-114.039746
3	0.902980	7500	-36.865101	-150.904847
4	0.879648	7500	-36.293999	-187.198847
5	0.856682	7500	-35.718289	-222.917136
6	0.834079	7500	-35.160705	-258.077841
7	0.811838	7500	-34.601738	-292.679580
8	0.789957	7500	-34.041830	-326.721409
9	0.768433	7500	-33.487766	-360.209175
10	0.747266	7500	-32.937388	-393.146564
11	0.726452	7500	-32.386171	-425.532734
12	0.705989	7500	-31.839957	-457.372691
13	0.685877	7500	-31.294947	-488.667638
14	0.666112	7500	-30.759122	-519.426760
15	0.646693	7500	-30.219300	-549.646060
16	0.627618	7500	-29.686903	-579.332963
17	0.608884	7500	-29.156001	-608.488964
18	0.590490	7500	-28.628781	-637.117745
19	0.572433	7500	-28.108378	-665.226122
20	0.554712	7500	-27.593869	-692.819991
21	0.537324	7500	-27.074776	-719.894767
22	0.520268	7500	-26.560697	-746.455464
23	0.503540	7500	-26.043917	-772.499381
24	0.487139	7500	-25.539885	-798.039266
25	0.471063	7500	-25.039134	-823.078400
26	0.455310	7500	-24.536318	-847.614719
27	0.439877	7500	-24.035723	-871.650442
28	0.424762	7500	-23.550099	-895.200540
29	0.409963	7500	-23.055568	-918.256109
30	0.395478	7500	-22.566816	-940.822925
31	0.381305	7500	-22.091095	-962.914020
32	0.367440	7500	-21.604635	-984.518655
33	0.353883	7500	-21.130389	-1005.649044
34	0.340630	7500	-20.662374	-1026.311417
35	0.327680	7500	-20.194318	-1046.505735
36	0.315030	7500	-19.725101	-1066.230836
37	0.302677	7500	-19.268628	-1085.499464
38	0.290619	7500	-18.811514	-1104.310978
39	0.278855	7500	-18.359881	-1122.670860
40	0.267381	7500	-17.906329	-1140.577189
41	0.256195	7500	-17.465128	-1158.042317
42	0.245294	7500	-17.020535	-1175.062851
43	0.234677	7500	-16.589190	-1191.652042
44	0.224340	7500	-16.146267	-1207.798309
45	0.214281	7500	-15.715933	-1223.514242
46	0.204498	7500	-15.297437	-1238.811679
47	0.194988	7500	-14.861086	-1253.672765
48	0.185749	7500	-14.454718	-1268.127483
49	0.176777	7500	-14.038211	-1282.165694
50	0.168070	7500	-13.622974	-1295.788668
51	0.159626	7500	-13.224590	-1309.013258
52	0.151441	7500	-12.823255	-1321.836513
53	0.143514	7500	-12.426042	-1334.262555
54	0.135841	7500	-12.027515	-1346.290070
55	0.128420	7500	-11.643103	-1357.933173
56	0.121247	7500	-11.263806	-1369.196979
57	0.114320	7500	-10.875596	-1380.072576
58	0.107637	7500	-10.503726	-1390.576301
59	0.101193	7500	-10.148471	-1400.724772
60	0.094986	7500	-9.768906	-1410.493678
61	0.089014	7500	-9.407033	-1419.900711
62	0.083273	7500	-9.053190	-1428.953902
63	0.077760	7500	-8.705302	-1437.659204
64	0.072472	7500	-8.385863	-1446.045068
65	0.067406	7500	-8.030298	-1454.075366
66	0.062558	7500	-7.691267	-1461.766633
67	0.057926	7500	-7.364587	-1469.131220
68	0.053506	7500	-7.040190	-1476.171410
69	0.049295	7500	-6.723220	-1482.894631
70	0.045289	7500	-6.396981	-1489.291611
71	0.041485	7500	-6.421070	-1495.712682
72	0.037880	7500	-5.803029	-1501.515711
73	0.034469	7500	-5.588843	-1507.104554
74	0.031250	7500	-5.666846	-1512.771399
75	0.028218	7500	-5.119156	-1517.890555
76	0.025370	7500	-4.732741	-1522.623296
77	0.022702	7500	-4.677887	-1527.301183
78	0.020209	7500	-4.480332	-1531.781514
79	0.017889	7500	-4.279774	-1536.061289
80	0.015736	7500	-4.209731	-1540.271020
81	0.013746	7500	-3.718714	-1543.989734
82	0.011916	7500	-3.803800	-1547.793534
83	0.010240	7500	-3.789197	-1551.582730
84	0.008714	7500	-3.273228	-1554.855958
85	0.007334	7500	-3.175858	-1558.031816
86	0.006093	7500	-2.857717	-1560.889533
87	0.004988	7500	-2.452090	-1563.341623
88	0.004013	7500	-2.208714	-1565.550336
89	0.003162	7500	-2.050493	-1567.600829
90	0.002430	7500	-1.803629	-1569.404458
91	0.001810	7500	-1.569189	-1570.973647
92	0.001296	7500	-1.343106	-1572.316754
93	0.000882	7500	-1.103992	-1573.420745
94	0.000559	7500	-0.895448	-1574.316193
95	0.000320	7500	-0.757532	-1575.073726
96	0.000156	7500	-0.502889	-1575.576614
97	0.000057	7500	-0.298864	-1575.875478
98	0.000010	7500	-0.173177	-1576.048655
99	0.000000	7500	-0.029005	-1576.077660
Log marginal likelihood:	-1576.077660
0	0.975187	7500	-38.504979	-38.504979
1	0.950747	7500	-37.927887	-76.432866
2	0.926679	7500	-37.353464	-113.786330
3	0.902980	7500	-36.782285	-150.568615
4	0.879648	7500	-36.213228	-186.781843
5	0.856682	7500	-35.647522	-222.429365
6	0.834079	7500	-35.084551	-257.513916
7	0.811838	7500	-34.521561	-292.035478
8	0.789957	7500	-33.962689	-325.998167
9	0.768433	7500	-33.414035	-359.412202
10	0.747266	7500	-32.863161	-392.275363
11	0.726452	7500	-32.312862	-424.588225
12	0.705989	7500	-31.771315	-456.359540
13	0.685877	7500	-31.228534	-487.588073
14	0.666112	7500	-30.690585	-518.278659
15	0.646693	7500	-30.153175	-548.431834
16	0.627618	7500	-29.625111	-578.056945
17	0.608884	7500	-29.094085	-607.151030
18	0.590490	7500	-28.569785	-635.720816
19	0.572433	7500	-28.049794	-663.770610
20	0.554712	7500	-27.526766	-691.297376
21	0.537324	7500	-27.010527	-718.307903
22	0.520268	7500	-26.502417	-744.810320
23	0.503540	7500	-25.984281	-770.794601
24	0.487139	7500	-25.482965	-796.277567
25	0.471063	7500	-24.981860	-821.259427
26	0.455310	7500	-24.482202	-845.741628
27	0.439877	7500	-23.984156	-869.725784
28	0.424762	7500	-23.488802	-893.214586
29	0.409963	7500	-23.010608	-916.225195
30	0.395478	7500	-22.523199	-938.748394
31	0.381305	7500	-22.039836	-960.788230
32	0.367440	7500	-21.564786	-982.353016
33	0.353883	7500	-21.089571	-1003.442587
34	0.340630	7500	-20.616525	-1024.059112
35	0.327680	7500	-20.147681	-1044.206793
36	0.315030	7500	-19.682736	-1063.889529
37	0.302677	7500	-19.224955	-1083.114484
38	0.290619	7500	-18.766870	-1101.881354
39	0.278855	7500	-18.318374	-1120.199728
40	0.267381	7500	-17.864269	-1138.063997
41	0.256195	7500	-17.428371	-1155.492368
42	0.245294	7500	-16.981196	-1172.473564
43	0.234677	7500	-16.549621	-1189.023184
44	0.224340	7500	-16.113339	-1205.136523
45	0.214281	7500	-15.682671	-1220.819194
46	0.204498	7500	-15.255657	-1236.074851
47	0.194988	7500	-14.831840	-1250.906692
48	0.185749	7500	-14.411430	-1265.318122
49	0.176777	7500	-14.001946	-1279.320068
50	0.168070	7500	-13.597553	-1292.917621
51	0.159626	7500	-13.196274	-1306.113895
52	0.151441	7500	-12.783380	-1318.897276
53	0.143514	7500	-12.394567	-1331.291843
54	0.135841	7500	-12.007275	-1343.299118
55	0.128420	7500	-11.622581	-1354.921699
56	0.121247	7500	-11.238319	-1366.160017
57	0.114320	7500	-10.851959	-1377.011976
58	0.107637	7500	-10.488293	-1387.500269
59	0.101193	7500	-10.118229	-1397.618499
60	0.094986	7500	-9.746455	-1407.364954
61	0.089014	7500	-9.389006	-1416.753961
62	0.083273	7500	-9.030864	-1425.784824
63	0.077760	7500	-8.687191	-1434.472015
64	0.072472	7500	-8.338679	-1442.810694
65	0.067406	7500	-8.013279	-1450.823973
66	0.062558	7500	-7.666162	-1458.490135
67	0.057926	7500	-7.360726	-1465.850861
68	0.053506	7500	-7.020205	-1472.871066
69	0.049295	7500	-6.698568	-1479.569634
70	0.045289	7500	-6.388549	-1485.958183
71	0.041485	7500	-6.075214	-1492.033396
72	0.037880	7500	-5.799145	-1497.832541
73	0.034469	7500	-5.496345	-1503.328886
74	0.031250	7500	-5.230620	-1508.559506
75	0.028218	7500	-4.948807	-1513.508313
76	0.025370	7500	-4.711237	-1518.219550
77	0.022702	7500	-4.374634	-1522.594184
78	0.020209	7500	-4.899612	-1527.493796
79	0.017889	7500	-4.880525	-1532.374321
80	0.015736	7500	-4.096797	-1536.471118
81	0.013746	7500	-3.718929	-1540.190047
82	0.011916	7500	-3.979126	-1544.169173
83	0.010240	7500	-3.722310	-1547.891483
84	0.008714	7500	-3.485075	-1551.376559
85	0.007334	7500	-3.164340	-1554.540899
86	0.006093	7500	-2.899543	-1557.440442
87	0.004988	7500	-2.571590	-1560.012032
88	0.004013	7500	-2.303777	-1562.315809
89	0.003162	7500	-2.058945	-1564.374754
90	0.002430	7500	-1.768104	-1566.142858
91	0.001810	7500	-1.539295	-1567.682152
92	0.001296	7500	-1.312282	-1568.994434
93	0.000882	7500	-1.189364	-1570.183798
94	0.000559	7500	-0.881648	-1571.065446
95	0.000320	7500	-0.810384	-1571.875830
96	0.000156	7500	-0.517868	-1572.393698
97	0.000057	7500	-0.323837	-1572.717535
98	0.000010	7500	-0.169956	-1572.887491
99	0.000000	7500	-0.035488	-1572.922979
Log marginal likelihood:	-1572.922979
0	0.975187	7500	-37.837956	-37.837956
1	0.950747	7500	-37.271172	-75.109127
2	0.926679	7500	-36.709472	-111.818599
3	0.902980	7500	-36.140256	-147.958855
4	0.879648	7500	-35.585702	-183.544557
5	0.856682	7500	-35.028291	-218.572848
6	0.834079	7500	-34.479230	-253.052078
7	0.811838	7500	-33.924001	-286.976078
8	0.789957	7500	-33.384213	-320.360292
9	0.768433	7500	-32.832995	-353.193287
10	0.747266	7500	-32.293183	-385.486470
11	0.726452	7500	-31.756481	-417.242951
12	0.705989	7500	-31.219151	-448.462103
13	0.685877	7500	-30.689838	-479.151940
14	0.666112	7500	-30.158174	-509.310114
15	0.646693	7500	-29.635148	-538.945263
16	0.627618	7500	-29.113973	-568.059236
17	0.608884	7500	-28.590844	-596.650080
18	0.590490	7500	-28.075314	-624.725394
19	0.572433	7500	-27.559576	-652.284970
20	0.554712	7500	-27.049465	-679.334435
21	0.537324	7500	-26.546622	-705.881057
22	0.520268	7500	-26.042064	-731.923121
23	0.503540	7500	-25.542817	-757.465939
24	0.487139	7500	-25.043007	-782.508946
25	0.471063	7500	-24.548894	-807.057840
26	0.455310	7500	-24.054219	-831.112059
27	0.439877	7500	-23.572028	-854.684087
28	0.424762	7500	-23.089855	-877.773942
29	0.409963	7500	-22.610622	-900.384564
30	0.395478	7500	-22.132104	-922.516668
31	0.381305	7500	-21.660651	-944.177318
32	0.367440	7500	-21.191476	-965.368794
33	0.353883	7500	-20.721410	-986.090204
34	0.340630	7500	-20.258462	-1006.348667
35	0.327680	7500	-19.799782	-1026.148448
36	0.315030	7500	-19.349854	-1045.498302
37	0.302677	7500	-18.892541	-1064.390843
38	0.290619	7500	-18.441593	-1082.832436
39	0.278855	7500	-17.998243	-1100.830679
40	0.267381	7500	-17.555837	-1118.386516
41	0.256195	7500	-17.129253	-1135.515769
42	0.245294	7500	-16.686587	-1152.202356
43	0.234677	7500	-16.254238	-1168.456593
44	0.224340	7500	-15.831643	-1184.288237
45	0.214281	7500	-15.408894	-1199.697131
46	0.204498	7500	-14.997212	-1214.694343
47	0.194988	7500	-14.581249	-1229.275593
48	0.185749	7500	-14.168367	-1243.443960
49	0.176777	7500	-13.769797	-1257.213757
50	0.168070	7500	-13.357179	-1270.570936
51	0.159626	7500	-12.968834	-1283.539770
52	0.151441	7500	-12.557552	-1296.097322
53	0.143514	7500	-12.186103	-1308.283425
54	0.135841	7500	-11.794084	-1320.077509
55	0.128420	7500	-11.413317	-1331.490826
56	0.121247	7500	-11.040418	-1342.531244
57	0.114320	7500	-10.666590	-1353.197834
58	0.107637	7500	-10.314304	-1363.512139
59	0.101193	7500	-9.951313	-1373.463451
60	0.094986	7500	-9.581685	-1383.045137
61	0.089014	7500	-9.227105	-1392.272242
62	0.083273	7500	-8.888600	-1401.160842
63	0.077760	7500	-8.553186	-1409.714028
64	0.072472	7500	-8.196469	-1417.910497
65	0.067406	7500	-7.858555	-1425.769052
66	0.062558	7500	-7.530301	-1433.299353
67	0.057926	7500	-7.192901	-1440.492253
68	0.053506	7500	-6.903377	-1447.395631
69	0.049295	7500	-6.583292	-1453.978923
70	0.045289	7500	-6.289283	-1460.268206
71	0.041485	7500	-5.986832	-1466.255038
72	0.037880	7500	-5.712710	-1471.967748
73	0.034469	7500	-5.418751	-1477.386499
74	0.031250	7500	-5.241204	-1482.627703
75	0.028218	7500	-5.147186	-1487.774889
76	0.025370	7500	-5.142968	-1492.917858
77	0.022702	7500	-4.842685	-1497.760543
78	0.020209	7500	-4.448031	-1502.208573
79	0.017889	7500	-4.241978	-1506.450552
80	0.015736	7500	-3.904909	-1510.355461
81	0.013746	7500	-3.725295	-1514.080756
82	0.011916	7500	-3.417402	-1517.498158
83	0.010240	7500	-3.499323	-1520.997480
84	0.008714	7500	-3.394703	-1524.392184
85	0.007334	7500	-3.015001	-1527.407185
86	0.006093	7500	-2.864801	-1530.271985
87	0.004988	7500	-2.563900	-1532.835886
88	0.004013	7500	-2.320229	-1535.156115
89	0.003162	7500	-2.049466	-1537.205581
90	0.002430	7500	-1.815101	-1539.020682
91	0.001810	7500	-1.562399	-1540.583081
92	0.001296	7500	-1.330663	-1541.913744
93	0.000882	7500	-1.133886	-1543.047630
94	0.000559	7500	-0.934072	-1543.981702
95	0.000320	7500	-0.696048	-1544.677749
96	0.000156	7500	-0.552922	-1545.230671
97	0.000057	7500	-0.313853	-1545.544524
98	0.000010	7500	-0.159645	-1545.704169
99	0.000000	7500	-0.029295	-1545.733464
Log marginal likelihood:	-1545.733464
0	0.975187	7500	-37.712161	-37.712161
1	0.950747	7500	-37.144424	-74.856585
2	0.926679	7500	-36.580312	-111.436897
3	0.902980	7500	-36.022495	-147.459392
4	0.879648	7500	-35.463046	-182.922438
5	0.856682	7500	-34.909921	-217.832359
6	0.834079	7500	-34.354761	-252.187121
7	0.811838	7500	-33.809709	-285.996830
8	0.789957	7500	-33.261172	-319.258002
9	0.768433	7500	-32.721354	-351.979356
10	0.747266	7500	-32.183531	-384.162887
11	0.726452	7500	-31.649421	-415.812309
12	0.705989	7500	-31.115306	-446.927615
13	0.685877	7500	-30.581243	-477.508857
14	0.666112	7500	-30.054429	-507.563287
15	0.646693	7500	-29.529574	-537.092861
16	0.627618	7500	-29.010648	-566.103509
17	0.608884	7500	-28.493099	-594.596608
18	0.590490	7500	-27.976842	-622.573450
19	0.572433	7500	-27.466090	-650.039540
20	0.554712	7500	-26.961928	-677.001468
21	0.537324	7500	-26.456158	-703.457626
22	0.520268	7500	-25.949377	-729.407003
23	0.503540	7500	-25.451855	-754.858857
24	0.487139	7500	-24.957931	-779.816788
25	0.471063	7500	-24.464792	-804.281581
26	0.455310	7500	-23.977065	-828.258646
27	0.439877	7500	-23.491169	-851.749815
28	0.424762	7500	-23.010696	-874.760511
29	0.409963	7500	-22.529922	-897.290433
30	0.395478	7500	-22.053301	-919.343734
