Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-39.594069	-39.594069
1	0.950747	7500	-38.996718	-78.590787
2	0.926679	7500	-38.399390	-116.990176
3	0.902980	7500	-37.812988	-154.803164
4	0.879648	7500	-37.231436	-192.034600
5	0.856682	7500	-36.657825	-228.692425
6	0.834079	7500	-36.070046	-264.762471
7	0.811838	7500	-35.500499	-300.262969
8	0.789957	7500	-34.916562	-335.179532
9	0.768433	7500	-34.357820	-369.537351
10	0.747266	7500	-33.792550	-403.329902
11	0.726452	7500	-33.247411	-436.577313
12	0.705989	7500	-32.675500	-469.252813
13	0.685877	7500	-32.120970	-501.373783
14	0.666112	7500	-31.562576	-532.936360
15	0.646693	7500	-31.028390	-563.964749
16	0.627618	7500	-30.475630	-594.440379
17	0.608884	7500	-29.929125	-624.369504
18	0.590490	7500	-29.395569	-653.765073
19	0.572433	7500	-28.864028	-682.629101
20	0.554712	7500	-28.326584	-710.955685
21	0.537324	7500	-27.792126	-738.747810
22	0.520268	7500	-27.280700	-766.028511
23	0.503540	7500	-26.740326	-792.768837
24	0.487139	7500	-26.228964	-818.997801
25	0.471063	7500	-25.744767	-844.742568
26	0.455310	7500	-25.210779	-869.953348
27	0.439877	7500	-24.702632	-894.655980
28	0.424762	7500	-24.193472	-918.849452
29	0.409963	7500	-23.687227	-942.536679
30	0.395478	7500	-23.192495	-965.729174
31	0.381305	7500	-22.698227	-988.427402
32	0.367440	7500	-22.219947	-1010.647348
33	0.353883	7500	-21.739355	-1032.386703
34	0.340630	7500	-21.248871	-1053.635574
35	0.327680	7500	-20.761178	-1074.396752
36	0.315030	7500	-20.303497	-1094.700249
37	0.302677	7500	-19.841359	-1114.541608
38	0.290619	7500	-19.342302	-1133.883911
39	0.278855	7500	-18.918608	-1152.802518
40	0.267381	7500	-18.431609	-1171.234127
41	0.256195	7500	-17.994010	-1189.228137
42	0.245294	7500	-17.547783	-1206.775920
43	0.234677	7500	-17.103536	-1223.879457
44	0.224340	7500	-16.666313	-1240.545770
45	0.214281	7500	-16.194425	-1256.740195
46	0.204498	7500	-15.876643	-1272.616838
47	0.194988	7500	-15.369998	-1287.986836
48	0.185749	7500	-14.933611	-1302.920447
49	0.176777	7500	-14.507628	-1317.428075
50	0.168070	7500	-14.058913	-1331.486988
51	0.159626	7500	-13.667064	-1345.154053
52	0.151441	7500	-13.294432	-1358.448484
53	0.143514	7500	-12.904640	-1371.353125
54	0.135841	7500	-12.441149	-1383.794274
55	0.128420	7500	-12.072536	-1395.866809
56	0.121247	7500	-11.659913	-1407.526722
57	0.114320	7500	-11.289504	-1418.816226
