Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-39.332481	-39.332481
1	0.950747	7500	-38.727263	-78.059744
2	0.926679	7500	-38.147531	-116.207275
3	0.902980	7500	-37.566954	-153.774228
4	0.879648	7500	-36.992360	-190.766589
5	0.856682	7500	-36.421537	-227.188126
6	0.834079	7500	-35.850499	-263.038625
7	0.811838	7500	-35.271901	-298.310526
8	0.789957	7500	-34.698308	-333.008834
9	0.768433	7500	-34.135353	-367.144187
10	0.747266	7500	-33.588375	-400.732562
11	0.726452	7500	-33.037102	-433.769664
12	0.705989	7500	-32.471771	-466.241434
13	0.685877	7500	-31.913768	-498.155203
14	0.666112	7500	-31.368428	-529.523631
15	0.646693	7500	-30.811404	-560.335035
16	0.627618	7500	-30.280191	-590.615225
17	0.608884	7500	-29.740710	-620.355936
18	0.590490	7500	-29.199085	-649.555020
19	0.572433	7500	-28.667855	-678.222875
20	0.554712	7500	-28.151848	-706.374724
21	0.537324	7500	-27.623724	-733.998448
22	0.520268	7500	-27.100674	-761.099122
23	0.503540	7500	-26.584763	-787.683885
24	0.487139	7500	-26.073894	-813.757779
25	0.471063	7500	-25.548166	-839.305944
26	0.455310	7500	-25.035058	-864.341003
27	0.439877	7500	-24.541310	-888.882313
28	0.424762	7500	-24.057388	-912.939701
29	0.409963	7500	-23.610983	-936.550684
30	0.395478	7500	-23.063597	-959.614281
31	0.381305	7500	-22.572053	-982.186334
32	0.367440	7500	-22.082606	-1004.268940
33	0.353883	7500	-21.571899	-1025.840840
34	0.340630	7500	-21.092735	-1046.933574
35	0.327680	7500	-20.625215	-1067.558790
36	0.315030	7500	-20.156928	-1087.715718
37	0.302677	7500	-19.703082	-1107.418799
38	0.290619	7500	-19.232340	-1126.651139
39	0.278855	7500	-18.786221	-1145.437360
40	0.267381	7500	-18.304422	-1163.741783
41	0.256195	7500	-17.860696	-1181.602479
42	0.245294	7500	-17.420679	-1199.023157
43	0.234677	7500	-16.963964	-1215.987121
44	0.224340	7500	-16.534785	-1232.521907
45	0.214281	7500	-16.106791	-1248.628698
46	0.204498	7500	-15.663711	-1264.292409
47	0.194988	7500	-15.266560	-1279.558968
48	0.185749	7500	-14.851364	-1294.410332
49	0.176777	7500	-14.419375	-1308.829708
50	0.168070	7500	-13.952649	-1322.782357
51	0.159626	7500	-13.710179	-1336.492536
52	0.151441	7500	-13.377566	-1349.870102
53	0.143514	7500	-12.959226	-1362.829328
54	0.135841	7500	-12.598398	-1375.427725
55	0.128420	7500	-12.207992	-1387.635717
56	0.121247	7500	-11.773185	-1399.408903
57	0.114320	7500	-11.422345	-1410.831248
58	0.107637	7500	-10.941000	-1421.772248
59	0.101193	7500	-10.569789	-1432.342036
60	0.094986	7500	-10.239199	-1442.581236
61	0.089014	7500	-9.844162	-1452.425398
62	0.083273	7500	-9.520928	-1461.946326
63	0.077760	7500	-9.134221	-1471.080547
64	0.072472	7500	-9.008326	-1480.088872
65	0.067406	7500	-8.455209	-1488.544081
66	0.062558	7500	-8.147419	-1496.691500
67	0.057926	7500	-8.267205	-1504.958705
68	0.053506	7500	-7.800122	-1512.758827
69	0.049295	7500	-7.442667	-1520.201494
70	0.045289	7500	-7.201280	-1527.402774
71	0.041485	7500	-6.997881	-1534.400655
72	0.037880	7500	-7.479037	-1541.879692
73	0.034469	7500	-7.097075	-1548.976767
74	0.031250	7500	-6.045276	-1555.022043
75	0.028218	7500	-6.306735	-1561.328779
76	0.025370	7500	-5.976192	-1567.304971
77	0.022702	7500	-5.545729	-1572.850700
78	0.020209	7500	-5.228110	-1578.078810
79	0.017889	7500	-4.577457	-1582.656267
80	0.015736	7500	-4.612299	-1587.268567
81	0.013746	7500	-4.261303	-1591.529869
82	0.011916	7500	-3.983461	-1595.513330
83	0.010240	7500	-3.599034	-1599.112364
84	0.008714	7500	-3.326469	-1602.438833
85	0.007334	7500	-3.023898	-1605.462731
86	0.006093	7500	-2.777685	-1608.240416
87	0.004988	7500	-2.538938	-1610.779353
88	0.004013	7500	-2.204387	-1612.983740
89	0.003162	7500	-2.032484	-1615.016224
90	0.002430	7500	-1.791269	-1616.807493
91	0.001810	7500	-1.523390	-1618.330883
92	0.001296	7500	-1.350538	-1619.681421
93	0.000882	7500	-1.382201	-1621.063621
94	0.000559	7500	-0.930900	-1621.994521
95	0.000320	7500	-0.768837	-1622.763359
96	0.000156	7500	-0.536639	-1623.299997
97	0.000057	7500	-0.288449	-1623.588446
98	0.000010	7500	-0.150501	-1623.738947
99	0.000000	7500	-0.033635	-1623.772582
Log marginal likelihood:	-1623.772582
0	0.975187	7500	-39.443486	-39.443486
1	0.950747	7500	-38.850288	-78.293774
2	0.926679	7500	-38.262117	-116.555891
3	0.902980	7500	-37.671719	-154.227610
4	0.879648	7500	-37.083425	-191.311036
5	0.856682	7500	-36.519834	-227.830870
6	0.834079	7500	-35.965580	-263.796450
7	0.811838	7500	-35.403077	-299.199527
8	0.789957	7500	-34.803112	-334.002639
9	0.768433	7500	-34.226453	-368.229091
10	0.747266	7500	-33.660675	-401.889766
11	0.726452	7500	-33.110180	-434.999946
12	0.705989	7500	-32.564709	-467.564656
13	0.685877	7500	-31.989130	-499.553786
14	0.666112	7500	-31.439189	-530.992975
15	0.646693	7500	-30.916060	-561.909036
16	0.627618	7500	-30.345644	-592.254679
