Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-41.496277	-41.496277
1	0.950747	7500	-40.875233	-82.371510
2	0.926679	7500	-40.256591	-122.628101
3	0.902980	7500	-39.639881	-162.267982
4	0.879648	7500	-39.025119	-201.293101
5	0.856682	7500	-38.413471	-239.706572
6	0.834079	7500	-37.811097	-277.517670
7	0.811838	7500	-37.208536	-314.726206
8	0.789957	7500	-36.610233	-351.336439
9	0.768433	7500	-36.008164	-387.344603
10	0.747266	7500	-35.417623	-422.762226
11	0.726452	7500	-34.827606	-457.589831
12	0.705989	7500	-34.234117	-491.823949
13	0.685877	7500	-33.651703	-525.475652
14	0.666112	7500	-33.075149	-558.550801
15	0.646693	7500	-32.494529	-591.045330
16	0.627618	7500	-31.924810	-622.970141
17	0.608884	7500	-31.353905	-654.324046
18	0.590490	7500	-30.786885	-685.110930
19	0.572433	7500	-30.228741	-715.339671
20	0.554712	7500	-29.665910	-745.005581
21	0.537324	7500	-29.107865	-774.113447
22	0.520268	7500	-28.556524	-802.669971
23	0.503540	7500	-28.010685	-830.680655
24	0.487139	7500	-27.461461	-858.142116
25	0.471063	7500	-26.924304	-885.066420
26	0.455310	7500	-26.383292	-911.449712
27	0.439877	7500	-25.852277	-937.301989
28	0.424762	7500	-25.319417	-962.621406
29	0.409963	7500	-24.794886	-987.416292
30	0.395478	7500	-24.267653	-1011.683946
31	0.381305	7500	-23.753030	-1035.436975
32	0.367440	7500	-23.238054	-1058.675030
33	0.353883	7500	-22.721680	-1081.396709
34	0.340630	7500	-22.210077	-1103.606786
35	0.327680	7500	-21.710413	-1125.317199
36	0.315030	7500	-21.211327	-1146.528526
37	0.302677	7500	-20.716873	-1167.245399
38	0.290619	7500	-20.217597	-1187.462996
39	0.278855	7500	-19.729823	-1207.192820
40	0.267381	7500	-19.253147	-1226.445967
41	0.256195	7500	-18.774043	-1245.220010
42	0.245294	7500	-18.299031	-1263.519041
43	0.234677	7500	-17.828585	-1281.347627
44	0.224340	7500	-17.357723	-1298.705350
45	0.214281	7500	-16.898393	-1315.603743
46	0.204498	7500	-16.433408	-1332.037151
47	0.194988	7500	-15.984390	-1348.021540
48	0.185749	7500	-15.534729	-1363.556269
49	0.176777	7500	-15.090982	-1378.647251
50	0.168070	7500	-14.649945	-1393.297196
51	0.159626	7500	-14.217482	-1407.514678
52	0.151441	7500	-13.783535	-1421.298213
53	0.143514	7500	-13.350764	-1434.648977
54	0.135841	7500	-12.938039	-1447.587016
55	0.128420	7500	-12.518296	-1460.105312
56	0.121247	7500	-12.104879	-1472.210191
57	0.114320	7500	-11.689000	-1483.899191
58	0.107637	7500	-11.290047	-1495.189239
59	0.101193	7500	-10.889277	-1506.078515
60	0.094986	7500	-10.508398	-1516.586913
61	0.089014	7500	-10.117239	-1526.704152
62	0.083273	7500	-9.737636	-1536.441788
63	0.077760	7500	-9.362516	-1545.804304
64	0.072472	7500	-9.011314	-1554.815617
65	0.067406	7500	-8.629249	-1563.444866
66	0.062558	7500	-8.266356	-1571.711222
67	0.057926	7500	-7.974519	-1579.685741
68	0.053506	7500	-7.741848	-1587.427589
69	0.049295	7500	-7.665734	-1595.093323
70	0.045289	7500	-7.335175	-1602.428497
71	0.041485	7500	-6.988257	-1609.416754
72	0.037880	7500	-6.619985	-1616.036739
73	0.034469	7500	-6.271585	-1622.308324
74	0.031250	7500	-5.908446	-1628.216771
75	0.028218	7500	-5.628771	-1633.845542
76	0.025370	7500	-5.285555	-1639.131096
77	0.022702	7500	-4.967929	-1644.099026
78	0.020209	7500	-4.657680	-1648.756705
79	0.017889	7500	-4.400205	-1653.156910
80	0.015736	7500	-4.093928	-1657.250838
81	0.013746	7500	-4.543416	-1661.794254
82	0.011916	7500	-4.180086	-1665.974340
83	0.010240	7500	-3.672901	-1669.647241
84	0.008714	7500	-3.288121	-1672.935362
85	0.007334	7500	-3.228705	-1676.164067
86	0.006093	7500	-2.864723	-1679.028790
87	0.004988	7500	-2.627567	-1681.656357
88	0.004013	7500	-2.345807	-1684.002165
89	0.003162	7500	-2.063338	-1686.065503
90	0.002430	7500	-1.810194	-1687.875696
91	0.001810	7500	-1.595837	-1689.471534
92	0.001296	7500	-1.370146	-1690.841680
93	0.000882	7500	-1.187212	-1692.028892
94	0.000559	7500	-0.958892	-1692.987783
95	0.000320	7500	-0.749023	-1693.736807
96	0.000156	7500	-0.496806	-1694.233613
97	0.000057	7500	-0.347177	-1694.580790
98	0.000010	7500	-0.180276	-1694.761066
99	0.000000	7500	-0.038423	-1694.799488
Log marginal likelihood:	-1694.799488
0	0.975187	7500	-41.446606	-41.446606
1	0.950747	7500	-40.828850	-82.275456
2	0.926679	7500	-40.207236	-122.482692
3	0.902980	7500	-39.594695	-162.077387
4	0.879648	7500	-38.978689	-201.056076
5	0.856682	7500	-38.371527	-239.427602
6	0.834079	7500	-37.761044	-277.188646
7	0.811838	7500	-37.163051	-314.351697
8	0.789957	7500	-36.559939	-350.911636
9	0.768433	7500	-35.963343	-386.874979
10	0.747266	7500	-35.372103	-422.247083
11	0.726452	7500	-34.780789	-457.027871
12	0.705989	7500	-34.195380	-491.223251
13	0.685877	7500	-33.612692	-524.835943
14	0.666112	7500	-33.033944	-557.869888
15	0.646693	7500	-32.455088	-590.324976
16	0.627618	7500	-31.883997	-622.208973
17	0.608884	7500	-31.313236	-653.522209
18	0.590490	7500	-30.748933	-684.271142
19	0.572433	7500	-30.190993	-714.462135
20	0.554712	7500	-29.625692	-744.087827
21	0.537324	7500	-29.075272	-773.163098
22	0.520268	7500	-28.522454	-801.685553
23	0.503540	7500	-27.970966	-829.656519
24	0.487139	7500	-27.428375	-857.084893
25	0.471063	7500	-26.889542	-883.974435
26	0.455310	7500	-26.352412	-910.326847
27	0.439877	7500	-25.826369	-936.153216
28	0.424762	7500	-25.287096	-961.440312
29	0.409963	7500	-24.762130	-986.202442
30	0.395478	7500	-24.235845	-1010.438287
31	0.381305	7500	-23.723120	-1034.161408
32	0.367440	7500	-23.207657	-1057.369065
33	0.353883	7500	-22.693054	-1080.062119
34	0.340630	7500	-22.187415	-1102.249534
35	0.327680	7500	-21.688998	-1123.938532
36	0.315030	7500	-21.190509	-1145.129042
37	0.302677	7500	-20.690439	-1165.819481
38	0.290619	7500	-20.194966	-1186.014447
39	0.278855	7500	-19.716769	-1205.731216
40	0.267381	7500	-19.226752	-1224.957968
41	0.256195	7500	-18.744625	-1243.702593
42	0.245294	7500	-18.271839	-1261.974432
43	0.234677	7500	-17.805264	-1279.779696
44	0.224340	7500	-17.337569	-1297.117265
45	0.214281	7500	-16.880056	-1313.997320
46	0.204498	7500	-16.423357	-1330.420677
47	0.194988	7500	-15.961405	-1346.382082
48	0.185749	7500	-15.517418	-1361.899500
49	0.176777	7500	-15.071444	-1376.970945
50	0.168070	7500	-14.633354	-1391.604298
51	0.159626	7500	-14.203838	-1405.808136
52	0.151441	7500	-13.771362	-1419.579498
53	0.143514	7500	-13.339370	-1432.918868
54	0.135841	7500	-12.915524	-1445.834392
55	0.128420	7500	-12.498787	-1458.333179
56	0.121247	7500	-12.075562	-1470.408742
57	0.114320	7500	-11.676730	-1482.085472
58	0.107637	7500	-11.277309	-1493.362780
59	0.101193	7500	-10.875430	-1504.238210
60	0.094986	7500	-10.489013	-1514.727223
