Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-26.859147	-26.859147
1	0.950747	7500	-26.455700	-53.314847
2	0.926679	7500	-26.055767	-79.370614
3	0.902980	7500	-25.654776	-105.025390
4	0.879648	7500	-25.260613	-130.286003
5	0.856682	7500	-24.865630	-155.151633
6	0.834079	7500	-24.472588	-179.624221
7	0.811838	7500	-24.082568	-203.706789
8	0.789957	7500	-23.691259	-227.398048
9	0.768433	7500	-23.306582	-250.704630
10	0.747266	7500	-22.927686	-273.632316
11	0.726452	7500	-22.544291	-296.176607
12	0.705989	7500	-22.162268	-318.338876
13	0.685877	7500	-21.792426	-340.131302
14	0.666112	7500	-21.413781	-361.545082
15	0.646693	7500	-21.040704	-382.585786
16	0.627618	7500	-20.672032	-403.257818
17	0.608884	7500	-20.305814	-423.563632
18	0.590490	7500	-19.936259	-443.499891
19	0.572433	7500	-19.574109	-463.074001
20	0.554712	7500	-19.213894	-482.287895
21	0.537324	7500	-18.850639	-501.138534
22	0.520268	7500	-18.495614	-519.634148
23	0.503540	7500	-18.140872	-537.775020
24	0.487139	7500	-17.789390	-555.564410
25	0.471063	7500	-17.438154	-573.002564
26	0.455310	7500	-17.089646	-590.092210
27	0.439877	7500	-16.742317	-606.834528
28	0.424762	7500	-16.400730	-623.235258
29	0.409963	7500	-16.062306	-639.297564
30	0.395478	7500	-15.723606	-655.021170
31	0.381305	7500	-15.381777	-670.402947
32	0.367440	7500	-15.054087	-685.457034
33	0.353883	7500	-14.721756	-700.178789
34	0.340630	7500	-14.386406	-714.565196
35	0.327680	7500	-14.076581	-728.641777
36	0.315030	7500	-13.757631	-742.399408
37	0.302677	7500	-13.426822	-755.826230
38	0.290619	7500	-13.112974	-768.939204
39	0.278855	7500	-12.791103	-781.730307
40	0.267381	7500	-12.488044	-794.218351
41	0.256195	7500	-12.173172	-806.391523
42	0.245294	7500	-11.874408	-818.265931
43	0.234677	7500	-11.562857	-829.828788
44	0.224340	7500	-11.262504	-841.091292
45	0.214281	7500	-10.966812	-852.058104
46	0.204498	7500	-10.661937	-862.720041
47	0.194988	7500	-10.373492	-873.093533
48	0.185749	7500	-10.085267	-883.178800
49	0.176777	7500	-9.793593	-892.972393
50	0.168070	7500	-9.508753	-902.481146
51	0.159626	7500	-9.231800	-911.712946
52	0.151441	7500	-8.952227	-920.665172
53	0.143514	7500	-8.677615	-929.342788
54	0.135841	7500	-8.407756	-937.750544
55	0.128420	7500	-8.129345	-945.879890
56	0.121247	7500	-7.869384	-953.749274
