Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-33.000322	-33.000322
1	0.950747	7500	-32.511514	-65.511836
2	0.926679	7500	-32.024714	-97.536550
3	0.902980	7500	-31.527744	-129.064294
4	0.879648	7500	-31.050309	-160.114603
5	0.856682	7500	-30.566280	-190.680883
6	0.834079	7500	-30.090834	-220.771717
7	0.811838	7500	-29.604781	-250.376497
8	0.789957	7500	-29.124766	-279.501264
9	0.768433	7500	-28.642751	-308.144015
10	0.747266	7500	-28.175823	-336.319838
11	0.726452	7500	-27.762735	-364.082573
12	0.705989	7500	-27.289288	-391.371861
13	0.685877	7500	-26.804878	-418.176738
14	0.666112	7500	-26.329917	-444.506655
15	0.646693	7500	-25.865873	-470.372528
16	0.627618	7500	-25.433514	-495.806043
17	0.608884	7500	-24.979222	-520.785264
18	0.590490	7500	-24.512680	-545.297944
19	0.572433	7500	-24.091033	-569.388977
20	0.554712	7500	-23.635652	-593.024629
21	0.537324	7500	-23.185523	-616.210153
22	0.520268	7500	-22.753641	-638.963794
23	0.503540	7500	-22.319898	-661.283692
24	0.487139	7500	-21.888677	-683.172369
25	0.471063	7500	-21.459695	-704.632064
26	0.455310	7500	-21.075489	-725.707553
27	0.439877	7500	-20.611699	-746.319252
28	0.424762	7500	-20.184209	-766.503461
29	0.409963	7500	-19.777718	-786.281179
30	0.395478	7500	-19.358361	-805.639540
31	0.381305	7500	-18.943155	-824.582696
32	0.367440	7500	-18.579151	-843.161846
33	0.353883	7500	-18.157592	-861.319439
34	0.340630	7500	-17.753108	-879.072547
35	0.327680	7500	-17.322466	-896.395013
36	0.315030	7500	-16.958592	-913.353605
37	0.302677	7500	-16.543935	-929.897541
38	0.290619	7500	-16.169197	-946.066737
39	0.278855	7500	-15.771134	-961.837871
40	0.267381	7500	-15.417485	-977.255357
41	0.256195	7500	-15.014180	-992.269537
42	0.245294	7500	-14.619107	-1006.888644
43	0.234677	7500	-14.266612	-1021.155256
44	0.224340	7500	-13.899002	-1035.054259
45	0.214281	7500	-13.516009	-1048.570267
46	0.204498	7500	-13.174830	-1061.745097
47	0.194988	7500	-12.817121	-1074.562218
48	0.185749	7500	-12.455848	-1087.018066
49	0.176777	7500	-12.094259	-1099.112325
50	0.168070	7500	-11.776442	-1110.888766
51	0.159626	7500	-11.458398	-1122.347165
52	0.151441	7500	-11.074502	-1133.421667
53	0.143514	7500	-10.827062	-1144.248729
54	0.135841	7500	-10.429590	-1154.678319
55	0.128420	7500	-10.163173	-1164.841492
56	0.121247	7500	-9.812499	-1174.653990
57	0.114320	7500	-9.511680	-1184.165670
58	0.107637	7500	-9.211743	-1193.377413
59	0.101193	7500	-8.906100	-1202.283513
60	0.094986	7500	-8.630202	-1210.913715
61	0.089014	7500	-8.453786	-1219.367501
62	0.083273	7500	-8.180500	-1227.548001
63	0.077760	7500	-7.890275	-1235.438276
64	0.072472	7500	-7.593097	-1243.031373
65	0.067406	7500	-7.293005	-1250.324378
66	0.062558	7500	-6.995614	-1257.319992
67	0.057926	7500	-6.700222	-1264.020214
68	0.053506	7500	-6.400812	-1270.421026
69	0.049295	7500	-6.139228	-1276.560254
70	0.045289	7500	-5.842555	-1282.402810
71	0.041485	7500	-5.578306	-1287.981115
72	0.037880	7500	-5.311941	-1293.293056
73	0.034469	7500	-5.060953	-1298.354009
74	0.031250	7500	-4.790392	-1303.144401
75	0.028218	7500	-4.530159	-1307.674560
76	0.025370	7500	-4.288573	-1311.963133
77	0.022702	7500	-4.169818	-1316.132951
78	0.020209	7500	-3.917730	-1320.050681
79	0.017889	7500	-4.075991	-1324.126671
80	0.015736	7500	-4.190621	-1328.317292
81	0.013746	7500	-3.638784	-1331.956076
82	0.011916	7500	-4.128664	-1336.084740
83	0.010240	7500	-3.838708	-1339.923448
84	0.008714	7500	-3.450854	-1343.374302
85	0.007334	7500	-3.193394	-1346.567696
86	0.006093	7500	-2.950549	-1349.518244
87	0.004988	7500	-2.653281	-1352.171526
88	0.004013	7500	-2.357857	-1354.529383
89	0.003162	7500	-2.086619	-1356.616002
90	0.002430	7500	-1.875896	-1358.491898
91	0.001810	7500	-1.641403	-1360.133301
92	0.001296	7500	-1.344844	-1361.478145
93	0.000882	7500	-1.118651	-1362.596796
94	0.000559	7500	-0.870331	-1363.467127
95	0.000320	7500	-0.676216	-1364.143344
96	0.000156	7500	-0.578067	-1364.721411
97	0.000057	7500	-0.370049	-1365.091460
98	0.000010	7500	-0.158991	-1365.250451
99	0.000000	7500	-0.032890	-1365.283341
Log marginal likelihood:	-1365.283341
0	0.975187	7500	-32.418969	-32.418969
1	0.950747	7500	-31.936344	-64.355313
2	0.926679	7500	-31.460871	-95.816184
3	0.902980	7500	-30.965837	-126.782021
4	0.879648	7500	-30.496884	-157.278905
5	0.856682	7500	-30.014471	-187.293377
6	0.834079	7500	-29.538563	-216.831939
7	0.811838	7500	-29.073067	-245.905006
8	0.789957	7500	-28.601902	-274.506908
9	0.768433	7500	-28.153489	-302.660397
10	0.747266	7500	-27.685086	-330.345483
11	0.726452	7500	-27.227038	-357.572521
12	0.705989	7500	-26.757905	-384.330426
13	0.685877	7500	-26.312355	-410.642780
14	0.666112	7500	-25.863642	-436.506422
15	0.646693	7500	-25.412224	-461.918647
16	0.627618	7500	-24.960948	-486.879594
17	0.608884	7500	-24.528320	-511.407915
18	0.590490	7500	-24.079685	-535.487600
19	0.572433	7500	-23.640657	-559.128257
20	0.554712	7500	-23.214786	-582.343044
21	0.537324	7500	-22.780399	-605.123442
22	0.520268	7500	-22.343555	-627.466997
23	0.503540	7500	-21.921682	-649.388679
24	0.487139	7500	-21.498263	-670.886942
25	0.471063	7500	-21.072038	-691.958981
26	0.455310	7500	-20.664428	-712.623409
27	0.439877	7500	-20.241182	-732.864591
28	0.424762	7500	-19.831622	-752.696213
29	0.409963	7500	-19.423240	-772.119452
30	0.395478	7500	-19.026003	-791.145455
31	0.381305	7500	-18.614764	-809.760220
32	0.367440	7500	-18.197049	-827.957269
33	0.353883	7500	-17.833156	-845.790425
34	0.340630	7500	-17.439898	-863.230323
35	0.327680	7500	-17.019003	-880.249327
36	0.315030	7500	-16.632173	-896.881499
37	0.302677	7500	-16.254647	-913.136146
38	0.290619	7500	-15.885149	-929.021295
39	0.278855	7500	-15.521360	-944.542655
40	0.267381	7500	-15.124306	-959.666961
41	0.256195	7500	-14.757827	-974.424788
42	0.245294	7500	-14.372067	-988.796855
43	0.234677	7500	-14.026622	-1002.823477
44	0.224340	7500	-13.632018	-1016.455495
45	0.214281	7500	-13.288341	-1029.743836
46	0.204498	7500	-12.930497	-1042.674333
47	0.194988	7500	-12.592926	-1055.267259
48	0.185749	7500	-12.233053	-1067.500312
49	0.176777	7500	-11.894405	-1079.394717
