Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-41.458544	-41.458544
1	0.950747	7500	-40.837675	-82.296219
2	0.926679	7500	-40.219280	-122.515499
3	0.902980	7500	-39.604990	-162.120488
4	0.879648	7500	-38.990844	-201.111332
5	0.856682	7500	-38.378893	-239.490226
6	0.834079	7500	-37.772995	-277.263221
7	0.811838	7500	-37.174000	-314.437221
8	0.789957	7500	-36.571347	-351.008568
9	0.768433	7500	-35.976321	-386.984889
10	0.747266	7500	-35.386493	-422.371382
11	0.726452	7500	-34.789846	-457.161228
12	0.705989	7500	-34.206088	-491.367316
13	0.685877	7500	-33.627255	-524.994571
14	0.666112	7500	-33.040413	-558.034984
15	0.646693	7500	-32.469075	-590.504059
16	0.627618	7500	-31.889880	-622.393939
17	0.608884	7500	-31.327379	-653.721318
18	0.590490	7500	-30.759899	-684.481217
19	0.572433	7500	-30.196185	-714.677402
20	0.554712	7500	-29.638027	-744.315429
21	0.537324	7500	-29.079657	-773.395086
22	0.520268	7500	-28.524866	-801.919951
23	0.503540	7500	-27.982863	-829.902814
24	0.487139	7500	-27.435380	-857.338194
25	0.471063	7500	-26.893331	-884.231525
26	0.455310	7500	-26.359071	-910.590596
27	0.439877	7500	-25.824513	-936.415109
28	0.424762	7500	-25.288740	-961.703848
29	0.409963	7500	-24.771620	-986.475469
30	0.395478	7500	-24.246359	-1010.721828
31	0.381305	7500	-23.730034	-1034.451862
32	0.367440	7500	-23.214521	-1057.666383
33	0.353883	7500	-22.700303	-1080.366686
34	0.340630	7500	-22.195423	-1102.562109
35	0.327680	7500	-21.692312	-1124.254421
36	0.315030	7500	-21.190745	-1145.445166
37	0.302677	7500	-20.692545	-1166.137711
38	0.290619	7500	-20.210515	-1186.348226
39	0.278855	7500	-19.718161	-1206.066387
40	0.267381	7500	-19.234759	-1225.301146
41	0.256195	7500	-18.749270	-1244.050415
42	0.245294	7500	-18.281853	-1262.332268
43	0.234677	7500	-17.803908	-1280.136176
44	0.224340	7500	-17.343185	-1297.479361
45	0.214281	7500	-16.885046	-1314.364407
46	0.204498	7500	-16.422697	-1330.787104
47	0.194988	7500	-15.965631	-1346.752735
48	0.185749	7500	-15.518863	-1362.271598
49	0.176777	7500	-15.079624	-1377.351222
50	0.168070	7500	-14.630363	-1391.981586
51	0.159626	7500	-14.220028	-1406.201614
52	0.151441	7500	-13.769827	-1419.971441
53	0.143514	7500	-13.345384	-1433.316825
54	0.135841	7500	-12.932562	-1446.249387
55	0.128420	7500	-12.503133	-1458.752520
56	0.121247	7500	-12.092031	-1470.844551
57	0.114320	7500	-11.680412	-1482.524963
58	0.107637	7500	-11.284173	-1493.809136
59	0.101193	7500	-10.879033	-1504.688169
60	0.094986	7500	-10.496312	-1515.184480
61	0.089014	7500	-10.103635	-1525.288115
62	0.083273	7500	-9.713821	-1535.001936
63	0.077760	7500	-9.346140	-1544.348076
64	0.072472	7500	-8.956770	-1553.304846
65	0.067406	7500	-8.612956	-1561.917803
66	0.062558	7500	-8.246170	-1570.163973
67	0.057926	7500	-7.923180	-1578.087153
68	0.053506	7500	-7.571933	-1585.659085
69	0.049295	7500	-7.250046	-1592.909131
70	0.045289	7500	-7.023701	-1599.932832
71	0.041485	7500	-6.833328	-1606.766160
72	0.037880	7500	-6.204759	-1612.970919
73	0.034469	7500	-6.225192	-1619.196111
74	0.031250	7500	-5.707827	-1624.903938
75	0.028218	7500	-5.462696	-1630.366634
76	0.025370	7500	-5.061925	-1635.428559
77	0.022702	7500	-4.986381	-1640.414940
78	0.020209	7500	-5.131820	-1645.546760
79	0.017889	7500	-4.631368	-1650.178128
80	0.015736	7500	-4.455301	-1654.633429
81	0.013746	7500	-4.309059	-1658.942488
82	0.011916	7500	-4.138959	-1663.081447
83	0.010240	7500	-3.863607	-1666.945054
84	0.008714	7500	-3.536994	-1670.482048
85	0.007334	7500	-3.242554	-1673.724601
86	0.006093	7500	-2.901642	-1676.626243
87	0.004988	7500	-2.643670	-1679.269913
88	0.004013	7500	-2.354873	-1681.624787
89	0.003162	7500	-2.071653	-1683.696440
90	0.002430	7500	-1.816342	-1685.512782
91	0.001810	7500	-1.592004	-1687.104786
92	0.001296	7500	-1.366175	-1688.470961
93	0.000882	7500	-1.173763	-1689.644724
94	0.000559	7500	-0.942418	-1690.587142
95	0.000320	7500	-0.660828	-1691.247970
96	0.000156	7500	-0.563180	-1691.811150
97	0.000057	7500	-0.392714	-1692.203864
98	0.000010	7500	-0.158760	-1692.362624
99	0.000000	7500	-0.034410	-1692.397034
Log marginal likelihood:	-1692.397034
0	0.975187	7500	-41.582394	-41.582394
1	0.950747	7500	-40.955664	-82.538058
2	0.926679	7500	-40.332238	-122.870296
3	0.902980	7500	-39.721838	-162.592134
4	0.879648	7500	-39.103595	-201.695728
5	0.856682	7500	-38.491278	-240.187006
6	0.834079	7500	-37.885614	-278.072621
7	0.811838	7500	-37.277781	-315.350402
8	0.789957	7500	-36.676738	-352.027140
9	0.768433	7500	-36.081088	-388.108227
10	0.747266	7500	-35.482726	-423.590954
11	0.726452	7500	-34.892815	-458.483769
12	0.705989	7500	-34.306998	-492.790767
13	0.685877	7500	-33.720654	-526.511420
14	0.666112	7500	-33.140362	-559.651782
15	0.646693	7500	-32.560315	-592.212097
16	0.627618	7500	-31.983379	-624.195476
17	0.608884	7500	-31.416863	-655.612340
18	0.590490	7500	-30.846600	-686.458940
19	0.572433	7500	-30.280874	-716.739814
20	0.554712	7500	-29.723553	-746.463367
21	0.537324	7500	-29.167032	-775.630399
22	0.520268	7500	-28.612742	-804.243141
23	0.503540	7500	-28.063449	-832.306590
24	0.487139	7500	-27.513150	-859.819740
25	0.471063	7500	-26.974913	-886.794653
26	0.455310	7500	-26.435495	-913.230148
27	0.439877	7500	-25.900313	-939.130461
28	0.424762	7500	-25.368823	-964.499284
29	0.409963	7500	-24.838416	-989.337700
30	0.395478	7500	-24.314816	-1013.652516
31	0.381305	7500	-23.799384	-1037.451900
32	0.367440	7500	-23.278045	-1060.729945
33	0.353883	7500	-22.765865	-1083.495810
34	0.340630	7500	-22.262226	-1105.758037
35	0.327680	7500	-21.754025	-1127.512061
36	0.315030	7500	-21.260347	-1148.772408
37	0.302677	7500	-20.759809	-1169.532218
38	0.290619	7500	-20.263271	-1189.795489
39	0.278855	7500	-19.775215	-1209.570703
40	0.267381	7500	-19.292797	-1228.863500
41	0.256195	7500	-18.806799	-1247.670300
42	0.245294	7500	-18.334882	-1266.005181
43	0.234677	7500	-17.860722	-1283.865903
44	0.224340	7500	-17.393221	-1301.259124
45	0.214281	7500	-16.924364	-1318.183488
46	0.204498	7500	-16.473425	-1334.656913
47	0.194988	7500	-16.006577	-1350.663490
48	0.185749	7500	-15.560788	-1366.224278
49	0.176777	7500	-15.122108	-1381.346386
50	0.168070	7500	-14.668984	-1396.015370
51	0.159626	7500	-14.234107	-1410.249477
52	0.151441	7500	-13.808670	-1424.058147
53	0.143514	7500	-13.376511	-1437.434658
54	0.135841	7500	-12.961553	-1450.396211
55	0.128420	7500	-12.542489	-1462.938700
56	0.121247	7500	-12.122249	-1475.060949
57	0.114320	7500	-11.708034	-1486.768983
58	0.107637	7500	-11.308986	-1498.077969
59	0.101193	7500	-10.920995	-1508.998964
60	0.094986	7500	-10.525010	-1519.523974
61	0.089014	7500	-10.144582	-1529.668556
62	0.083273	7500	-9.744287	-1539.412843
63	0.077760	7500	-9.356871	-1548.769713
64	0.072472	7500	-9.007856	-1557.777570
65	0.067406	7500	-8.607830	-1566.385399
66	0.062558	7500	-8.280542	-1574.665942
67	0.057926	7500	-7.918975	-1582.584916
68	0.053506	7500	-7.531843	-1590.116759
69	0.049295	7500	-7.235834	-1597.352593
70	0.045289	7500	-6.883750	-1604.236344
71	0.041485	7500	-6.572070	-1610.808413
72	0.037880	7500	-6.256243	-1617.064656
73	0.034469	7500	-5.916718	-1622.981374
74	0.031250	7500	-5.684766	-1628.666139
75	0.028218	7500	-5.389452	-1634.055592
76	0.025370	7500	-5.039127	-1639.094719
77	0.022702	7500	-4.690944	-1643.785663
78	0.020209	7500	-4.365126	-1648.150789
79	0.017889	7500	-4.090085	-1652.240874
80	0.015736	7500	-4.099202	-1656.340076
81	0.013746	7500	-4.475164	-1660.815241
82	0.011916	7500	-4.235231	-1665.050471
83	0.010240	7500	-3.878415	-1668.928887
84	0.008714	7500	-3.544960	-1672.473847
85	0.007334	7500	-3.223198	-1675.697044
86	0.006093	7500	-2.920222	-1678.617267
87	0.004988	7500	-2.641489	-1681.258756
88	0.004013	7500	-2.348893	-1683.607649
89	0.003162	7500	-2.097740	-1685.705389
90	0.002430	7500	-1.873612	-1687.579001
91	0.001810	7500	-1.621885	-1689.200886
92	0.001296	7500	-1.317834	-1690.518721
93	0.000882	7500	-1.132370	-1691.651090
94	0.000559	7500	-0.976106	-1692.627196
95	0.000320	7500	-0.769962	-1693.397158
96	0.000156	7500	-0.574581	-1693.971739
97	0.000057	7500	-0.391754	-1694.363493
98	0.000010	7500	-0.175569	-1694.539062
99	0.000000	7500	-0.039811	-1694.578873
Log marginal likelihood:	-1694.578873
0	0.975187	7500	-40.914492	-40.914492
1	0.950747	7500	-40.301421	-81.215913
2	0.926679	7500	-39.689229	-120.905142
3	0.902980	7500	-39.079868	-159.985010
4	0.879648	7500	-38.473986	-198.458996
5	0.856682	7500	-37.873658	-236.332654
6	0.834079	7500	-37.276060	-273.608714
7	0.811838	7500	-36.683369	-310.292083
8	0.789957	7500	-36.091553	-346.383636
9	0.768433	7500	-35.504327	-381.887963
10	0.747266	7500	-34.913152	-416.801116
11	0.726452	7500	-34.336335	-451.137451
12	0.705989	7500	-33.754605	-484.892056
13	0.685877	7500	-33.180720	-518.072776
14	0.666112	7500	-32.613682	-550.686458
15	0.646693	7500	-32.042248	-582.728706
16	0.627618	7500	-31.474839	-614.203546
17	0.608884	7500	-30.910062	-645.113608
18	0.590490	7500	-30.357202	-675.470810
19	0.572433	7500	-29.799985	-705.270795
20	0.554712	7500	-29.248669	-734.519464
21	0.537324	7500	-28.702914	-763.222378
22	0.520268	7500	-28.156312	-791.378690
23	0.503540	7500	-27.613096	-818.991786
24	0.487139	7500	-27.078307	-846.070093
25	0.471063	7500	-26.544363	-872.614456
26	0.455310	7500	-26.012257	-898.626713
27	0.439877	7500	-25.483681	-924.110394
28	0.424762	7500	-24.962265	-949.072659
29	0.409963	7500	-24.443260	-973.515920
30	0.395478	7500	-23.928925	-997.444845
31	0.381305	7500	-23.414371	-1020.859216
32	0.367440	7500	-22.904976	-1043.764192
33	0.353883	7500	-22.398752	-1066.162944
34	0.340630	7500	-21.909459	-1088.072403
35	0.327680	7500	-21.405042	-1109.477446
36	0.315030	7500	-20.910096	-1130.387542
37	0.302677	7500	-20.435128	-1150.822670
38	0.290619	7500	-19.941964	-1170.764634
39	0.278855	7500	-19.459955	-1190.224589
40	0.267381	7500	-18.983519	-1209.208108
41	0.256195	7500	-18.509345	-1227.717453
42	0.245294	7500	-18.039949	-1245.757401
43	0.234677	7500	-17.579869	-1263.337270
44	0.224340	7500	-17.106855	-1280.444126
45	0.214281	7500	-16.663160	-1297.107286
46	0.204498	7500	-16.214528	-1313.321815
47	0.194988	7500	-15.754980	-1329.076794
48	0.185749	7500	-15.314119	-1344.390914
49	0.176777	7500	-14.877482	-1359.268396
50	0.168070	7500	-14.446327	-1373.714723
51	0.159626	7500	-14.021630	-1387.736353
52	0.151441	7500	-13.583599	-1401.319952
53	0.143514	7500	-13.163905	-1414.483857
54	0.135841	7500	-12.750633	-1427.234490
55	0.128420	7500	-12.340912	-1439.575402
56	0.121247	7500	-11.932854	-1451.508256
57	0.114320	7500	-11.523282	-1463.031538
58	0.107637	7500	-11.135932	-1474.167470
59	0.101193	7500	-10.745999	-1484.913470
60	0.094986	7500	-10.353592	-1495.267062
61	0.089014	7500	-9.975492	-1505.242554
62	0.083273	7500	-9.593071	-1514.835625
63	0.077760	7500	-9.222972	-1524.058597
64	0.072472	7500	-8.855121	-1532.913717
65	0.067406	7500	-8.502809	-1541.416526
66	0.062558	7500	-8.142673	-1549.559199
67	0.057926	7500	-7.765786	-1557.324985
68	0.053506	7500	-7.432442	-1564.757427
69	0.049295	7500	-7.151702	-1571.909129
70	0.045289	7500	-6.797252	-1578.706381
71	0.041485	7500	-6.451511	-1585.157893
72	0.037880	7500	-6.181594	-1591.339487
73	0.034469	7500	-5.805993	-1597.145479
74	0.031250	7500	-5.510987	-1602.656466
75	0.028218	7500	-5.192007	-1607.848474
76	0.025370	7500	-4.944958	-1612.793432
77	0.022702	7500	-5.150013	-1617.943445
78	0.020209	7500	-4.813978	-1622.757423
79	0.017889	7500	-4.820360	-1627.577783
80	0.015736	7500	-4.793180	-1632.370963
81	0.013746	7500	-4.550017	-1636.920980
82	0.011916	7500	-4.204826	-1641.125806
83	0.010240	7500	-3.853968	-1644.979773
84	0.008714	7500	-3.521048	-1648.500821
85	0.007334	7500	-3.204622	-1651.705443
86	0.006093	7500	-2.909794	-1654.615237
87	0.004988	7500	-2.627502	-1657.242739
88	0.004013	7500	-2.335200	-1659.577939
89	0.003162	7500	-2.094404	-1661.672343
90	0.002430	7500	-1.839893	-1663.512236
91	0.001810	7500	-1.570051	-1665.082287
92	0.001296	7500	-1.379184	-1666.461471
93	0.000882	7500	-1.114910	-1667.576380
94	0.000559	7500	-1.084500	-1668.660880
95	0.000320	7500	-0.729962	-1669.390843
96	0.000156	7500	-0.537478	-1669.928321
97	0.000057	7500	-0.319993	-1670.248313
98	0.000010	7500	-0.167427	-1670.415740
99	0.000000	7500	-0.039198	-1670.454939
Log marginal likelihood:	-1670.454939
0	0.975187	7500	-41.496011	-41.496011
1	0.950747	7500	-40.872847	-82.368858
2	0.926679	7500	-40.254328	-122.623185
3	0.902980	7500	-39.639930	-162.263116
4	0.879648	7500	-39.028143	-201.291259
5	0.856682	7500	-38.418414	-239.709673
6	0.834079	7500	-37.809184	-277.518857
7	0.811838	7500	-37.208135	-314.726992
8	0.789957	7500	-36.607924	-351.334916
9	0.768433	7500	-36.009242	-387.344157
10	0.747266	7500	-35.416660	-422.760818
11	0.726452	7500	-34.824951	-457.585769
12	0.705989	7500	-34.240351	-491.826120
13	0.685877	7500	-33.655709	-525.481828
14	0.666112	7500	-33.075276	-558.557105
15	0.646693	7500	-32.497139	-591.054244
16	0.627618	7500	-31.922740	-622.976984
17	0.608884	7500	-31.353505	-654.330489
18	0.590490	7500	-30.782894	-685.113384
19	0.572433	7500	-30.225039	-715.338423
20	0.554712	7500	-29.667572	-745.005995
21	0.537324	7500	-29.114904	-774.120899
22	0.520268	7500	-28.555506	-802.676405
23	0.503540	7500	-28.010364	-830.686769
24	0.487139	7500	-27.464351	-858.151120
25	0.471063	7500	-26.922664	-885.073783
26	0.455310	7500	-26.390266	-911.464049
27	0.439877	7500	-25.851601	-937.315651
28	0.424762	7500	-25.317956	-962.633606
29	0.409963	7500	-24.790489	-987.424095
30	0.395478	7500	-24.274268	-1011.698363
31	0.381305	7500	-23.750188	-1035.448551
32	0.367440	7500	-23.237024	-1058.685575
33	0.353883	7500	-22.724478	-1081.410053
34	0.340630	7500	-22.207736	-1103.617789
35	0.327680	7500	-21.713451	-1125.331240
36	0.315030	7500	-21.206070	-1146.537310
37	0.302677	7500	-20.714447	-1167.251757
38	0.290619	7500	-20.224382	-1187.476139
39	0.278855	7500	-19.733580	-1207.209719
40	0.267381	7500	-19.248257	-1226.457976
41	0.256195	7500	-18.772221	-1245.230197
42	0.245294	7500	-18.299558	-1263.529755
43	0.234677	7500	-17.826780	-1281.356535
44	0.224340	7500	-17.358655	-1298.715191
45	0.214281	7500	-16.897869	-1315.613059
46	0.204498	7500	-16.440783	-1332.053842
47	0.194988	7500	-15.986031	-1348.039873
