Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-38.883532	-38.883532
1	0.950747	7500	-38.303981	-77.187513
2	0.926679	7500	-37.718569	-114.906082
3	0.902980	7500	-37.142972	-152.049054
4	0.879648	7500	-36.567816	-188.616869
5	0.856682	7500	-35.995343	-224.612212
6	0.834079	7500	-35.428959	-260.041172
7	0.811838	7500	-34.865074	-294.906245
8	0.789957	7500	-34.301993	-329.208238
9	0.768433	7500	-33.743911	-362.952148
10	0.747266	7500	-33.185074	-396.137222
11	0.726452	7500	-32.635838	-428.773060
12	0.705989	7500	-32.083882	-460.856942
13	0.685877	7500	-31.536746	-492.393688
14	0.666112	7500	-30.990620	-523.384308
15	0.646693	7500	-30.453168	-553.837476
16	0.627618	7500	-29.916997	-583.754473
17	0.608884	7500	-29.381625	-613.136097
18	0.590490	7500	-28.851148	-641.987246
19	0.572433	7500	-28.321218	-670.308463
20	0.554712	7500	-27.800098	-698.108561
21	0.537324	7500	-27.285698	-725.394259
22	0.520268	7500	-26.761250	-752.155509
23	0.503540	7500	-26.243670	-778.399179
24	0.487139	7500	-25.737626	-804.136805
25	0.471063	7500	-25.227376	-829.364180
26	0.455310	7500	-24.721952	-854.086132
27	0.439877	7500	-24.223735	-878.309868
28	0.424762	7500	-23.728849	-902.038717
29	0.409963	7500	-23.232827	-925.271544
30	0.395478	7500	-22.742951	-948.014495
31	0.381305	7500	-22.251453	-970.265949
32	0.367440	7500	-21.776701	-992.042649
33	0.353883	7500	-21.299151	-1013.341801
34	0.340630	7500	-20.822950	-1034.164751
35	0.327680	7500	-20.345855	-1054.510606
36	0.315030	7500	-19.882012	-1074.392618
37	0.302677	7500	-19.411688	-1093.804307
38	0.290619	7500	-18.950672	-1112.754979
39	0.278855	7500	-18.498015	-1131.252994
40	0.267381	7500	-18.037794	-1149.290788
41	0.256195	7500	-17.591484	-1166.882272
42	0.245294	7500	-17.144146	-1184.026418
43	0.234677	7500	-16.711865	-1200.738283
44	0.224340	7500	-16.255740	-1216.994023
45	0.214281	7500	-15.818952	-1232.812976
46	0.204498	7500	-15.398229	-1248.211204
47	0.194988	7500	-14.979062	-1263.190266
48	0.185749	7500	-14.559008	-1277.749275
49	0.176777	7500	-14.146649	-1291.895924
50	0.168070	7500	-13.732482	-1305.628406
51	0.159626	7500	-13.330438	-1318.958844
52	0.151441	7500	-12.919472	-1331.878316
53	0.143514	7500	-12.523584	-1344.401900
54	0.135841	7500	-12.126122	-1356.528023
55	0.128420	7500	-11.737124	-1368.265147
56	0.121247	7500	-11.347430	-1379.612577
57	0.114320	7500	-10.975484	-1390.588061
58	0.107637	7500	-10.585541	-1401.173602
59	0.101193	7500	-10.216416	-1411.390018
60	0.094986	7500	-9.842978	-1421.232997
61	0.089014	7500	-9.484873	-1430.717869
62	0.083273	7500	-9.120119	-1439.837989
63	0.077760	7500	-8.770441	-1448.608429
64	0.072472	7500	-8.422889	-1457.031319
65	0.067406	7500	-8.077482	-1465.108801
66	0.062558	7500	-7.755671	-1472.864472
67	0.057926	7500	-7.436694	-1480.301166
