Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-38.378408	-38.378408
1	0.950747	7500	-37.798538	-76.176946
2	0.926679	7500	-37.228122	-113.405067
3	0.902980	7500	-36.661910	-150.066977
4	0.879648	7500	-36.100373	-186.167350
5	0.856682	7500	-35.537445	-221.704795
6	0.834079	7500	-34.979649	-256.684444
7	0.811838	7500	-34.432088	-291.116532
8	0.789957	7500	-33.860648	-324.977180
9	0.768433	7500	-33.312537	-358.289717
10	0.747266	7500	-32.767492	-391.057209
11	0.726452	7500	-32.223959	-423.281168
12	0.705989	7500	-31.674765	-454.955934
13	0.685877	7500	-31.143308	-486.099242
14	0.666112	7500	-30.609483	-516.708725
15	0.646693	7500	-30.073635	-546.782360
16	0.627618	7500	-29.553615	-576.335975
17	0.608884	7500	-29.023645	-605.359620
18	0.590490	7500	-28.512219	-633.871839
19	0.572433	7500	-27.982979	-661.854818
20	0.554712	7500	-27.467047	-689.321865
21	0.537324	7500	-26.955125	-716.276990
22	0.520268	7500	-26.434886	-742.711876
23	0.503540	7500	-25.929370	-768.641246
24	0.487139	7500	-25.438295	-794.079541
25	0.471063	7500	-24.924921	-819.004462
26	0.455310	7500	-24.438649	-843.443111
27	0.439877	7500	-23.959809	-867.402919
28	0.424762	7500	-23.447980	-890.850900
29	0.409963	7500	-22.971529	-913.822429
30	0.395478	7500	-22.506776	-936.329205
31	0.381305	7500	-22.003338	-958.332542
32	0.367440	7500	-21.542738	-979.875280
33	0.353883	7500	-21.095743	-1000.971023
34	0.340630	7500	-20.616395	-1021.587418
35	0.327680	7500	-20.136039	-1041.723457
36	0.315030	7500	-19.683664	-1061.407122
37	0.302677	7500	-19.269889	-1080.677010
38	0.290619	7500	-18.787130	-1099.464141
39	0.278855	7500	-18.303578	-1117.767719
40	0.267381	7500	-17.905977	-1135.673695
41	0.256195	7500	-17.431870	-1153.105566
42	0.245294	7500	-16.995306	-1170.100872
43	0.234677	7500	-16.576727	-1186.677599
44	0.224340	7500	-16.131658	-1202.809257
45	0.214281	7500	-15.755351	-1218.564608
46	0.204498	7500	-15.407257	-1233.971865
47	0.194988	7500	-14.899624	-1248.871489
48	0.185749	7500	-14.453201	-1263.324689
49	0.176777	7500	-14.066314	-1277.391004
50	0.168070	7500	-13.753511	-1291.144514
51	0.159626	7500	-13.240123	-1304.384637
52	0.151441	7500	-12.812609	-1317.197246
53	0.143514	7500	-12.555612	-1329.752858
54	0.135841	7500	-12.068198	-1341.821056
55	0.128420	7500	-11.691340	-1353.512396
56	0.121247	7500	-11.325753	-1364.838149
57	0.114320	7500	-11.118793	-1375.956942
58	0.107637	7500	-11.014707	-1386.971648
59	0.101193	7500	-10.790128	-1397.761776
60	0.094986	7500	-10.372142	-1408.133918
61	0.089014	7500	-9.937967	-1418.071886
62	0.083273	7500	-9.722479	-1427.794365
63	0.077760	7500	-9.128147	-1436.922512
64	0.072472	7500	-8.901055	-1445.823567
65	0.067406	7500	-8.548814	-1454.372380
66	0.062558	7500	-8.202572	-1462.574952
67	0.057926	7500	-7.649920	-1470.224872
68	0.053506	7500	-7.411450	-1477.636322
69	0.049295	7500	-7.053154	-1484.689476
70	0.045289	7500	-7.210701	-1491.900177
71	0.041485	7500	-7.226822	-1499.126999
72	0.037880	7500	-6.867773	-1505.994771
73	0.034469	7500	-6.499419	-1512.494191
74	0.031250	7500	-6.093750	-1518.587941
75	0.028218	7500	-5.803553	-1524.391494
76	0.025370	7500	-5.463884	-1529.855378
77	0.022702	7500	-5.166825	-1535.022204
78	0.020209	7500	-4.815425	-1539.837629
79	0.017889	7500	-4.446040	-1544.283669
80	0.015736	7500	-4.197490	-1548.481159
81	0.013746	7500	-3.874296	-1552.355455
82	0.011916	7500	-3.588233	-1555.943687
83	0.010240	7500	-3.310676	-1559.254363
84	0.008714	7500	-3.055459	-1562.309822
85	0.007334	7500	-2.770001	-1565.079824
86	0.006093	7500	-2.501984	-1567.581807
87	0.004988	7500	-2.269431	-1569.851239
88	0.004013	7500	-2.005805	-1571.857044
89	0.003162	7500	-1.820663	-1573.677707
90	0.002430	7500	-1.552372	-1575.230079
91	0.001810	7500	-1.376226	-1576.606305
92	0.001296	7500	-1.205273	-1577.811578
93	0.000882	7500	-0.876817	-1578.688395
94	0.000559	7500	-0.786585	-1579.474980
95	0.000320	7500	-0.651499	-1580.126478
96	0.000156	7500	-0.426596	-1580.553074
97	0.000057	7500	-0.245676	-1580.798750
98	0.000010	7500	-0.110410	-1580.909160
99	0.000000	7500	-0.025020	-1580.934180
Log marginal likelihood:	-1580.934180
0	0.975187	7500	-38.063797	-38.063797
1	0.950747	7500	-37.496533	-75.560330
2	0.926679	7500	-36.932819	-112.493149
3	0.902980	7500	-36.364711	-148.857860
4	0.879648	7500	-35.807887	-184.665747
5	0.856682	7500	-35.249985	-219.915731
6	0.834079	7500	-34.699826	-254.615558
7	0.811838	7500	-34.142343	-288.757901
8	0.789957	7500	-33.596087	-322.353988
9	0.768433	7500	-33.045751	-355.399738
10	0.747266	7500	-32.496887	-387.896625
11	0.726452	7500	-31.957634	-419.854260
12	0.705989	7500	-31.418792	-451.273052
13	0.685877	7500	-30.890104	-482.163155
14	0.666112	7500	-30.359566	-512.522721
15	0.646693	7500	-29.826947	-542.349668
16	0.627618	7500	-29.309052	-571.658721
17	0.608884	7500	-28.789490	-600.448211
18	0.590490	7500	-28.265403	-628.713613
19	0.572433	7500	-27.744790	-656.458404
20	0.554712	7500	-27.242543	-683.700947
21	0.537324	7500	-26.738198	-710.439145
22	0.520268	7500	-26.244897	-736.684042
23	0.503540	7500	-25.738483	-762.422525
24	0.487139	7500	-25.225777	-787.648302
25	0.471063	7500	-24.738136	-812.386438
26	0.455310	7500	-24.243162	-836.629600
27	0.439877	7500	-23.753282	-860.382882
