Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-25.912261	-25.912261
1	0.950747	7500	-25.527041	-51.439302
2	0.926679	7500	-25.141687	-76.580989
3	0.902980	7500	-24.755907	-101.336896
4	0.879648	7500	-24.372518	-125.709414
5	0.856682	7500	-23.991411	-149.700825
6	0.834079	7500	-23.613337	-173.314162
7	0.811838	7500	-23.241904	-196.556066
8	0.789957	7500	-22.862052	-219.418118
9	0.768433	7500	-22.491023	-241.909141
10	0.747266	7500	-22.120303	-264.029444
11	0.726452	7500	-21.753107	-285.782551
12	0.705989	7500	-21.386745	-307.169296
13	0.685877	7500	-21.021932	-328.191227
14	0.666112	7500	-20.661601	-348.852828
15	0.646693	7500	-20.300806	-369.153634
16	0.627618	7500	-19.944544	-389.098178
17	0.608884	7500	-19.586012	-408.684190
18	0.590490	7500	-19.233431	-427.917622
19	0.572433	7500	-18.886606	-446.804228
20	0.554712	7500	-18.536638	-465.340865
21	0.537324	7500	-18.189368	-483.530233
22	0.520268	7500	-17.842628	-501.372861
23	0.503540	7500	-17.505668	-518.878529
24	0.487139	7500	-17.161551	-536.040080
25	0.471063	7500	-16.823163	-552.863243
26	0.455310	7500	-16.487716	-569.350959
27	0.439877	7500	-16.156704	-585.507664
28	0.424762	7500	-15.820960	-601.328624
29	0.409963	7500	-15.500593	-616.829217
30	0.395478	7500	-15.171300	-632.000517
31	0.381305	7500	-14.850271	-646.850788
32	0.367440	7500	-14.523068	-661.373856
33	0.353883	7500	-14.218334	-675.592190
34	0.340630	7500	-13.890138	-689.482327
35	0.327680	7500	-13.576937	-703.059264
36	0.315030	7500	-13.268696	-716.327960
37	0.302677	7500	-12.959803	-729.287764
38	0.290619	7500	-12.654085	-741.941849
39	0.278855	7500	-12.345339	-754.287188
40	0.267381	7500	-12.043994	-766.331182
41	0.256195	7500	-11.752212	-778.083394
42	0.245294	7500	-11.447365	-789.530758
43	0.234677	7500	-11.160829	-800.691587
44	0.224340	7500	-10.867152	-811.558739
45	0.214281	7500	-10.574107	-822.132846
46	0.204498	7500	-10.286946	-832.419792
47	0.194988	7500	-10.006930	-842.426722
48	0.185749	7500	-9.726313	-852.153035
49	0.176777	7500	-9.460235	-861.613270
50	0.168070	7500	-9.174878	-870.788148
51	0.159626	7500	-8.905848	-879.693996
52	0.151441	7500	-8.635972	-888.329969
53	0.143514	7500	-8.375460	-896.705429
54	0.135841	7500	-8.116476	-904.821906
55	0.128420	7500	-7.851034	-912.672940
56	0.121247	7500	-7.592797	-920.265736
57	0.114320	7500	-7.338303	-927.604039
58	0.107637	7500	-7.084353	-934.688392
59	0.101193	7500	-6.832018	-941.520411
60	0.094986	7500	-6.593255	-948.113665
61	0.089014	7500	-6.361947	-954.475612
62	0.083273	7500	-6.119677	-960.595290
63	0.077760	7500	-5.892932	-966.488222
64	0.072472	7500	-5.634831	-972.123053
65	0.067406	7500	-5.426173	-977.549226
66	0.062558	7500	-5.216295	-982.765521
67	0.057926	7500	-4.980916	-987.746437
68	0.053506	7500	-4.773801	-992.520237
69	0.049295	7500	-4.546551	-997.066788
70	0.045289	7500	-4.364447	-1001.431236
71	0.041485	7500	-4.146790	-1005.578026
72	0.037880	7500	-3.949362	-1009.527387
73	0.034469	7500	-3.816221	-1013.343608
74	0.031250	7500	-4.029295	-1017.372903
75	0.028218	7500	-3.608380	-1020.981283
76	0.025370	7500	-3.658079	-1024.639363
77	0.022702	7500	-3.437165	-1028.076528
78	0.020209	7500	-3.273036	-1031.349564
79	0.017889	7500	-3.054227	-1034.403790
80	0.015736	7500	-2.864888	-1037.268679
81	0.013746	7500	-2.714111	-1039.982790
82	0.011916	7500	-2.612896	-1042.595685
83	0.010240	7500	-2.981192	-1045.576877
84	0.008714	7500	-2.772485	-1048.349362
85	0.007334	7500	-2.557268	-1050.906630
86	0.006093	7500	-2.324314	-1053.230944
87	0.004988	7500	-2.085572	-1055.316517
88	0.004013	7500	-1.851164	-1057.167681
89	0.003162	7500	-1.672760	-1058.840441
90	0.002430	7500	-1.491388	-1060.331829
91	0.001810	7500	-1.302672	-1061.634501
92	0.001296	7500	-1.068107	-1062.702607
93	0.000882	7500	-0.972853	-1063.675460
94	0.000559	7500	-0.821580	-1064.497040
95	0.000320	7500	-0.634662	-1065.131702
96	0.000156	7500	-0.435767	-1065.567469
97	0.000057	7500	-0.297672	-1065.865141
98	0.000010	7500	-0.173474	-1066.038615
99	0.000000	7500	-0.031306	-1066.069921
Log marginal likelihood:	-1066.069921
0	0.975187	7500	-25.830652	-25.830652
1	0.950747	7500	-25.446989	-51.277640
2	0.926679	7500	-25.056137	-76.333777
3	0.902980	7500	-24.672339	-101.006116
4	0.879648	7500	-24.290753	-125.296869
5	0.856682	7500	-23.912767	-149.209636
6	0.834079	7500	-23.532067	-172.741704
7	0.811838	7500	-23.159334	-195.901037
8	0.789957	7500	-22.787697	-218.688734
9	0.768433	7500	-22.415940	-241.104674
