Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-45.931551	-45.931551
1	0.950747	7500	-45.274152	-91.205703
2	0.926679	7500	-44.567129	-135.772832
3	0.902980	7500	-43.894753	-179.667585
4	0.879648	7500	-43.206104	-222.873689
5	0.856682	7500	-42.567616	-265.441305
6	0.834079	7500	-41.878451	-307.319756
7	0.811838	7500	-41.227034	-348.546789
8	0.789957	7500	-40.570920	-389.117709
9	0.768433	7500	-39.888596	-429.006305
10	0.747266	7500	-39.251241	-468.257545
11	0.726452	7500	-38.591320	-506.848866
12	0.705989	7500	-38.023670	-544.872536
13	0.685877	7500	-37.418772	-582.291307
14	0.666112	7500	-36.760631	-619.051939
15	0.646693	7500	-36.138676	-655.190615
16	0.627618	7500	-35.497062	-690.687676
17	0.608884	7500	-34.862720	-725.550397
18	0.590490	7500	-34.223124	-759.773521
19	0.572433	7500	-33.602369	-793.375890
20	0.554712	7500	-32.974279	-826.350170
21	0.537324	7500	-32.355059	-858.705228
22	0.520268	7500	-31.748690	-890.453918
23	0.503540	7500	-31.138994	-921.592912
24	0.487139	7500	-30.533899	-952.126811
25	0.471063	7500	-29.916405	-982.043216
26	0.455310	7500	-29.323185	-1011.366402
27	0.439877	7500	-28.728031	-1040.094433
28	0.424762	7500	-28.133191	-1068.227624
29	0.409963	7500	-27.579101	-1095.806725
30	0.395478	7500	-26.970601	-1122.777326
31	0.381305	7500	-26.412013	-1149.189338
32	0.367440	7500	-25.812697	-1175.002036
33	0.353883	7500	-25.251976	-1200.254012
34	0.340630	7500	-24.691132	-1224.945144
35	0.327680	7500	-24.136251	-1249.081395
36	0.315030	7500	-23.571534	-1272.652929
37	0.302677	7500	-23.041629	-1295.694558
38	0.290619	7500	-22.465051	-1318.159609
39	0.278855	7500	-21.932514	-1340.092123
40	0.267381	7500	-21.398509	-1361.490632
41	0.256195	7500	-20.858642	-1382.349275
42	0.245294	7500	-20.319166	-1402.668441
43	0.234677	7500	-19.803217	-1422.471658
44	0.224340	7500	-19.294574	-1441.766232
45	0.214281	7500	-18.771930	-1460.538161
46	0.204498	7500	-18.258866	-1478.797028
47	0.194988	7500	-17.760893	-1496.557920
48	0.185749	7500	-17.263571	-1513.821491
49	0.176777	7500	-16.767511	-1530.589002
50	0.168070	7500	-16.281538	-1546.870540
51	0.159626	7500	-15.784700	-1562.655240
52	0.151441	7500	-15.319870	-1577.975110
53	0.143514	7500	-14.850440	-1592.825550
54	0.135841	7500	-14.370600	-1607.196150
55	0.128420	7500	-13.895588	-1621.091739
56	0.121247	7500	-13.449973	-1634.541712
57	0.114320	7500	-12.994481	-1647.536193
58	0.107637	7500	-12.574030	-1660.110222
59	0.101193	7500	-12.141539	-1672.251762
60	0.094986	7500	-11.667740	-1683.919501
61	0.089014	7500	-11.274035	-1695.193537
62	0.083273	7500	-10.802702	-1705.996239
63	0.077760	7500	-10.396328	-1716.392567
64	0.072472	7500	-9.972996	-1726.365563
65	0.067406	7500	-9.552852	-1735.918415
