Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-22.909575	-22.909575
1	0.950747	7500	-22.569015	-45.478590
2	0.926679	7500	-22.232200	-67.710790
3	0.902980	7500	-21.895872	-89.606661
4	0.879648	7500	-21.546777	-111.153439
5	0.856682	7500	-21.208824	-132.362263
6	0.834079	7500	-20.877181	-153.239444
7	0.811838	7500	-20.553164	-173.792608
8	0.789957	7500	-20.222864	-194.015472
9	0.768433	7500	-19.892051	-213.907522
10	0.747266	7500	-19.567367	-233.474890
11	0.726452	7500	-19.246021	-252.720911
12	0.705989	7500	-18.929861	-271.650772
13	0.685877	7500	-18.604902	-290.255674
14	0.666112	7500	-18.277754	-308.533428
15	0.646693	7500	-17.958219	-326.491647
16	0.627618	7500	-17.645171	-344.136818
17	0.608884	7500	-17.361190	-361.498008
18	0.590490	7500	-17.011826	-378.509835
19	0.572433	7500	-16.722818	-395.232652
20	0.554712	7500	-16.403189	-411.635841
21	0.537324	7500	-16.103292	-427.739134
22	0.520268	7500	-15.885143	-443.624277
23	0.503540	7500	-15.610918	-459.235195
24	0.487139	7500	-15.223022	-474.458217
25	0.471063	7500	-14.909800	-489.368018
26	0.455310	7500	-14.603573	-503.971591
27	0.439877	7500	-14.315582	-518.287172
28	0.424762	7500	-14.023820	-532.310992
29	0.409963	7500	-13.748241	-546.059234
30	0.395478	7500	-13.478320	-559.537554
31	0.381305	7500	-13.174989	-572.712542
32	0.367440	7500	-12.894218	-585.606760
33	0.353883	7500	-12.609065	-598.215825
34	0.340630	7500	-12.324998	-610.540823
35	0.327680	7500	-12.054669	-622.595492
36	0.315030	7500	-11.764540	-634.360032
37	0.302677	7500	-11.522317	-645.882348
38	0.290619	7500	-11.223707	-657.106055
39	0.278855	7500	-11.005514	-668.111569
40	0.267381	7500	-10.777274	-678.888843
41	0.256195	7500	-10.487543	-689.376386
42	0.245294	7500	-10.244545	-699.620931
43	0.234677	7500	-9.978143	-709.599075
44	0.224340	7500	-9.746537	-719.345611
45	0.214281	7500	-9.464212	-728.809823
46	0.204498	7500	-9.231894	-738.041717
47	0.194988	7500	-8.950339	-746.992056
48	0.185749	7500	-8.703289	-755.695345
49	0.176777	7500	-8.476178	-764.171523
50	0.168070	7500	-8.234314	-772.405837
51	0.159626	7500	-7.953099	-780.358936
52	0.151441	7500	-7.801959	-788.160895
53	0.143514	7500	-7.538486	-795.699381
54	0.135841	7500	-7.294135	-802.993516
55	0.128420	7500	-7.061128	-810.054644
56	0.121247	7500	-6.824038	-816.878682
57	0.114320	7500	-6.643356	-823.522038
58	0.107637	7500	-6.358369	-829.880407
59	0.101193	7500	-6.105302	-835.985709
60	0.094986	7500	-5.913510	-841.899219
61	0.089014	7500	-5.695390	-847.594608
62	0.083273	7500	-5.481881	-853.076490
63	0.077760	7500	-5.288333	-858.364823
64	0.072472	7500	-5.077912	-863.442735
65	0.067406	7500	-4.872143	-868.314878
66	0.062558	7500	-4.715281	-873.030159
67	0.057926	7500	-4.861562	-877.891722
68	0.053506	7500	-5.132243	-883.023965
69	0.049295	7500	-4.922620	-887.946585
70	0.045289	7500	-4.715982	-892.662566
71	0.041485	7500	-4.071279	-896.733845
72	0.037880	7500	-3.766386	-900.500231
73	0.034469	7500	-3.677075	-904.177306
74	0.031250	7500	-4.073277	-908.250584
75	0.028218	7500	-3.913881	-912.164465
76	0.025370	7500	-3.913127	-916.077592
77	0.022702	7500	-3.695885	-919.773477
78	0.020209	7500	-3.475095	-923.248572
79	0.017889	7500	-3.327208	-926.575780
80	0.015736	7500	-3.096276	-929.672056
81	0.013746	7500	-2.881769	-932.553825
82	0.011916	7500	-2.628385	-935.182210
83	0.010240	7500	-2.464055	-937.646265
84	0.008714	7500	-2.296701	-939.942966
85	0.007334	7500	-2.101082	-942.044048
86	0.006093	7500	-1.938805	-943.982853
87	0.004988	7500	-1.743007	-945.725860
88	0.004013	7500	-1.569196	-947.295057
89	0.003162	7500	-1.448910	-948.743967
90	0.002430	7500	-1.279185	-950.023152
91	0.001810	7500	-1.046720	-951.069872
92	0.001296	7500	-1.037541	-952.107413
93	0.000882	7500	-0.799057	-952.906470
94	0.000559	7500	-0.647369	-953.553839
95	0.000320	7500	-0.591902	-954.145742
96	0.000156	7500	-0.486254	-954.631996
97	0.000057	7500	-0.292130	-954.924125
98	0.000010	7500	-0.143360	-955.067485
99	0.000000	7500	-0.030285	-955.097770
Log marginal likelihood:	-955.097770
0	0.975187	7500	-23.114257	-23.114257
1	0.950747	7500	-22.752753	-45.867010
2	0.926679	7500	-22.409744	-68.276754
3	0.902980	7500	-22.070086	-90.346840
4	0.879648	7500	-21.726088	-112.072928
5	0.856682	7500	-21.386165	-133.459093
6	0.834079	7500	-21.059923	-154.519017
7	0.811838	7500	-20.743392	-175.262409
8	0.789957	7500	-20.394406	-195.656815
9	0.768433	7500	-20.059697	-215.716511
10	0.747266	7500	-19.732870	-235.449381
11	0.726452	7500	-19.395494	-254.844875
12	0.705989	7500	-19.111137	-273.956013
13	0.685877	7500	-18.758667	-292.714680
14	0.666112	7500	-18.437012	-311.151692
15	0.646693	7500	-18.118947	-329.270639
16	0.627618	7500	-17.793912	-347.064551
17	0.608884	7500	-17.488352	-364.552903
18	0.590490	7500	-17.197282	-381.750186
19	0.572433	7500	-16.859094	-398.609280
20	0.554712	7500	-16.559979	-415.169260
21	0.537324	7500	-16.256633	-431.425892
22	0.520268	7500	-15.927908	-447.353801
23	0.503540	7500	-15.631865	-462.985666
24	0.487139	7500	-15.327029	-478.312695
25	0.471063	7500	-15.020332	-493.333028
26	0.455310	7500	-14.711764	-508.044792
27	0.439877	7500	-14.427004	-522.471796
28	0.424762	7500	-14.143562	-536.615357
29	0.409963	7500	-13.841599	-550.456956
30	0.395478	7500	-13.552716	-564.009672
31	0.381305	7500	-13.257741	-577.267413
32	0.367440	7500	-12.962355	-590.229768
33	0.353883	7500	-12.758422	-602.988190
34	0.340630	7500	-12.421885	-615.410075
35	0.327680	7500	-12.141166	-627.551241
36	0.315030	7500	-11.863156	-639.414397
37	0.302677	7500	-11.621860	-651.036258
38	0.290619	7500	-11.354156	-662.390413
39	0.278855	7500	-11.120722	-673.511135
40	0.267381	7500	-10.780368	-684.291503
41	0.256195	7500	-10.635803	-694.927306
42	0.245294	7500	-10.380589	-705.307895
43	0.234677	7500	-10.052823	-715.360718
44	0.224340	7500	-9.802085	-725.162803
45	0.214281	7500	-9.508031	-734.670834
46	0.204498	7500	-9.253217	-743.924051
47	0.194988	7500	-8.972823	-752.896874
48	0.185749	7500	-8.800802	-761.697676
49	0.176777	7500	-8.561602	-770.259277
50	0.168070	7500	-8.276412	-778.535689
51	0.159626	7500	-7.998352	-786.534041
52	0.151441	7500	-7.762262	-794.296303
53	0.143514	7500	-7.521090	-801.817393
54	0.135841	7500	-7.282007	-809.099400
55	0.128420	7500	-7.098269	-816.197669
56	0.121247	7500	-6.841166	-823.038835
57	0.114320	7500	-6.603918	-829.642753
58	0.107637	7500	-6.387784	-836.030537
59	0.101193	7500	-6.190046	-842.220583
60	0.094986	7500	-5.998685	-848.219268
61	0.089014	7500	-5.790673	-854.009941
62	0.083273	7500	-5.652623	-859.662564
63	0.077760	7500	-5.340344	-865.002908
64	0.072472	7500	-5.178883	-870.181791
65	0.067406	7500	-4.951070	-875.132861
66	0.062558	7500	-4.785993	-879.918854
67	0.057926	7500	-4.578805	-884.497660
68	0.053506	7500	-4.463603	-888.961263
69	0.049295	7500	-4.267857	-893.229120
70	0.045289	7500	-4.565872	-897.794991
71	0.041485	7500	-4.379662	-902.174653
72	0.037880	7500	-4.304186	-906.478840
73	0.034469	7500	-4.678626	-911.157465
74	0.031250	7500	-4.422975	-915.580440
75	0.028218	7500	-4.197577	-919.778018
76	0.025370	7500	-3.939717	-923.717734
77	0.022702	7500	-3.741931	-927.459665
78	0.020209	7500	-3.542597	-931.002262
79	0.017889	7500	-3.278165	-934.280428
80	0.015736	7500	-3.093465	-937.373893
81	0.013746	7500	-2.934189	-940.308082
82	0.011916	7500	-2.675354	-942.983436
83	0.010240	7500	-2.462143	-945.445579
84	0.008714	7500	-2.256354	-947.701933
85	0.007334	7500	-2.063424	-949.765356
86	0.006093	7500	-1.955019	-951.720376
87	0.004988	7500	-1.736835	-953.457211
88	0.004013	7500	-1.573943	-955.031154
89	0.003162	7500	-1.387351	-956.418505
90	0.002430	7500	-1.325419	-957.743924
91	0.001810	7500	-1.102247	-958.846170
92	0.001296	7500	-0.939358	-959.785528
93	0.000882	7500	-0.891525	-960.677053
94	0.000559	7500	-0.701287	-961.378340
95	0.000320	7500	-0.536553	-961.914893
96	0.000156	7500	-0.411824	-962.326716
97	0.000057	7500	-0.320595	-962.647312
98	0.000010	7500	-0.152708	-962.800020
99	0.000000	7500	-0.022012	-962.822032
Log marginal likelihood:	-962.822032
0	0.975187	7500	-22.565179	-22.565179
1	0.950747	7500	-22.215439	-44.780618
2	0.926679	7500	-21.883477	-66.664095
3	0.902980	7500	-21.541658	-88.205753
4	0.879648	7500	-21.212054	-109.417807
5	0.856682	7500	-20.897780	-130.315587
6	0.834079	7500	-20.563053	-150.878640
7	0.811838	7500	-20.225395	-171.104035
8	0.789957	7500	-19.901311	-191.005345
9	0.768433	7500	-19.595528	-210.600873
10	0.747266	7500	-19.265030	-229.865903
