Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-55.755575	-55.755575
1	0.950747	7500	-54.925467	-110.681042
2	0.926679	7500	-54.093244	-164.774286
3	0.902980	7500	-53.256157	-218.030443
4	0.879648	7500	-52.435100	-270.465543
5	0.856682	7500	-51.613363	-322.078906
6	0.834079	7500	-50.794290	-372.873196
7	0.811838	7500	-49.991945	-422.865141
8	0.789957	7500	-49.177708	-472.042849
9	0.768433	7500	-48.379420	-520.422270
10	0.747266	7500	-47.577821	-568.000090
11	0.726452	7500	-46.798945	-614.799035
12	0.705989	7500	-45.992070	-660.791105
13	0.685877	7500	-45.209693	-706.000798
14	0.666112	7500	-44.426640	-750.427438
15	0.646693	7500	-43.663928	-794.091366
16	0.627618	7500	-42.881906	-836.973272
17	0.608884	7500	-42.113299	-879.086571
18	0.590490	7500	-41.353583	-920.440155
19	0.572433	7500	-40.598748	-961.038902
20	0.554712	7500	-39.850672	-1000.889574
21	0.537324	7500	-39.094482	-1039.984056
22	0.520268	7500	-38.354221	-1078.338277
23	0.503540	7500	-37.615362	-1115.953639
24	0.487139	7500	-36.878412	-1152.832050
25	0.471063	7500	-36.153155	-1188.985205
26	0.455310	7500	-35.431759	-1224.416964
27	0.439877	7500	-34.711431	-1259.128395
28	0.424762	7500	-33.993347	-1293.121742
29	0.409963	7500	-33.288161	-1326.409903
30	0.395478	7500	-32.583259	-1358.993162
31	0.381305	7500	-31.884797	-1390.877958
32	0.367440	7500	-31.192307	-1422.070265
33	0.353883	7500	-30.503851	-1452.574116
34	0.340630	7500	-29.813793	-1482.387910
35	0.327680	7500	-29.148837	-1511.536746
36	0.315030	7500	-28.476866	-1540.013612
37	0.302677	7500	-27.795512	-1567.809124
38	0.290619	7500	-27.133734	-1594.942857
39	0.278855	7500	-26.481852	-1621.424709
40	0.267381	7500	-25.830143	-1647.254852
41	0.256195	7500	-25.193426	-1672.448278
42	0.245294	7500	-24.549887	-1696.998165
43	0.234677	7500	-23.911306	-1720.909472
44	0.224340	7500	-23.281611	-1744.191083
45	0.214281	7500	-22.662439	-1766.853522
46	0.204498	7500	-22.055495	-1788.909017
47	0.194988	7500	-21.427455	-1810.336472
48	0.185749	7500	-20.831804	-1831.168276
49	0.176777	7500	-20.232201	-1851.400478
50	0.168070	7500	-19.629759	-1871.030237
51	0.159626	7500	-19.050999	-1890.081235
52	0.151441	7500	-18.474622	-1908.555857
53	0.143514	7500	-18.177058	-1926.732915
54	0.135841	7500	-17.462005	-1944.194920
55	0.128420	7500	-16.754561	-1960.949481
56	0.121247	7500	-16.208619	-1977.158101
57	0.114320	7500	-15.671368	-1992.829468
58	0.107637	7500	-15.126734	-2007.956203
59	0.101193	7500	-14.747406	-2022.703608
60	0.094986	7500	-14.380874	-2037.084482
61	0.089014	7500	-13.811462	-2050.895944
62	0.083273	7500	-13.307942	-2064.203886
63	0.077760	7500	-12.623595	-2076.827481
64	0.072472	7500	-12.071042	-2088.898523
65	0.067406	7500	-11.686121	-2100.584645
66	0.062558	7500	-11.163365	-2111.748009
67	0.057926	7500	-10.762410	-2122.510419
68	0.053506	7500	-10.273738	-2132.784157
69	0.049295	7500	-9.752656	-2142.536813
70	0.045289	7500	-9.290408	-2151.827222
71	0.041485	7500	-8.860384	-2160.687605
72	0.037880	7500	-8.399986	-2169.087591
