Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-46.545068	-46.545068
1	0.950747	7500	-45.860518	-92.405586
2	0.926679	7500	-45.157860	-137.563446
3	0.902980	7500	-44.463642	-182.027088
4	0.879648	7500	-43.769269	-225.796357
5	0.856682	7500	-43.092761	-268.889118
6	0.834079	7500	-42.433775	-311.322892
7	0.811838	7500	-41.749235	-353.072128
8	0.789957	7500	-41.063841	-394.135969
9	0.768433	7500	-40.430625	-434.566593
10	0.747266	7500	-39.737521	-474.304114
11	0.726452	7500	-39.075591	-513.379705
12	0.705989	7500	-38.567270	-551.946975
13	0.685877	7500	-37.761221	-589.708196
14	0.666112	7500	-37.119136	-626.827332
15	0.646693	7500	-36.474314	-663.301646
16	0.627618	7500	-35.833270	-699.134916
17	0.608884	7500	-35.232283	-734.367200
18	0.590490	7500	-34.612086	-768.979286
19	0.572433	7500	-33.940106	-802.919392
20	0.554712	7500	-33.349844	-836.269236
21	0.537324	7500	-32.689530	-868.958766
22	0.520268	7500	-32.091754	-901.050520
23	0.503540	7500	-31.461579	-932.512099
24	0.487139	7500	-30.884177	-963.396276
25	0.471063	7500	-30.262666	-993.658943
26	0.455310	7500	-29.732238	-1023.391181
27	0.439877	7500	-29.045058	-1052.436239
28	0.424762	7500	-28.458848	-1080.895087
29	0.409963	7500	-27.882186	-1108.777273
30	0.395478	7500	-27.284603	-1136.061876
31	0.381305	7500	-26.692990	-1162.754866
32	0.367440	7500	-26.125791	-1188.880657
33	0.353883	7500	-25.626899	-1214.507556
34	0.340630	7500	-25.020966	-1239.528522
35	0.327680	7500	-24.481206	-1264.009728
36	0.315030	7500	-24.002574	-1288.012302
37	0.302677	7500	-23.433844	-1311.446146
38	0.290619	7500	-22.798525	-1334.244670
39	0.278855	7500	-22.165436	-1356.410107
40	0.267381	7500	-21.632400	-1378.042507
41	0.256195	7500	-21.155387	-1399.197894
42	0.245294	7500	-20.623955	-1419.821850
43	0.234677	7500	-20.192091	-1440.013940
44	0.224340	7500	-19.637981	-1459.651921
45	0.214281	7500	-19.063758	-1478.715679
46	0.204498	7500	-18.547969	-1497.263648
47	0.194988	7500	-18.087145	-1515.350793
48	0.185749	7500	-17.668826	-1533.019619
49	0.176777	7500	-17.098738	-1550.118357
50	0.168070	7500	-16.646330	-1566.764687
51	0.159626	7500	-16.162009	-1582.926696
52	0.151441	7500	-15.652754	-1598.579450
53	0.143514	7500	-15.183865	-1613.763316
54	0.135841	7500	-14.663566	-1628.426882
55	0.128420	7500	-14.189545	-1642.616426
56	0.121247	7500	-13.780080	-1656.396506
57	0.114320	7500	-13.311165	-1669.707671
58	0.107637	7500	-12.816400	-1682.524070
59	0.101193	7500	-12.355379	-1694.879449
60	0.094986	7500	-11.930282	-1706.809731
61	0.089014	7500	-11.841386	-1718.651116
62	0.083273	7500	-11.061089	-1729.712206
63	0.077760	7500	-10.839871	-1740.552077
64	0.072472	7500	-10.751439	-1751.303515
65	0.067406	7500	-10.242969	-1761.546485
66	0.062558	7500	-9.613299	-1771.159783
67	0.057926	7500	-9.397795	-1780.557578
68	0.053506	7500	-8.990784	-1789.548362
69	0.049295	7500	-8.751280	-1798.299643
70	0.045289	7500	-8.313839	-1806.613482
71	0.041485	7500	-8.249565	-1814.863047
72	0.037880	7500	-7.740965	-1822.604012
73	0.034469	7500	-7.752547	-1830.356559
74	0.031250	7500	-7.284001	-1837.640561
75	0.028218	7500	-6.912950	-1844.553511
76	0.025370	7500	-6.500359	-1851.053870
77	0.022702	7500	-6.089285	-1857.143155
78	0.020209	7500	-5.738480	-1862.881636
79	0.017889	7500	-5.354014	-1868.235650
80	0.015736	7500	-5.011281	-1873.246931
81	0.013746	7500	-4.581377	-1877.828307
82	0.011916	7500	-4.317834	-1882.146142
83	0.010240	7500	-3.946842	-1886.092984
84	0.008714	7500	-3.639114	-1889.732098
85	0.007334	7500	-3.291562	-1893.023660
86	0.006093	7500	-3.026496	-1896.050156
87	0.004988	7500	-2.686758	-1898.736914
88	0.004013	7500	-2.413017	-1901.149931
89	0.003162	7500	-2.147457	-1903.297388
90	0.002430	7500	-1.903285	-1905.200673
91	0.001810	7500	-1.651532	-1906.852205
92	0.001296	7500	-1.348188	-1908.200393
93	0.000882	7500	-1.100249	-1909.300641
94	0.000559	7500	-1.034408	-1910.335049
95	0.000320	7500	-0.666589	-1911.001638
96	0.000156	7500	-0.489732	-1911.491371
97	0.000057	7500	-0.333894	-1911.825265
98	0.000010	7500	-0.167230	-1911.992494
99	0.000000	7500	-0.029887	-1912.022381
Log marginal likelihood:	-1912.022381
0	0.975187	7500	-46.141429	-46.141429
1	0.950747	7500	-45.454400	-91.595829
2	0.926679	7500	-44.768814	-136.364643
3	0.902980	7500	-44.077339	-180.441982
4	0.879648	7500	-43.405584	-223.847566
5	0.856682	7500	-42.720121	-266.567687
6	0.834079	7500	-42.047340	-308.615027
7	0.811838	7500	-41.398407	-350.013433
8	0.789957	7500	-40.717991	-390.731425
9	0.768433	7500	-40.052064	-430.783489
10	0.747266	7500	-39.384154	-470.167643
11	0.726452	7500	-38.737350	-508.904992
12	0.705989	7500	-38.080827	-546.985819
13	0.685877	7500	-37.440616	-584.426435
14	0.666112	7500	-36.796609	-621.223044
15	0.646693	7500	-36.157760	-657.380804
16	0.627618	7500	-35.512272	-692.893076
17	0.608884	7500	-34.881150	-727.774227
18	0.590490	7500	-34.243150	-762.017377
19	0.572433	7500	-33.643080	-795.660456
20	0.554712	7500	-33.005244	-828.665700
21	0.537324	7500	-32.387890	-861.053590
22	0.520268	7500	-31.785947	-892.839537
23	0.503540	7500	-31.186413	-924.025949
24	0.487139	7500	-30.570621	-954.596570
25	0.471063	7500	-29.982733	-984.579303
26	0.455310	7500	-29.381651	-1013.960954
27	0.439877	7500	-28.775557	-1042.736511
28	0.424762	7500	-28.208857	-1070.945368
29	0.409963	7500	-27.661192	-1098.606560
30	0.395478	7500	-27.022602	-1125.629161
31	0.381305	7500	-26.468219	-1152.097380
32	0.367440	7500	-25.903486	-1178.000866
33	0.353883	7500	-25.354769	-1203.355635
34	0.340630	7500	-24.847740	-1228.203375
35	0.327680	7500	-24.193842	-1252.397217
36	0.315030	7500	-23.651576	-1276.048793
37	0.302677	7500	-23.134795	-1299.183588
38	0.290619	7500	-22.546295	-1321.729882
39	0.278855	7500	-22.205833	-1343.935716
40	0.267381	7500	-21.645418	-1365.581134
41	0.256195	7500	-20.940740	-1386.521874
42	0.245294	7500	-20.458553	-1406.980427
43	0.234677	7500	-19.918925	-1426.899352
44	0.224340	7500	-19.431484	-1446.330836
45	0.214281	7500	-18.961039	-1465.291875
46	0.204498	7500	-18.377574	-1483.669449
47	0.194988	7500	-17.846299	-1501.515748
48	0.185749	7500	-17.354201	-1518.869949
49	0.176777	7500	-17.007704	-1535.877653
50	0.168070	7500	-16.436318	-1552.313971
51	0.159626	7500	-15.923910	-1568.237881
52	0.151441	7500	-15.527292	-1583.765173
53	0.143514	7500	-15.072168	-1598.837342
54	0.135841	7500	-14.612592	-1613.449934
55	0.128420	7500	-14.031979	-1627.481913
56	0.121247	7500	-13.548960	-1641.030873
57	0.114320	7500	-13.137271	-1654.168144
58	0.107637	7500	-12.650671	-1666.818814
59	0.101193	7500	-12.282404	-1679.101219
60	0.094986	7500	-11.832022	-1690.933240
61	0.089014	7500	-11.494910	-1702.428150
62	0.083273	7500	-11.019673	-1713.447823
63	0.077760	7500	-10.598217	-1724.046040
64	0.072472	7500	-10.209634	-1734.255674
65	0.067406	7500	-9.836137	-1744.091811
66	0.062558	7500	-9.398716	-1753.490527
67	0.057926	7500	-8.987323	-1762.477849
68	0.053506	7500	-8.713095	-1771.190945
69	0.049295	7500	-8.749481	-1779.940426
70	0.045289	7500	-8.256157	-1788.196583
71	0.041485	7500	-7.927128	-1796.123711
72	0.037880	7500	-7.967071	-1804.090782
73	0.034469	7500	-7.727796	-1811.818578
74	0.031250	7500	-7.366755	-1819.185333
75	0.028218	7500	-6.937403	-1826.122735
76	0.025370	7500	-6.512320	-1832.635055
77	0.022702	7500	-6.118945	-1838.754000
78	0.020209	7500	-5.749362	-1844.503362
79	0.017889	7500	-5.361210	-1849.864572
80	0.015736	7500	-4.981705	-1854.846276
81	0.013746	7500	-4.625192	-1859.471468
82	0.011916	7500	-4.264154	-1863.735622
83	0.010240	7500	-3.948776	-1867.684398
84	0.008714	7500	-3.619026	-1871.303424
85	0.007334	7500	-3.314615	-1874.618039
86	0.006093	7500	-3.011298	-1877.629337
87	0.004988	7500	-2.699084	-1880.328422
88	0.004013	7500	-2.500459	-1882.828881
89	0.003162	7500	-2.118236	-1884.947117
90	0.002430	7500	-1.824307	-1886.771424
91	0.001810	7500	-1.626334	-1888.397757
92	0.001296	7500	-1.402117	-1889.799875
93	0.000882	7500	-1.125845	-1890.925719
94	0.000559	7500	-0.974057	-1891.899777
95	0.000320	7500	-0.691613	-1892.591390
96	0.000156	7500	-0.482367	-1893.073756
97	0.000057	7500	-0.289127	-1893.362884
98	0.000010	7500	-0.167869	-1893.530753
99	0.000000	7500	-0.030510	-1893.561262
Log marginal likelihood:	-1893.561262
0	0.975187	7500	-46.321899	-46.321899
