Steppingstone sampler:
        No Stones:                  100
        Start It:                   30300001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-33.937810	-33.937810
1	0.950747	7500	-33.429737	-67.367547
2	0.926679	7500	-32.920870	-100.288417
3	0.902980	7500	-32.419974	-132.708390
4	0.879648	7500	-31.919953	-164.628343
5	0.856682	7500	-31.419968	-196.048311
6	0.834079	7500	-30.922365	-226.970677
7	0.811838	7500	-30.432222	-257.402899
8	0.789957	7500	-29.937891	-287.340790
9	0.768433	7500	-29.451965	-316.792754
10	0.747266	7500	-28.969326	-345.762081
11	0.726452	7500	-28.481293	-374.243374
12	0.705989	7500	-28.002664	-402.246038
13	0.685877	7500	-27.523994	-429.770032
14	0.666112	7500	-27.052236	-456.822269
15	0.646693	7500	-26.579843	-483.402112
16	0.627618	7500	-26.111807	-509.513919
17	0.608884	7500	-25.645382	-535.159300
18	0.590490	7500	-25.181079	-560.340379
19	0.572433	7500	-24.729109	-585.069489
20	0.554712	7500	-24.271419	-609.340908
21	0.537324	7500	-23.816372	-633.157279
22	0.520268	7500	-23.361134	-656.518413
23	0.503540	7500	-22.909559	-679.427972
24	0.487139	7500	-22.465350	-701.893322
25	0.471063	7500	-22.024270	-723.917592
26	0.455310	7500	-21.586036	-745.503628
27	0.439877	7500	-21.145497	-766.649125
28	0.424762	7500	-20.716852	-787.365977
29	0.409963	7500	-20.285575	-807.651553
30	0.395478	7500	-19.859816	-827.511369
31	0.381305	7500	-19.430934	-846.942302
32	0.367440	7500	-19.015311	-865.957613
33	0.353883	7500	-18.596897	-884.554510
34	0.340630	7500	-18.175141	-902.729650
35	0.327680	7500	-17.767795	-920.497446
36	0.315030	7500	-17.358087	-937.855532
37	0.302677	7500	-16.957724	-954.813256
38	0.290619	7500	-16.555441	-971.368697
39	0.278855	7500	-16.153870	-987.522567
40	0.267381	7500	-15.757975	-1003.280542
41	0.256195	7500	-15.371925	-1018.652467
42	0.245294	7500	-14.979212	-1033.631679
43	0.234677	7500	-14.586892	-1048.218570
44	0.224340	7500	-14.204368	-1062.422939
45	0.214281	7500	-13.833764	-1076.256703
46	0.204498	7500	-13.457930	-1089.714632
47	0.194988	7500	-13.089088	-1102.803720
48	0.185749	7500	-12.716651	-1115.520371
49	0.176777	7500	-12.356944	-1127.877315
50	0.168070	7500	-11.994651	-1139.871967
51	0.159626	7500	-11.643966	-1151.515932
52	0.151441	7500	-11.286082	-1162.802015
53	0.143514	7500	-10.937676	-1173.739691
54	0.135841	7500	-10.588784	-1184.328475
55	0.128420	7500	-10.251343	-1194.579819
56	0.121247	7500	-9.915377	-1204.495196
57	0.114320	7500	-9.583388	-1214.078584
58	0.107637	7500	-9.250100	-1223.328683
59	0.101193	7500	-8.929365	-1232.258048
60	0.094986	7500	-8.605566	-1240.863615
61	0.089014	7500	-8.289098	-1249.152712
62	0.083273	7500	-7.987064	-1257.139776
63	0.077760	7500	-7.673304	-1264.813081
64	0.072472	7500	-7.370436	-1272.183516
65	0.067406	7500	-7.071362	-1279.254879
66	0.062558	7500	-6.768172	-1286.023051
67	0.057926	7500	-6.494014	-1292.517065
68	0.053506	7500	-6.211565	-1298.728630
69	0.049295	7500	-5.928496	-1304.657125
70	0.045289	7500	-5.654552	-1310.311677
71	0.041485	7500	-5.356435	-1315.668112
72	0.037880	7500	-5.150314	-1320.818427
73	0.034469	7500	-4.855466	-1325.673893
74	0.031250	7500	-4.628916	-1330.302809
75	0.028218	7500	-4.421594	-1334.724403
76	0.025370	7500	-4.135868	-1338.860271
77	0.022702	7500	-3.910786	-1342.771056
78	0.020209	7500	-3.769143	-1346.540200
79	0.017889	7500	-3.888140	-1350.428339
80	0.015736	7500	-3.626437	-1354.054776
81	0.013746	7500	-3.092990	-1357.147767
82	0.011916	7500	-2.923507	-1360.071274
83	0.010240	7500	-3.135680	-1363.206953
84	0.008714	7500	-3.213760	-1366.420713
85	0.007334	7500	-2.829083	-1369.249796
86	0.006093	7500	-3.037858	-1372.287654
87	0.004988	7500	-2.737132	-1375.024785
88	0.004013	7500	-2.432196	-1377.456981
89	0.003162	7500	-2.186212	-1379.643194
90	0.002430	7500	-1.925471	-1381.568664
91	0.001810	7500	-1.678151	-1383.246815
92	0.001296	7500	-1.397845	-1384.644661
93	0.000882	7500	-1.187661	-1385.832321
94	0.000559	7500	-0.985323	-1386.817644
95	0.000320	7500	-0.744954	-1387.562598
96	0.000156	7500	-0.590644	-1388.153242
97	0.000057	7500	-0.396219	-1388.549461
98	0.000010	7500	-0.189143	-1388.738604
99	0.000000	7500	-0.036280	-1388.774884
Log marginal likelihood:	-1388.774884
0	0.975187	7500	-33.301162	-33.301162
1	0.950747	7500	-32.801197	-66.102358
2	0.926679	7500	-32.305390	-98.407749
3	0.902980	7500	-31.810689	-130.218438
4	0.879648	7500	-31.317494	-161.535932
5	0.856682	7500	-30.830054	-192.365987
6	0.834079	7500	-30.344285	-222.710271
7	0.811838	7500	-29.856533	-252.566804
8	0.789957	7500	-29.378363	-281.945168
9	0.768433	7500	-28.900760	-310.845928
10	0.747266	7500	-28.421309	-339.267237
11	0.726452	7500	-27.947708	-367.214945
12	0.705989	7500	-27.478396	-394.693341
13	0.685877	7500	-27.013439	-421.706780
14	0.666112	7500	-26.544794	-448.251573
15	0.646693	7500	-26.087390	-474.338964
16	0.627618	7500	-25.623993	-499.962956
17	0.608884	7500	-25.168916	-525.131872
18	0.590490	7500	-24.710701	-549.842573
19	0.572433	7500	-24.261003	-574.103576
20	0.554712	7500	-23.818138	-597.921714
21	0.537324	7500	-23.366856	-621.288570
22	0.520268	7500	-22.920739	-644.209309
